Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
4734.0,9910.0,5540.0,4370.0,1080816.0,2017,Allegan,4,0
4690.0,9791.0,5500.0,4291.0,1074793.0,2017,Allegan,4,0
4676.0,9764.0,5463.0,4301.0,1063904.0,2017,Allegan,4,0
4688.0,9781.0,5442.0,4339.0,1063876.0,2017,Allegan,4,0
4701.0,9772.0,5458.0,4314.0,1106518.0,2017,Allegan,4,0
4640.0,9652.0,5374.0,4278.0,1093225.0,2017,Allegan,4,0
4807.0,10064.0,5613.0,4452.0,1099325.0,2017,Allegan,4,0
2519.0,4560.0,3048.0,1512.0,476028.0,2017,Alpena,5,0
2511.0,4546.0,3036.0,1510.0,473292.0,2017,Alpena,5,0
2510.0,4548.0,3036.0,1512.0,471745.0,2017,Alpena,5,0
2536.0,4622.0,3077.0,1545.0,471819.0,2017,Alpena,5,0
2530.0,4595.0,3058.0,1537.0,475709.0,2017,Alpena,5,0
2510.0,4533.0,3030.0,1503.0,468872.0,2017,Alpena,5,0
2494.0,4544.0,3014.0,1530.0,473177.0,2017,Alpena,5,0
2451.0,4476.0,2972.0,1504.0,471522.0,2017,Alpena,5,0
2433.0,4426.0,2927.0,1499.0,458569.0,2017,Alpena,5,0
2416.0,4341.0,2895.0,1446.0,444573.0,2017,Alpena,5,0
2458.0,4409.0,2943.0,1466.0,478899.0,2017,Alpena,5,0
2449.0,4372.0,2927.0,1445.0,480057.0,2017,Alpena,5,0
2485.0,4498.0,2997.0,1501.0,470355.0,2017,Alpena,5,0
1063.0,2121.0,1324.0,797.0,217180.0,2017,Antrim,6,0
1052.0,2089.0,1311.0,778.0,220193.0,2017,Antrim,6,0
1067.0,2131.0,1335.0,796.0,225011.0,2017,Antrim,6,0
1076.0,2154.0,1355.0,799.0,225090.0,2017,Antrim,6,0
1070.0,2135.0,1339.0,796.0,229935.0,2017,Antrim,6,0
1075.0,2126.0,1338.0,788.0,228276.0,2017,Antrim,6,0
1077.0,2122.0,1333.0,789.0,227268.0,2017,Antrim,6,0
1080.0,2121.0,1340.0,781.0,227133.0,2017,Antrim,6,0
1071.0,2108.0,1335.0,773.0,224538.0,2017,Antrim,6,0
1065.0,2114.0,1330.0,784.0,221541.0,2017,Antrim,6,0
1060.0,2089.0,1322.0,767.0,230200.0,2017,Antrim,6,0
1061.0,2082.0,1312.0,770.0,224652.0,2017,Antrim,6,0
1068.0,2116.0,1331.0,785.0,225085.0,2017,Antrim,6,0
1365.0,2415.0,1657.0,758.0,259258.0,2017,Arenac,7,0
1348.0,2359.0,1631.0,728.0,259850.0,2017,Arenac,7,0
1343.0,2366.0,1623.0,743.0,254489.0,2017,Arenac,7,0
1340.0,2356.0,1611.0,745.0,251245.0,2017,Arenac,7,0
1332.0,2363.0,1618.0,745.0,254722.0,2017,Arenac,7,0
1332.0,2346.0,1613.0,733.0,254443.0,2017,Arenac,7,0
1322.0,2332.0,1614.0,718.0,254098.0,2017,Arenac,7,0
1319.0,2332.0,1609.0,723.0,249159.0,2017,Arenac,7,0
1296.0,2300.0,1582.0,718.0,245022.0,2017,Arenac,7,0
1306.0,2321.0,1587.0,734.0,246645.0,2017,Arenac,7,0
1301.0,2299.0,1576.0,723.0,256680.0,2017,Arenac,7,0
1303.0,2298.0,1584.0,714.0,254518.0,2017,Arenac,7,0
1326.0,2341.0,1609.0,732.0,253344.0,2017,Arenac,7,0
621.0,1170.0,717.0,453.0,134441.0,2017,Baraga,8,0
633.0,1196.0,733.0,463.0,138038.0,2017,Baraga,8,0
628.0,1170.0,721.0,449.0,137227.0,2017,Baraga,8,0
625.0,1156.0,712.0,444.0,134399.0,2017,Baraga,8,0
618.0,1165.0,710.0,455.0,139342.0,2017,Baraga,8,0
636.0,1186.0,734.0,452.0,140603.0,2017,Baraga,8,0
631.0,1188.0,733.0,455.0,138023.0,2017,Baraga,8,0
633.0,1206.0,736.0,470.0,138706.0,2017,Baraga,8,0
628.0,1209.0,729.0,480.0,136733.0,2017,Baraga,8,0
621.0,1193.0,723.0,470.0,135993.0,2017,Baraga,8,0
632.0,1215.0,740.0,475.0,142019.0,2017,Baraga,8,0
614.0,1169.0,716.0,453.0,132006.0,2017,Baraga,8,0
627.0,1185.0,725.0,460.0,137294.0,2017,Baraga,8,0
2538.0,4981.0,3078.0,1903.0,546089.0,2017,Barry,9,0
2507.0,4921.0,3039.0,1882.0,534869.0,2017,Barry,9,0
2469.0,4866.0,2998.0,1868.0,529499.0,2017,Barry,9,0
2494.0,4901.0,3036.0,1865.0,524718.0,2017,Barry,9,0
2473.0,4850.0,2994.0,1856.0,525883.0,2017,Barry,9,0
2458.0,4738.0,2957.0,1781.0,513653.0,2017,Barry,9,0
2401.0,4622.0,2891.0,1731.0,501672.0,2017,Barry,9,0
2386.0,4603.0,2881.0,1722.0,497537.0,2017,Barry,9,0
2350.0,4496.0,2821.0,1675.0,484646.0,2017,Barry,9,0
2354.0,4479.0,2820.0,1659.0,490107.0,2017,Barry,9,0
2328.0,4473.0,2801.0,1672.0,509639.0,2017,Barry,9,0
2311.0,4442.0,2780.0,1662.0,510342.0,2017,Barry,9,0
2422.0,4698.0,2925.0,1773.0,514055.0,2017,Barry,9,0
8896.0,16086.0,10200.0,5886.0,1811519.0,2017,Bay,10,0
8818.0,15997.0,10123.0,5874.0,1796826.0,2017,Bay,10,0
8811.0,15932.0,10105.0,5827.0,1792776.0,2017,Bay,10,0
8786.0,15919.0,10095.0,5824.0,1788229.0,2017,Bay,10,0
8813.0,15940.0,10126.0,5814.0,1816072.0,2017,Bay,10,0
8764.0,15814.0,10075.0,5739.0,1800468.0,2017,Bay,10,0
8663.0,15636.0,9947.0,5689.0,1786345.0,2017,Bay,10,0
8610.0,15576.0,9898.0,5678.0,1774295.0,2017,Bay,10,0
8566.0,15441.0,9844.0,5597.0,1743726.0,2017,Bay,10,0
8488.0,15296.0,9731.0,5565.0,1731045.0,2017,Bay,10,0
8498.0,15287.0,9722.0,5565.0,1801360.0,2017,Bay,10,0
8479.0,15275.0,9702.0,5573.0,1799396.0,2017,Bay,10,0
8683.0,15683.0,9964.0,5719.0,1786838.0,2017,Bay,10,0
852.0,1629.0,1039.0,590.0,176098.0,2017,Benzie,11,0
852.0,1654.0,1048.0,606.0,175092.0,2017,Benzie,11,0
846.0,1630.0,1040.0,590.0,174555.0,2017,Benzie,11,0
860.0,1677.0,1064.0,613.0,180333.0,2017,Benzie,11,0
847.0,1656.0,1053.0,603.0,179800.0,2017,Benzie,11,0
834.0,1621.0,1034.0,587.0,177563.0,2017,Benzie,11,0
832.0,1593.0,1019.0,574.0,173494.0,2017,Benzie,11,0
804.0,1539.0,987.0,552.0,170024.0,2017,Benzie,11,0
802.0,1519.0,987.0,532.0,162979.0,2017,Benzie,11,0
790.0,1513.0,972.0,541.0,158721.0,2017,Benzie,11,0
779.0,1490.0,958.0,532.0,163810.0,2017,Benzie,11,0
783.0,1500.0,957.0,543.0,160339.0,2017,Benzie,11,0
823.0,1585.0,1013.0,572.0,171067.0,2017,Benzie,11,0
12134.0,23684.0,13246.0,10438.0,2706254.0,2017,Berrien,12,0
11935.0,23278.0,13086.0,10192.0,2660760.0,2017,Berrien,12,0
11881.0,23142.0,13037.0,10105.0,2657455.0,2017,Berrien,12,0
11874.0,23057.0,13037.0,10020.0,2650345.0,2017,Berrien,12,0
11847.0,22989.0,12992.0,9997.0,2657924.0,2017,Berrien,12,0
11722.0,22706.0,12855.0,9851.0,2627765.0,2017,Berrien,12,0
11580.0,22452.0,12674.0,9778.0,2594714.0,2017,Berrien,12,0
11491.0,22180.0,12531.0,9649.0,2590218.0,2017,Berrien,12,0
11506.0,22288.0,12508.0,9780.0,2565747.0,2017,Berrien,12,0
11474.0,22209.0,12430.0,9779.0,2553960.0,2017,Berrien,12,0
11449.0,22108.0,12397.0,9711.0,2628058.0,2017,Berrien,12,0
11365.0,21912.0,12299.0,9613.0,2620540.0,2017,Berrien,12,0
11688.0,22667.0,12758.0,9909.0,2626145.0,2017,Berrien,12,0
2539.0,5382.0,3096.0,2286.0,557965.0,2017,Branch,13,0
2529.0,5354.0,3073.0,2281.0,551149.0,2017,Branch,13,0
2500.0,5271.0,3037.0,2234.0,539668.0,2017,Branch,13,0
2532.0,5340.0,3090.0,2250.0,553633.0,2017,Branch,13,0
2546.0,5398.0,3120.0,2278.0,570004.0,2017,Branch,13,0
2531.0,5328.0,3075.0,2253.0,553834.0,2017,Branch,13,0
2456.0,5136.0,2971.0,2165.0,534314.0,2017,Branch,13,0
2440.0,5054.0,2948.0,2106.0,531482.0,2017,Branch,13,0
2420.0,5034.0,2926.0,2108.0,517011.0,2017,Branch,13,0
2407.0,4979.0,2903.0,2076.0,517093.0,2017,Branch,13,0
2405.0,4977.0,2907.0,2070.0,550773.0,2017,Branch,13,0
2417.0,4983.0,2902.0,2081.0,542139.0,2017,Branch,13,0
2477.0,5186.0,3004.0,2182.0,543255.0,2017,Branch,13,0
11714.0,22076.0,13347.0,8729.0,2529142.0,2017,Calhoun,14,0
11567.0,21803.0,13207.0,8596.0,2482751.0,2017,Calhoun,14,0
11484.0,21601.0,13089.0,8512.0,2458673.0,2017,Calhoun,14,0
11558.0,21768.0,13174.0,8594.0,2460433.0,2017,Calhoun,14,0
11565.0,21625.0,13120.0,8505.0,2491735.0,2017,Calhoun,14,0
11567.0,21549.0,13119.0,8430.0,2474627.0,2017,Calhoun,14,0
11451.0,21356.0,12978.0,8378.0,2450793.0,2017,Calhoun,14,0
11438.0,21311.0,12971.0,8340.0,2453537.0,2017,Calhoun,14,0
11411.0,21125.0,12911.0,8214.0,2425401.0,2017,Calhoun,14,0
11444.0,21266.0,12947.0,8319.0,2438980.0,2017,Calhoun,14,0
11440.0,21226.0,12923.0,8303.0,2570229.0,2017,Calhoun,14,0
11404.0,21204.0,12873.0,8331.0,2563731.0,2017,Calhoun,14,0
11504.0,21493.0,13055.0,8438.0,2483336.0,2017,Calhoun,14,0
3099.0,6229.0,3635.0,2594.0,715139.0,2017,Cass,15,0
3087.0,6234.0,3615.0,2619.0,705409.0,2017,Cass,15,0
3067.0,6162.0,3590.0,2572.0,703752.0,2017,Cass,15,0
3106.0,6221.0,3626.0,2595.0,716033.0,2017,Cass,15,0
3108.0,6232.0,3615.0,2617.0,721589.0,2017,Cass,15,0
3109.0,6202.0,3609.0,2593.0,719936.0,2017,Cass,15,0
3077.0,6134.0,3574.0,2560.0,711844.0,2017,Cass,15,0
3027.0,6015.0,3521.0,2494.0,696675.0,2017,Cass,15,0
3014.0,5993.0,3497.0,2496.0,682448.0,2017,Cass,15,0
3018.0,6028.0,3516.0,2512.0,680596.0,2017,Cass,15,0
2990.0,5955.0,3488.0,2467.0,703051.0,2017,Cass,15,0
2927.0,5857.0,3417.0,2440.0,689196.0,2017,Cass,15,0
3052.0,6105.0,3559.0,2547.0,703806.0,2017,Cass,15,0
1065.0,2031.0,1272.0,759.0,201328.0,2017,Charlevoix,16,0
1049.0,1996.0,1253.0,743.0,200893.0,2017,Charlevoix,16,0
1046.0,2010.0,1255.0,755.0,201097.0,2017,Charlevoix,16,0
1039.0,2007.0,1243.0,764.0,202058.0,2017,Charlevoix,16,0
1045.0,1998.0,1240.0,758.0,204859.0,2017,Charlevoix,16,0
1042.0,1974.0,1241.0,733.0,197590.0,2017,Charlevoix,16,0
1019.0,1913.0,1206.0,707.0,199789.0,2017,Charlevoix,16,0
1023.0,1936.0,1210.0,726.0,200781.0,2017,Charlevoix,16,0
1015.0,1921.0,1200.0,721.0,196417.0,2017,Charlevoix,16,0
997.0,1871.0,1180.0,691.0,192037.0,2017,Charlevoix,16,0
976.0,1807.0,1150.0,657.0,196026.0,2017,Charlevoix,16,0
964.0,1777.0,1134.0,643.0,192501.0,2017,Charlevoix,16,0
1023.0,1937.0,1215.0,721.0,198781.0,2017,Charlevoix,16,0
1880.0,3521.0,2304.0,1217.0,363016.0,2017,Cheboygan,17,0
1886.0,3566.0,2321.0,1245.0,373128.0,2017,Cheboygan,17,0
1936.0,3690.0,2394.0,1296.0,385574.0,2017,Cheboygan,17,0
1958.0,3749.0,2433.0,1316.0,393644.0,2017,Cheboygan,17,0
1953.0,3753.0,2430.0,1323.0,397512.0,2017,Cheboygan,17,0
1988.0,3817.0,2477.0,1340.0,403253.0,2017,Cheboygan,17,0
2003.0,3826.0,2490.0,1336.0,401722.0,2017,Cheboygan,17,0
1959.0,3745.0,2427.0,1318.0,402166.0,2017,Cheboygan,17,0
1877.0,3565.0,2320.0,1245.0,382224.0,2017,Cheboygan,17,0
1830.0,3448.0,2243.0,1205.0,361446.0,2017,Cheboygan,17,0
1792.0,3375.0,2197.0,1178.0,360769.0,2017,Cheboygan,17,0
1776.0,3344.0,2181.0,1163.0,356078.0,2017,Cheboygan,17,0
1903.0,3617.0,2351.0,1265.0,381711.0,2017,Cheboygan,17,0
2121.0,4085.0,2483.0,1602.0,443650.0,2017,Chippewa,18,0
2108.0,4066.0,2461.0,1605.0,436913.0,2017,Chippewa,18,0
2083.0,4032.0,2441.0,1591.0,436245.0,2017,Chippewa,18,0
2081.0,4002.0,2434.0,1568.0,432782.0,2017,Chippewa,18,0
2084.0,4004.0,2433.0,1571.0,443872.0,2017,Chippewa,18,0
2085.0,3997.0,2433.0,1564.0,439970.0,2017,Chippewa,18,0
2041.0,3921.0,2380.0,1541.0,436462.0,2017,Chippewa,18,0
2023.0,3925.0,2379.0,1546.0,434958.0,2017,Chippewa,18,0
2005.0,3888.0,2362.0,1526.0,413414.0,2017,Chippewa,18,0
1983.0,3837.0,2331.0,1506.0,403398.0,2017,Chippewa,18,0
1954.0,3758.0,2289.0,1469.0,417069.0,2017,Chippewa,18,0
1937.0,3726.0,2273.0,1453.0,411565.0,2017,Chippewa,18,0
2042.0,3937.0,2392.0,1545.0,429192.0,2017,Chippewa,18,0
3379.0,6410.0,4214.0,2196.0,739967.0,2017,Clare,19,0
3400.0,6442.0,4251.0,2191.0,740647.0,2017,Clare,19,0
3381.0,6391.0,4230.0,2161.0,732042.0,2017,Clare,19,0
3384.0,6383.0,4217.0,2166.0,729268.0,2017,Clare,19,0
3364.0,6334.0,4190.0,2144.0,728719.0,2017,Clare,19,0
3341.0,6276.0,4161.0,2115.0,719310.0,2017,Clare,19,0
3321.0,6224.0,4129.0,2095.0,716625.0,2017,Clare,19,0
3275.0,6183.0,4087.0,2096.0,711105.0,2017,Clare,19,0
3246.0,6139.0,4052.0,2087.0,699970.0,2017,Clare,19,0
3238.0,6095.0,4032.0,2063.0,689101.0,2017,Clare,19,0
3253.0,6126.0,4033.0,2093.0,719538.0,2017,Clare,19,0
3264.0,6132.0,4039.0,2093.0,717380.0,2017,Clare,19,0
3321.0,6261.0,4136.0,2125.0,720306.0,2017,Clare,19,0
2338.0,4641.0,2713.0,1928.0,526925.0,2017,Clinton,20,0
2309.0,4607.0,2680.0,1927.0,528790.0,2017,Clinton,20,0
2295.0,4587.0,2668.0,1919.0,524996.0,2017,Clinton,20,0
2270.0,4573.0,2638.0,1935.0,517867.0,2017,Clinton,20,0
2271.0,4555.0,2641.0,1914.0,522729.0,2017,Clinton,20,0
2256.0,4529.0,2616.0,1913.0,510279.0,2017,Clinton,20,0
2215.0,4409.0,2570.0,1839.0,501603.0,2017,Clinton,20,0
2225.0,4378.0,2571.0,1807.0,499199.0,2017,Clinton,20,0
2204.0,4332.0,2549.0,1783.0,496468.0,2017,Clinton,20,0
2189.0,4272.0,2525.0,1747.0,490520.0,2017,Clinton,20,0
2178.0,4244.0,2516.0,1728.0,502708.0,2017,Clinton,20,0
2203.0,4294.0,2539.0,1755.0,508507.0,2017,Clinton,20,0
2246.0,4452.0,2602.0,1850.0,510883.0,2017,Clinton,20,0
1228.0,2248.0,1492.0,756.0,246807.0,2017,Crawford,21,0
1232.0,2263.0,1497.0,766.0,247920.0,2017,Crawford,21,0
1229.0,2247.0,1491.0,756.0,250022.0,2017,Crawford,21,0
1237.0,2262.0,1502.0,760.0,252086.0,2017,Crawford,21,0
1249.0,2298.0,1534.0,764.0,253333.0,2017,Crawford,21,0
1219.0,2256.0,1501.0,755.0,249601.0,2017,Crawford,21,0
1197.0,2200.0,1470.0,730.0,239941.0,2017,Crawford,21,0
1197.0,2199.0,1472.0,727.0,243293.0,2017,Crawford,21,0
1193.0,2218.0,1478.0,740.0,240569.0,2017,Crawford,21,0
1172.0,2172.0,1442.0,730.0,233853.0,2017,Crawford,21,0
1163.0,2144.0,1424.0,720.0,239411.0,2017,Crawford,21,0
1157.0,2143.0,1419.0,724.0,239940.0,2017,Crawford,21,0
1206.0,2221.0,1477.0,744.0,244731.0,2017,Crawford,21,0
2734.0,5022.0,3228.0,1794.0,544804.0,2017,Delta,22,0
2709.0,5009.0,3221.0,1788.0,534982.0,2017,Delta,22,0
2701.0,5004.0,3217.0,1787.0,532041.0,2017,Delta,22,0
2698.0,4919.0,3185.0,1734.0,524704.0,2017,Delta,22,0
2708.0,4940.0,3204.0,1736.0,533357.0,2017,Delta,22,0
2712.0,4899.0,3193.0,1706.0,535305.0,2017,Delta,22,0
2695.0,4877.0,3185.0,1692.0,531984.0,2017,Delta,22,0
2678.0,4851.0,3171.0,1680.0,530005.0,2017,Delta,22,0
2655.0,4791.0,3133.0,1658.0,519979.0,2017,Delta,22,0
2615.0,4694.0,3072.0,1622.0,508034.0,2017,Delta,22,0
2631.0,4729.0,3089.0,1640.0,535989.0,2017,Delta,22,0
2599.0,4660.0,3065.0,1595.0,533149.0,2017,Delta,22,0
2678.0,4866.0,3164.0,1703.0,530361.0,2017,Delta,22,0
1522.0,2671.0,1780.0,891.0,271233.0,2017,Dickinson,23,0
1519.0,2654.0,1771.0,883.0,269909.0,2017,Dickinson,23,0
1498.0,2603.0,1751.0,852.0,269647.0,2017,Dickinson,23,0
1483.0,2557.0,1727.0,830.0,261634.0,2017,Dickinson,23,0
1489.0,2587.0,1735.0,852.0,264697.0,2017,Dickinson,23,0
1479.0,2559.0,1714.0,845.0,264985.0,2017,Dickinson,23,0
1487.0,2598.0,1729.0,869.0,264870.0,2017,Dickinson,23,0
1475.0,2568.0,1721.0,847.0,266193.0,2017,Dickinson,23,0
1443.0,2531.0,1686.0,845.0,262121.0,2017,Dickinson,23,0
1426.0,2497.0,1663.0,834.0,260927.0,2017,Dickinson,23,0
1418.0,2477.0,1644.0,833.0,265864.0,2017,Dickinson,23,0
1398.0,2430.0,1617.0,813.0,263628.0,2017,Dickinson,23,0
1470.0,2561.0,1712.0,850.0,265476.0,2017,Dickinson,23,0
4931.0,9591.0,5678.0,3913.0,1079661.0,2017,Eaton,24,0
4880.0,9443.0,5604.0,3839.0,1064623.0,2017,Eaton,24,0
4806.0,9304.0,5512.0,3792.0,1046620.0,2017,Eaton,24,0
4803.0,9279.0,5501.0,3778.0,1039980.0,2017,Eaton,24,0
4755.0,9148.0,5456.0,3692.0,1031128.0,2017,Eaton,24,0
4773.0,9130.0,5461.0,3669.0,1024795.0,2017,Eaton,24,0
4708.0,9045.0,5388.0,3657.0,1016532.0,2017,Eaton,24,0
4664.0,8915.0,5328.0,3587.0,1016852.0,2017,Eaton,24,0
4670.0,8965.0,5317.0,3648.0,1016233.0,2017,Eaton,24,0
4664.0,8999.0,5322.0,3677.0,1018420.0,2017,Eaton,24,0
4658.0,8967.0,5342.0,3625.0,1060580.0,2017,Eaton,24,0
4639.0,8914.0,5333.0,3581.0,1053700.0,2017,Eaton,24,0
4746.0,9142.0,5437.0,3705.0,1039094.0,2017,Eaton,24,0
1277.0,2358.0,1533.0,825.0,230384.0,2017,Emmet,25,0
1277.0,2367.0,1528.0,839.0,230375.0,2017,Emmet,25,0
1249.0,2300.0,1492.0,808.0,228065.0,2017,Emmet,25,0
1267.0,2340.0,1511.0,829.0,229293.0,2017,Emmet,25,0
1264.0,2353.0,1508.0,845.0,237460.0,2017,Emmet,25,0
1260.0,2341.0,1499.0,842.0,242383.0,2017,Emmet,25,0
1250.0,2327.0,1491.0,836.0,240876.0,2017,Emmet,25,0
1259.0,2317.0,1496.0,821.0,240151.0,2017,Emmet,25,0
1230.0,2267.0,1466.0,801.0,231848.0,2017,Emmet,25,0
1189.0,2186.0,1419.0,767.0,215468.0,2017,Emmet,25,0
1167.0,2122.0,1386.0,736.0,219370.0,2017,Emmet,25,0
1143.0,2053.0,1347.0,706.0,217054.0,2017,Emmet,25,0
1236.0,2278.0,1473.0,805.0,230227.0,2017,Emmet,25,0
46281.0,86303.0,51746.0,34557.0,10845172.0,2017,Genesee,26,0
45878.0,85676.0,51285.0,34391.0,10717293.0,2017,Genesee,26,0
45521.0,85022.0,50895.0,34127.0,10608924.0,2017,Genesee,26,0
45585.0,84920.0,51025.0,33895.0,10501906.0,2017,Genesee,26,0
45457.0,84646.0,50838.0,33808.0,10587939.0,2017,Genesee,26,0
45329.0,84315.0,50649.0,33666.0,10498319.0,2017,Genesee,26,0
44982.0,83795.0,50212.0,33583.0,10447729.0,2017,Genesee,26,0
44853.0,83708.0,50042.0,33666.0,10448854.0,2017,Genesee,26,0
44706.0,83402.0,49840.0,33562.0,10331282.0,2017,Genesee,26,0
44617.0,83263.0,49703.0,33560.0,10228798.0,2017,Genesee,26,0
44705.0,83338.0,49812.0,33526.0,10611707.0,2017,Genesee,26,0
44453.0,82634.0,49463.0,33171.0,10573708.0,2017,Genesee,26,0
45197.0,84252.0,50459.0,33793.0,10533469.0,2017,Genesee,26,0
2154.0,3873.0,2609.0,1264.0,417688.0,2017,Gladwin,27,0
2147.0,3875.0,2606.0,1269.0,425162.0,2017,Gladwin,27,0
2148.0,3826.0,2587.0,1239.0,419788.0,2017,Gladwin,27,0
2124.0,3803.0,2564.0,1239.0,411809.0,2017,Gladwin,27,0
2154.0,3870.0,2595.0,1275.0,429164.0,2017,Gladwin,27,0
2169.0,3892.0,2617.0,1275.0,434650.0,2017,Gladwin,27,0
2147.0,3817.0,2590.0,1227.0,426904.0,2017,Gladwin,27,0
2153.0,3806.0,2597.0,1209.0,422399.0,2017,Gladwin,27,0
2134.0,3767.0,2576.0,1191.0,419565.0,2017,Gladwin,27,0
2110.0,3714.0,2540.0,1174.0,409532.0,2017,Gladwin,27,0
2081.0,3649.0,2504.0,1145.0,414310.0,2017,Gladwin,27,0
2092.0,3684.0,2518.0,1166.0,419325.0,2017,Gladwin,27,0
2134.0,3798.0,2575.0,1223.0,420858.0,2017,Gladwin,27,0
1422.0,2520.0,1706.0,814.0,283601.0,2017,Gogebic,28,0
1427.0,2525.0,1715.0,810.0,281178.0,2017,Gogebic,28,0
1433.0,2526.0,1725.0,801.0,279151.0,2017,Gogebic,28,0
1450.0,2577.0,1758.0,819.0,283149.0,2017,Gogebic,28,0
1452.0,2553.0,1753.0,800.0,286326.0,2017,Gogebic,28,0
1450.0,2545.0,1753.0,792.0,279704.0,2017,Gogebic,28,0
1452.0,2549.0,1751.0,798.0,284330.0,2017,Gogebic,28,0
1461.0,2547.0,1755.0,792.0,286064.0,2017,Gogebic,28,0
1461.0,2555.0,1751.0,804.0,290199.0,2017,Gogebic,28,0
1436.0,2519.0,1720.0,799.0,281473.0,2017,Gogebic,28,0
1447.0,2536.0,1730.0,806.0,295232.0,2017,Gogebic,28,0
1461.0,2567.0,1745.0,822.0,297509.0,2017,Gogebic,28,0
1446.0,2543.0,1739.0,805.0,285660.0,2017,Gogebic,28,0
3847.0,6926.0,4396.0,2530.0,731815.0,2017,Grand Traverse,29,0
3809.0,6850.0,4345.0,2505.0,721305.0,2017,Grand Traverse,29,0
3758.0,6778.0,4310.0,2468.0,712907.0,2017,Grand Traverse,29,0
3810.0,6864.0,4381.0,2483.0,714886.0,2017,Grand Traverse,29,0
3810.0,6875.0,4391.0,2484.0,730097.0,2017,Grand Traverse,29,0
3733.0,6718.0,4295.0,2423.0,716926.0,2017,Grand Traverse,29,0
3721.0,6704.0,4263.0,2441.0,716697.0,2017,Grand Traverse,29,0
3651.0,6547.0,4180.0,2367.0,705139.0,2017,Grand Traverse,29,0
3649.0,6600.0,4187.0,2413.0,702057.0,2017,Grand Traverse,29,0
3591.0,6427.0,4102.0,2325.0,684414.0,2017,Grand Traverse,29,0
3538.0,6360.0,4030.0,2330.0,709587.0,2017,Grand Traverse,29,0
3455.0,6177.0,3936.0,2241.0,694827.0,2017,Grand Traverse,29,0
3698.0,6652.0,4235.0,2418.0,711721.0,2017,Grand Traverse,29,0
2849.0,5867.0,3454.0,2413.0,638749.0,2017,Gratiot,30,0
2806.0,5794.0,3412.0,2382.0,631441.0,2017,Gratiot,30,0
2774.0,5716.0,3378.0,2338.0,619529.0,2017,Gratiot,30,0
2752.0,5629.0,3335.0,2294.0,611009.0,2017,Gratiot,30,0
2739.0,5587.0,3310.0,2277.0,616889.0,2017,Gratiot,30,0
2749.0,5577.0,3318.0,2259.0,610768.0,2017,Gratiot,30,0
2713.0,5462.0,3264.0,2198.0,592519.0,2017,Gratiot,30,0
2698.0,5434.0,3244.0,2190.0,598481.0,2017,Gratiot,30,0
2715.0,5438.0,3248.0,2190.0,594309.0,2017,Gratiot,30,0
2714.0,5453.0,3259.0,2194.0,593254.0,2017,Gratiot,30,0
2696.0,5436.0,3243.0,2193.0,615109.0,2017,Gratiot,30,0
2677.0,5396.0,3223.0,2173.0,602498.0,2017,Gratiot,30,0
2740.0,5566.0,3307.0,2258.0,610380.0,2017,Gratiot,30,0
2820.0,5770.0,3483.0,2287.0,629597.0,2017,Hillsdale,31,0
