Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
2621.0,5118.0,3152.0,1966.0,577666.0,2019,Hillsdale,31,0
2598.0,5036.0,3124.0,1912.0,573227.0,2019,Hillsdale,31,0
2587.0,4980.0,3096.0,1884.0,557557.0,2019,Hillsdale,31,0
2586.0,4972.0,3094.0,1878.0,560124.0,2019,Hillsdale,31,0
2577.0,4985.0,3074.0,1911.0,558180.0,2019,Hillsdale,31,0
2595.0,5018.0,3098.0,1920.0,556952.0,2019,Hillsdale,31,0
2582.0,4988.0,3066.0,1922.0,551471.0,2019,Hillsdale,31,0
2553.0,4901.0,3015.0,1886.0,541393.0,2019,Hillsdale,31,0
2542.0,4928.0,3009.0,1919.0,546157.0,2019,Hillsdale,31,0
2547.0,4959.0,3016.0,1943.0,553836.0,2019,Hillsdale,31,0
2559.0,4932.0,3023.0,1909.0,551772.0,2019,Hillsdale,31,0
2581.0,4994.0,3077.0,1917.0,559276.0,2019,Hillsdale,31,0
1776.0,3250.0,2125.0,1125.0,342776.0,2019,Houghton,32,0
1734.0,3161.0,2072.0,1089.0,334681.0,2019,Houghton,32,0
1734.0,3167.0,2077.0,1090.0,325165.0,2019,Houghton,32,0
1718.0,3137.0,2048.0,1089.0,323562.0,2019,Houghton,32,0
1699.0,3100.0,2031.0,1069.0,317201.0,2019,Houghton,32,0
1683.0,3084.0,2010.0,1074.0,312692.0,2019,Houghton,32,0
1653.0,3021.0,1965.0,1056.0,308595.0,2019,Houghton,32,0
1648.0,2997.0,1948.0,1049.0,304975.0,2019,Houghton,32,0
1642.0,3013.0,1945.0,1068.0,306786.0,2019,Houghton,32,0
1607.0,2951.0,1904.0,1047.0,306311.0,2019,Houghton,32,0
1579.0,2917.0,1876.0,1041.0,310521.0,2019,Houghton,32,0
1548.0,2846.0,1822.0,1024.0,303296.0,2019,Houghton,32,0
1668.0,3054.0,1985.0,1068.0,316380.0,2019,Houghton,32,0
1629.0,2985.0,1914.0,1071.0,321853.0,2019,Huron,33,0
1618.0,2946.0,1901.0,1045.0,316378.0,2019,Huron,33,0
1618.0,2956.0,1904.0,1052.0,319232.0,2019,Huron,33,0
1623.0,2939.0,1906.0,1033.0,302559.0,2019,Huron,33,0
1618.0,2904.0,1896.0,1008.0,307413.0,2019,Huron,33,0
1601.0,2871.0,1869.0,1002.0,300390.0,2019,Huron,33,0
1607.0,2868.0,1869.0,999.0,303758.0,2019,Huron,33,0
1595.0,2853.0,1858.0,995.0,297025.0,2019,Huron,33,0
1573.0,2807.0,1832.0,975.0,293309.0,2019,Huron,33,0
1558.0,2851.0,1830.0,1021.0,291016.0,2019,Huron,33,0
1545.0,2804.0,1809.0,995.0,292919.0,2019,Huron,33,0
1535.0,2767.0,1791.0,976.0,283194.0,2019,Huron,33,0
1593.0,2879.0,1865.0,1014.0,302421.0,2019,Huron,33,0
17387.0,33560.0,19319.0,14241.0,3957888.0,2019,Ingham,34,0
17335.0,33505.0,19255.0,14250.0,3926470.0,2019,Ingham,34,0
17321.0,33508.0,19221.0,14287.0,3918746.0,2019,Ingham,34,0
17228.0,33308.0,19122.0,14186.0,3829462.0,2019,Ingham,34,0
17312.0,33266.0,19163.0,14103.0,3842170.0,2019,Ingham,34,0
17186.0,33002.0,18978.0,14024.0,3805447.0,2019,Ingham,34,0
17072.0,32770.0,18842.0,13928.0,3797712.0,2019,Ingham,34,0
17126.0,32893.0,18885.0,14008.0,3790745.0,2019,Ingham,34,0
17046.0,32722.0,18820.0,13902.0,3770497.0,2019,Ingham,34,0
17072.0,32821.0,18870.0,13951.0,3826683.0,2019,Ingham,34,0
17016.0,32668.0,18780.0,13888.0,3826673.0,2019,Ingham,34,0
16903.0,32582.0,18626.0,13956.0,3773639.0,2019,Ingham,34,0
17167.0,33050.0,18990.0,14060.0,3838844.0,2019,Ingham,34,0
3018.0,5699.0,3472.0,2227.0,633599.0,2019,Ionia,35,0
2998.0,5594.0,3442.0,2152.0,620652.0,2019,Ionia,35,0
3004.0,5634.0,3450.0,2184.0,619647.0,2019,Ionia,35,0
3001.0,5690.0,3442.0,2248.0,611393.0,2019,Ionia,35,0
3018.0,5690.0,3448.0,2242.0,626996.0,2019,Ionia,35,0
2963.0,5628.0,3392.0,2236.0,611981.0,2019,Ionia,35,0
2941.0,5584.0,3380.0,2204.0,605352.0,2019,Ionia,35,0
2908.0,5486.0,3357.0,2129.0,591830.0,2019,Ionia,35,0
2899.0,5482.0,3357.0,2125.0,591617.0,2019,Ionia,35,0
2884.0,5427.0,3327.0,2100.0,585048.0,2019,Ionia,35,0
2881.0,5418.0,3307.0,2111.0,595801.0,2019,Ionia,35,0
2881.0,5410.0,3312.0,2098.0,583772.0,2019,Ionia,35,0
2950.0,5562.0,3391.0,2171.0,606474.0,2019,Ionia,35,0
2272.0,3981.0,2686.0,1295.0,441436.0,2019,Iosco,36,0
2217.0,3906.0,2629.0,1277.0,433249.0,2019,Iosco,36,0
2212.0,3939.0,2631.0,1308.0,437002.0,2019,Iosco,36,0
2205.0,3913.0,2620.0,1293.0,426371.0,2019,Iosco,36,0
2214.0,3950.0,2642.0,1308.0,428446.0,2019,Iosco,36,0
2164.0,3856.0,2582.0,1274.0,419071.0,2019,Iosco,36,0
2144.0,3779.0,2554.0,1225.0,405358.0,2019,Iosco,36,0
2120.0,3721.0,2508.0,1213.0,403213.0,2019,Iosco,36,0
2087.0,3640.0,2454.0,1186.0,391665.0,2019,Iosco,36,0
2053.0,3531.0,2396.0,1135.0,386209.0,2019,Iosco,36,0
2017.0,3473.0,2354.0,1119.0,376713.0,2019,Iosco,36,0
2016.0,3512.0,2360.0,1152.0,377550.0,2019,Iosco,36,0
2143.0,3767.0,2535.0,1232.0,410524.0,2019,Iosco,36,0
765.0,1332.0,900.0,432.0,149906.0,2019,Iron,37,0
762.0,1318.0,895.0,423.0,147276.0,2019,Iron,37,0
765.0,1318.0,894.0,424.0,148924.0,2019,Iron,37,0
755.0,1310.0,890.0,420.0,140515.0,2019,Iron,37,0
749.0,1303.0,884.0,419.0,139723.0,2019,Iron,37,0
745.0,1294.0,876.0,418.0,133458.0,2019,Iron,37,0
729.0,1273.0,854.0,419.0,131291.0,2019,Iron,37,0
733.0,1298.0,867.0,431.0,135994.0,2019,Iron,37,0
717.0,1282.0,846.0,436.0,136803.0,2019,Iron,37,0
707.0,1267.0,837.0,430.0,138063.0,2019,Iron,37,0
704.0,1289.0,836.0,453.0,134729.0,2019,Iron,37,0
708.0,1301.0,837.0,464.0,134552.0,2019,Iron,37,0
737.0,1299.0,868.0,431.0,139270.0,2019,Iron,37,0
3329.0,5990.0,3836.0,2154.0,679929.0,2019,Isabella,38,0
3301.0,5933.0,3808.0,2125.0,674648.0,2019,Isabella,38,0
3321.0,5972.0,3834.0,2138.0,680522.0,2019,Isabella,38,0
3277.0,5885.0,3765.0,2120.0,664732.0,2019,Isabella,38,0
3277.0,5862.0,3753.0,2109.0,668762.0,2019,Isabella,38,0
3254.0,5805.0,3717.0,2088.0,658675.0,2019,Isabella,38,0
3239.0,5788.0,3703.0,2085.0,658406.0,2019,Isabella,38,0
3202.0,5737.0,3663.0,2074.0,652972.0,2019,Isabella,38,0
3182.0,5664.0,3621.0,2043.0,637315.0,2019,Isabella,38,0
3178.0,5646.0,3615.0,2031.0,635714.0,2019,Isabella,38,0
3168.0,5699.0,3602.0,2097.0,643301.0,2019,Isabella,38,0
3149.0,5645.0,3593.0,2052.0,630492.0,2019,Isabella,38,0
3240.0,5802.0,3709.0,2093.0,657122.0,2019,Isabella,38,0
9889.0,18760.0,11168.0,7592.0,2201589.0,2019,Jackson,39,0
9645.0,18244.0,10868.0,7376.0,2134709.0,2019,Jackson,39,0
9398.0,17769.0,10588.0,7181.0,2100912.0,2019,Jackson,39,0
9353.0,17668.0,10528.0,7140.0,2041660.0,2019,Jackson,39,0
9300.0,17541.0,10446.0,7095.0,2025634.0,2019,Jackson,39,0
9349.0,17664.0,10497.0,7167.0,2030216.0,2019,Jackson,39,0
9272.0,17467.0,10384.0,7083.0,2016916.0,2019,Jackson,39,0
9164.0,17212.0,10237.0,6975.0,1978099.0,2019,Jackson,39,0
8989.0,16856.0,10025.0,6831.0,1927855.0,2019,Jackson,39,0
8889.0,16711.0,9887.0,6824.0,1916524.0,2019,Jackson,39,0
8777.0,16576.0,9782.0,6794.0,1890069.0,2019,Jackson,39,0
8654.0,16280.0,9611.0,6669.0,1831292.0,2019,Jackson,39,0
9223.0,17396.0,10335.0,7061.0,2007956.0,2019,Jackson,39,0
14240.0,26877.0,15381.0,11496.0,3167368.0,2019,Kalamazoo,40,0
14153.0,26886.0,15299.0,11587.0,3130390.0,2019,Kalamazoo,40,0
14102.0,26704.0,15192.0,11512.0,3115649.0,2019,Kalamazoo,40,0
14082.0,26732.0,15190.0,11542.0,3064866.0,2019,Kalamazoo,40,0
14068.0,26626.0,15142.0,11484.0,3073811.0,2019,Kalamazoo,40,0
13919.0,26325.0,14982.0,11343.0,3010668.0,2019,Kalamazoo,40,0
13797.0,26065.0,14862.0,11203.0,2984844.0,2019,Kalamazoo,40,0
13703.0,25851.0,14749.0,11102.0,2954363.0,2019,Kalamazoo,40,0
13672.0,25900.0,14741.0,11159.0,2950197.0,2019,Kalamazoo,40,0
13653.0,25836.0,14729.0,11107.0,2990029.0,2019,Kalamazoo,40,0
13647.0,25846.0,14669.0,11177.0,2994212.0,2019,Kalamazoo,40,0
13537.0,25650.0,14548.0,11102.0,2954982.0,2019,Kalamazoo,40,0
13881.0,26275.0,14957.0,11318.0,3032615.0,2019,Kalamazoo,40,0
1128.0,2022.0,1376.0,646.0,216189.0,2019,Kalkaska,41,0
1113.0,2010.0,1367.0,643.0,211131.0,2019,Kalkaska,41,0
1123.0,2023.0,1371.0,652.0,211542.0,2019,Kalkaska,41,0
1123.0,2020.0,1370.0,650.0,209283.0,2019,Kalkaska,41,0
1126.0,2026.0,1373.0,653.0,207723.0,2019,Kalkaska,41,0
1115.0,2013.0,1359.0,654.0,204406.0,2019,Kalkaska,41,0
1101.0,1990.0,1343.0,647.0,202911.0,2019,Kalkaska,41,0
1096.0,1968.0,1330.0,638.0,197375.0,2019,Kalkaska,41,0
1072.0,1899.0,1293.0,606.0,195899.0,2019,Kalkaska,41,0
1031.0,1809.0,1243.0,566.0,189740.0,2019,Kalkaska,41,0
1036.0,1829.0,1248.0,581.0,191321.0,2019,Kalkaska,41,0
1003.0,1801.0,1211.0,590.0,185423.0,2019,Kalkaska,41,0
1089.0,1951.0,1324.0,627.0,201912.0,2019,Kalkaska,41,0
30323.0,59919.0,32303.0,27616.0,6820946.0,2019,Kent,42,0
30117.0,59377.0,32070.0,27307.0,6707463.0,2019,Kent,42,0
29924.0,58885.0,31872.0,27013.0,6655405.0,2019,Kent,42,0
29907.0,58622.0,31818.0,26804.0,6503008.0,2019,Kent,42,0
29918.0,58437.0,31843.0,26594.0,6575667.0,2019,Kent,42,0
29586.0,57839.0,31507.0,26332.0,6466105.0,2019,Kent,42,0
29426.0,57360.0,31251.0,26109.0,6427543.0,2019,Kent,42,0
29440.0,57357.0,31256.0,26101.0,6407337.0,2019,Kent,42,0
29528.0,57584.0,31372.0,26212.0,6420481.0,2019,Kent,42,0
29527.0,57724.0,31433.0,26291.0,6514892.0,2019,Kent,42,0
29643.0,57845.0,31527.0,26318.0,6523352.0,2019,Kent,42,0
29517.0,57642.0,31417.0,26225.0,6461937.0,2019,Kent,42,0
29738.0,58216.0,31639.0,26577.0,6540345.0,2019,Kent,42,0
91.0,133.0,104.0,29.0,12885.0,2019,Keweenaw,43,0
85.0,128.0,98.0,30.0,12768.0,2019,Keweenaw,43,0
84.0,127.0,97.0,30.0,12597.0,2019,Keweenaw,43,0
85.0,127.0,99.0,28.0,12059.0,2019,Keweenaw,43,0
86.0,126.0,98.0,28.0,12654.0,2019,Keweenaw,43,0
85.0,129.0,95.0,34.0,12093.0,2019,Keweenaw,43,0
92.0,145.0,107.0,38.0,14148.0,2019,Keweenaw,43,0
88.0,135.0,102.0,33.0,13375.0,2019,Keweenaw,43,0
91.0,142.0,106.0,36.0,14005.0,2019,Keweenaw,43,0
90.0,140.0,103.0,37.0,14503.0,2019,Keweenaw,43,0
88.0,137.0,99.0,38.0,14351.0,2019,Keweenaw,43,0
94.0,154.0,107.0,47.0,14680.0,2019,Keweenaw,43,0
88.0,135.0,101.0,34.0,13343.0,2019,Keweenaw,43,0
1407.0,2407.0,1699.0,708.0,269198.0,2019,Lake,44,0
1414.0,2452.0,1717.0,735.0,268058.0,2019,Lake,44,0
1423.0,2452.0,1733.0,719.0,269964.0,2019,Lake,44,0
1415.0,2454.0,1719.0,735.0,264728.0,2019,Lake,44,0
1436.0,2477.0,1750.0,727.0,263527.0,2019,Lake,44,0
1431.0,2492.0,1756.0,736.0,262950.0,2019,Lake,44,0
1422.0,2469.0,1742.0,727.0,262608.0,2019,Lake,44,0
1399.0,2402.0,1702.0,700.0,257673.0,2019,Lake,44,0
1387.0,2400.0,1686.0,714.0,251321.0,2019,Lake,44,0
1369.0,2371.0,1654.0,717.0,253252.0,2019,Lake,44,0
1373.0,2367.0,1640.0,727.0,253020.0,2019,Lake,44,0
1391.0,2382.0,1663.0,719.0,252221.0,2019,Lake,44,0
1406.0,2427.0,1705.0,722.0,260710.0,2019,Lake,44,0
3753.0,7134.0,4388.0,2746.0,813253.0,2019,Lapeer,45,0
3703.0,7077.0,4322.0,2755.0,806064.0,2019,Lapeer,45,0
3673.0,7036.0,4291.0,2745.0,794175.0,2019,Lapeer,45,0
3667.0,7004.0,4263.0,2741.0,777914.0,2019,Lapeer,45,0
3633.0,6858.0,4209.0,2649.0,768866.0,2019,Lapeer,45,0
3618.0,6868.0,4202.0,2666.0,766089.0,2019,Lapeer,45,0
3620.0,6854.0,4188.0,2666.0,765022.0,2019,Lapeer,45,0
3590.0,6809.0,4140.0,2669.0,750872.0,2019,Lapeer,45,0
3552.0,6759.0,4092.0,2667.0,743693.0,2019,Lapeer,45,0
3482.0,6661.0,4011.0,2650.0,741613.0,2019,Lapeer,45,0
3486.0,6683.0,4003.0,2680.0,737237.0,2019,Lapeer,45,0
3442.0,6613.0,3943.0,2670.0,731189.0,2019,Lapeer,45,0
3602.0,6863.0,4171.0,2692.0,766332.0,2019,Lapeer,45,0
366.0,677.0,412.0,265.0,70907.0,2019,Leelanau,46,0
360.0,675.0,404.0,271.0,69791.0,2019,Leelanau,46,0
351.0,663.0,396.0,267.0,72026.0,2019,Leelanau,46,0
332.0,627.0,370.0,257.0,67201.0,2019,Leelanau,46,0
337.0,646.0,375.0,271.0,69603.0,2019,Leelanau,46,0
346.0,668.0,383.0,285.0,69555.0,2019,Leelanau,46,0
337.0,663.0,379.0,284.0,69948.0,2019,Leelanau,46,0
346.0,667.0,388.0,279.0,70902.0,2019,Leelanau,46,0
326.0,623.0,370.0,253.0,64283.0,2019,Leelanau,46,0
333.0,633.0,371.0,262.0,64391.0,2019,Leelanau,46,0
309.0,572.0,344.0,228.0,59985.0,2019,Leelanau,46,0
303.0,550.0,337.0,213.0,53295.0,2019,Leelanau,46,0
337.0,639.0,377.0,261.0,66824.0,2019,Leelanau,46,0
5296.0,10236.0,6103.0,4133.0,1178504.0,2019,Lenawee,47,0
5175.0,10052.0,5969.0,4083.0,1141077.0,2019,Lenawee,47,0
5159.0,10049.0,5960.0,4089.0,1142750.0,2019,Lenawee,47,0
5142.0,10038.0,5943.0,4095.0,1124613.0,2019,Lenawee,47,0
5123.0,9936.0,5902.0,4034.0,1128326.0,2019,Lenawee,47,0
5092.0,9852.0,5857.0,3995.0,1116204.0,2019,Lenawee,47,0
5038.0,9708.0,5775.0,3933.0,1099222.0,2019,Lenawee,47,0
5010.0,9636.0,5716.0,3920.0,1091048.0,2019,Lenawee,47,0
5016.0,9699.0,5726.0,3973.0,1090576.0,2019,Lenawee,47,0
5016.0,9710.0,5712.0,3998.0,1097037.0,2019,Lenawee,47,0
5010.0,9708.0,5701.0,4007.0,1097249.0,2019,Lenawee,47,0
5004.0,9702.0,5680.0,4022.0,1087038.0,2019,Lenawee,47,0
5090.0,9861.0,5837.0,4024.0,1116137.0,2019,Lenawee,47,0
3643.0,6458.0,4020.0,2438.0,768658.0,2019,Livingston,48,0
3616.0,6397.0,3997.0,2400.0,747969.0,2019,Livingston,48,0
3616.0,6387.0,3999.0,2388.0,746850.0,2019,Livingston,48,0
3625.0,6419.0,4034.0,2385.0,730601.0,2019,Livingston,48,0
3648.0,6525.0,4069.0,2456.0,747684.0,2019,Livingston,48,0
3633.0,6523.0,4062.0,2461.0,751075.0,2019,Livingston,48,0
3624.0,6459.0,4039.0,2420.0,742245.0,2019,Livingston,48,0
3615.0,6418.0,4016.0,2402.0,730749.0,2019,Livingston,48,0
3606.0,6396.0,3997.0,2399.0,730982.0,2019,Livingston,48,0
3563.0,6315.0,3951.0,2364.0,733229.0,2019,Livingston,48,0
3536.0,6238.0,3915.0,2323.0,722043.0,2019,Livingston,48,0
3530.0,6262.0,3918.0,2344.0,717833.0,2019,Livingston,48,0
3605.0,6400.0,4001.0,2398.0,739160.0,2019,Livingston,48,0
417.0,721.0,494.0,227.0,79337.0,2019,Luce,49,0
419.0,739.0,500.0,239.0,79440.0,2019,Luce,49,0
424.0,750.0,504.0,246.0,80626.0,2019,Luce,49,0
422.0,741.0,502.0,239.0,80549.0,2019,Luce,49,0
425.0,758.0,510.0,248.0,78480.0,2019,Luce,49,0
434.0,789.0,525.0,264.0,79921.0,2019,Luce,49,0
423.0,780.0,511.0,269.0,79122.0,2019,Luce,49,0
394.0,711.0,467.0,244.0,76737.0,2019,Luce,49,0
377.0,678.0,443.0,235.0,72169.0,2019,Luce,49,0
376.0,676.0,441.0,235.0,74748.0,2019,Luce,49,0
381.0,704.0,456.0,248.0,78202.0,2019,Luce,49,0
383.0,698.0,451.0,247.0,77392.0,2019,Luce,49,0
406.0,729.0,484.0,245.0,78060.0,2019,Luce,49,0
478.0,800.0,565.0,235.0,80877.0,2019,Mackinac,50,0
473.0,791.0,552.0,239.0,78248.0,2019,Mackinac,50,0
477.0,794.0,554.0,240.0,81425.0,2019,Mackinac,50,0
489.0,817.0,571.0,246.0,81886.0,2019,Mackinac,50,0
493.0,849.0,576.0,273.0,81924.0,2019,Mackinac,50,0
474.0,814.0,555.0,259.0,77151.0,2019,Mackinac,50,0
467.0,797.0,543.0,254.0,75961.0,2019,Mackinac,50,0
454.0,764.0,525.0,239.0,75222.0,2019,Mackinac,50,0
440.0,731.0,507.0,224.0,72676.0,2019,Mackinac,50,0
433.0,723.0,497.0,226.0,74097.0,2019,Mackinac,50,0
436.0,726.0,502.0,224.0,74010.0,2019,Mackinac,50,0
425.0,707.0,488.0,219.0,68912.0,2019,Mackinac,50,0
462.0,776.0,536.0,240.0,76866.0,2019,Mackinac,50,0
47480.0,89622.0,55929.0,33693.0,10940540.0,2019,Macomb,51,0
47273.0,89430.0,55759.0,33671.0,10822949.0,2019,Macomb,51,0
47178.0,89437.0,55669.0,33768.0,10795460.0,2019,Macomb,51,0
46996.0,89067.0,55428.0,33639.0,10584929.0,2019,Macomb,51,0
47162.0,89347.0,55584.0,33763.0,10643956.0,2019,Macomb,51,0
47020.0,89325.0,55433.0,33892.0,10590437.0,2019,Macomb,51,0
46993.0,89373.0,55410.0,33963.0,10565575.0,2019,Macomb,51,0
46619.0,88752.0,54913.0,33839.0,10411516.0,2019,Macomb,51,0
46316.0,88307.0,54530.0,33777.0,10340810.0,2019,Macomb,51,0
46123.0,87893.0,54172.0,33721.0,10383578.0,2019,Macomb,51,0
46177.0,88213.0,54174.0,34039.0,10431309.0,2019,Macomb,51,0
45833.0,87632.0,53764.0,33868.0,10335999.0,2019,Macomb,51,0
46764.0,88867.0,55064.0,33803.0,10570588.0,2019,Macomb,51,0
1587.0,2840.0,1881.0,959.0,297881.0,2019,Manistee,52,0
1540.0,2771.0,1827.0,944.0,289505.0,2019,Manistee,52,0
1513.0,2720.0,1803.0,917.0,291220.0,2019,Manistee,52,0
1551.0,2805.0,1851.0,954.0,289741.0,2019,Manistee,52,0
1548.0,2781.0,1843.0,938.0,288753.0,2019,Manistee,52,0
1544.0,2765.0,1847.0,918.0,287405.0,2019,Manistee,52,0
1523.0,2733.0,1818.0,915.0,290291.0,2019,Manistee,52,0
1489.0,2643.0,1770.0,873.0,280788.0,2019,Manistee,52,0
1470.0,2623.0,1739.0,884.0,275891.0,2019,Manistee,52,0
1466.0,2638.0,1738.0,900.0,281623.0,2019,Manistee,52,0
1458.0,2585.0,1722.0,863.0,277723.0,2019,Manistee,52,0
1454.0,2586.0,1711.0,875.0,275022.0,2019,Manistee,52,0
1512.0,2708.0,1796.0,912.0,285487.0,2019,Manistee,52,0
3267.0,5776.0,3759.0,2017.0,663188.0,2019,Marquette,53,0
3208.0,5658.0,3690.0,1968.0,640299.0,2019,Marquette,53,0
3194.0,5595.0,3667.0,1928.0,629509.0,2019,Marquette,53,0
3211.0,5665.0,3712.0,1953.0,620786.0,2019,Marquette,53,0
3199.0,5626.0,3683.0,1943.0,617921.0,2019,Marquette,53,0
3150.0,5531.0,3623.0,1908.0,603416.0,2019,Marquette,53,0
3151.0,5531.0,3618.0,1913.0,602823.0,2019,Marquette,53,0
3125.0,5503.0,3597.0,1906.0,596343.0,2019,Marquette,53,0
3115.0,5513.0,3579.0,1934.0,599763.0,2019,Marquette,53,0
3107.0,5522.0,3564.0,1958.0,596900.0,2019,Marquette,53,0
3030.0,5311.0,3457.0,1854.0,589296.0,2019,Marquette,53,0
2979.0,5217.0,3402.0,1815.0,565751.0,2019,Marquette,53,0
3145.0,5537.0,3613.0,1925.0,610500.0,2019,Marquette,53,0
1719.0,3179.0,2057.0,1122.0,335153.0,2019,Mason,54,0
1719.0,3254.0,2061.0,1193.0,339633.0,2019,Mason,54,0
1735.0,3284.0,2071.0,1213.0,342582.0,2019,Mason,54,0
1741.0,3253.0,2082.0,1171.0,335486.0,2019,Mason,54,0
1755.0,3311.0,2107.0,1204.0,348239.0,2019,Mason,54,0
1785.0,3373.0,2151.0,1222.0,352805.0,2019,Mason,54,0
1790.0,3379.0,2153.0,1226.0,358521.0,2019,Mason,54,0
1779.0,3363.0,2145.0,1218.0,350873.0,2019,Mason,54,0
1757.0,3361.0,2123.0,1238.0,345548.0,2019,Mason,54,0
1729.0,3303.0,2081.0,1222.0,342074.0,2019,Mason,54,0
1698.0,3196.0,2024.0,1172.0,333017.0,2019,Mason,54,0
1702.0,3170.0,2015.0,1155.0,327551.0,2019,Mason,54,0
1742.0,3286.0,2089.0,1196.0,342624.0,2019,Mason,54,0
2477.0,4665.0,2935.0,1730.0,536196.0,2019,Mecosta,55,0
2441.0,4585.0,2875.0,1710.0,519820.0,2019,Mecosta,55,0
2418.0,4520.0,2843.0,1677.0,522190.0,2019,Mecosta,55,0
2400.0,4516.0,2832.0,1684.0,510707.0,2019,Mecosta,55,0
2395.0,4505.0,2823.0,1682.0,505674.0,2019,Mecosta,55,0
2371.0,4476.0,2800.0,1676.0,496853.0,2019,Mecosta,55,0
2339.0,4419.0,2773.0,1646.0,495634.0,2019,Mecosta,55,0
2340.0,4425.0,2777.0,1648.0,496139.0,2019,Mecosta,55,0
2326.0,4420.0,2747.0,1673.0,487434.0,2019,Mecosta,55,0
2291.0,4295.0,2691.0,1604.0,482983.0,2019,Mecosta,55,0
2288.0,4297.0,2685.0,1612.0,478138.0,2019,Mecosta,55,0
2233.0,4241.0,2630.0,1611.0,458594.0,2019,Mecosta,55,0
2360.0,4447.0,2784.0,1663.0,499197.0,2019,Mecosta,55,0
1171.0,2069.0,1354.0,715.0,227487.0,2019,Menominee,56,0
1143.0,2023.0,1333.0,690.0,225909.0,2019,Menominee,56,0
1153.0,2041.0,1344.0,697.0,226842.0,2019,Menominee,56,0
1142.0,2022.0,1330.0,692.0,217256.0,2019,Menominee,56,0
1126.0,1984.0,1301.0,683.0,219224.0,2019,Menominee,56,0
1115.0,1965.0,1286.0,679.0,217276.0,2019,Menominee,56,0
1098.0,1944.0,1269.0,675.0,211333.0,2019,Menominee,56,0
1070.0,1886.0,1242.0,644.0,202979.0,2019,Menominee,56,0
1080.0,1926.0,1253.0,673.0,204504.0,2019,Menominee,56,0
1067.0,1911.0,1238.0,673.0,204025.0,2019,Menominee,56,0
1067.0,1901.0,1234.0,667.0,201734.0,2019,Menominee,56,0
1052.0,1854.0,1215.0,639.0,198416.0,2019,Menominee,56,0
1107.0,1961.0,1283.0,677.0,213082.0,2019,Menominee,56,0
4173.0,7567.0,4902.0,2665.0,871514.0,2019,Midland,57,0
4094.0,7464.0,4800.0,2664.0,845128.0,2019,Midland,57,0
4050.0,7412.0,4772.0,2640.0,836295.0,2019,Midland,57,0
4019.0,7347.0,4718.0,2629.0,820745.0,2019,Midland,57,0
3984.0,7320.0,4675.0,2645.0,817961.0,2019,Midland,57,0
3939.0,7239.0,4628.0,2611.0,809660.0,2019,Midland,57,0
3905.0,7201.0,4575.0,2626.0,803960.0,2019,Midland,57,0
3898.0,7182.0,4556.0,2626.0,791733.0,2019,Midland,57,0
3855.0,7106.0,4499.0,2607.0,779549.0,2019,Midland,57,0
3841.0,7085.0,4489.0,2596.0,776007.0,2019,Midland,57,0
3811.0,6996.0,4450.0,2546.0,765033.0,2019,Midland,57,0
3777.0,6935.0,4413.0,2522.0,750655.0,2019,Midland,57,0
3946.0,7238.0,4623.0,2615.0,805687.0,2019,Midland,57,0
803.0,1672.0,1014.0,658.0,176873.0,2019,Missaukee,58,0
790.0,1638.0,993.0,645.0,173210.0,2019,Missaukee,58,0
801.0,1694.0,1019.0,675.0,175463.0,2019,Missaukee,58,0
793.0,1700.0,1011.0,689.0,169139.0,2019,Missaukee,58,0
787.0,1675.0,999.0,676.0,170485.0,2019,Missaukee,58,0
794.0,1700.0,1007.0,693.0,167043.0,2019,Missaukee,58,0
796.0,1679.0,1004.0,675.0,169964.0,2019,Missaukee,58,0
791.0,1671.0,992.0,679.0,163112.0,2019,Missaukee,58,0
756.0,1586.0,948.0,638.0,158754.0,2019,Missaukee,58,0
761.0,1587.0,950.0,637.0,159632.0,2019,Missaukee,58,0
738.0,1566.0,921.0,645.0,154837.0,2019,Missaukee,58,0
725.0,1516.0,897.0,619.0,149299.0,2019,Missaukee,58,0
778.0,1640.0,980.0,661.0,165651.0,2019,Missaukee,58,0
7283.0,13386.0,8092.0,5294.0,1621998.0,2019,Monroe,59,0
7197.0,13213.0,7989.0,5224.0,1592165.0,2019,Monroe,59,0
7177.0,13167.0,7936.0,5231.0,1590264.0,2019,Monroe,59,0
7142.0,13081.0,7901.0,5180.0,1547971.0,2019,Monroe,59,0
7170.0,13171.0,7943.0,5228.0,1549728.0,2019,Monroe,59,0
7130.0,13147.0,7922.0,5225.0,1539114.0,2019,Monroe,59,0
7077.0,13043.0,7876.0,5167.0,1520089.0,2019,Monroe,59,0
6969.0,12843.0,7717.0,5126.0,1496829.0,2019,Monroe,59,0
6892.0,12730.0,7624.0,5106.0,1474528.0,2019,Monroe,59,0
6803.0,12588.0,7529.0,5059.0,1473733.0,2019,Monroe,59,0
6787.0,12568.0,7494.0,5074.0,1466537.0,2019,Monroe,59,0
6758.0,12526.0,7451.0,5075.0,1453861.0,2019,Monroe,59,0
7032.0,12955.0,7790.0,5166.0,1527235.0,2019,Monroe,59,0
3866.0,7675.0,4714.0,2961.0,853854.0,2019,Montcalm,60,0
3843.0,7608.0,4675.0,2933.0,835120.0,2019,Montcalm,60,0
3842.0,7597.0,4676.0,2921.0,840104.0,2019,Montcalm,60,0
3802.0,7482.0,4611.0,2871.0,809082.0,2019,Montcalm,60,0
3795.0,7477.0,4605.0,2872.0,814362.0,2019,Montcalm,60,0
