id,date,outcome,G
26007,2015-12-01,5.78499613297986,2018-07
26007,2016-01-01,5.80587439535786,2018-07
26007,2016-02-01,5.819164032880621,2018-07
26007,2016-03-01,5.802219085413422,2018-07
26007,2016-04-01,5.794868135790532,2018-07
26007,2016-05-01,5.799162753972781,2018-07
26007,2016-06-01,5.789319243489852,2018-07
26007,2016-07-01,5.777502814505519,2018-07
26007,2016-08-01,5.769021263227339,2018-07
26007,2016-09-01,5.756322272705287,2018-07
26007,2016-10-01,5.7330496158829405,2018-07
26007,2016-11-01,5.729117632727375,2018-07
26007,2016-12-01,5.729117632727375,2018-07
26007,2017-01-01,5.753627364736836,2018-07
26007,2017-02-01,5.74745307939689,2018-07
26007,2017-03-01,5.738284077817398,2018-07
26007,2017-04-01,5.733006653453457,2018-07
26007,2017-05-01,5.7190194286613165,2018-07
26007,2017-06-01,5.703812780322903,2018-07
26007,2017-07-01,5.69285672697808,2018-07
26007,2017-08-01,5.709246120151854,2018-07
26007,2017-09-01,5.703812780322903,2018-07
26007,2017-10-01,5.689408196788367,2018-07
26007,2017-11-01,5.675143557699976,2018-07
26007,2017-12-01,5.673740929154952,2018-07
26007,2018-01-01,5.698118690298604,2018-07
26007,2018-02-01,5.701573298670861,2018-07
26007,2018-03-01,5.689429593172724,2018-07
26007,2018-04-01,5.685932703411643,2018-07
26007,2018-05-01,5.6873329270460635,2018-07
26007,2018-06-01,5.677489936916267,2018-07
26007,2018-07-01,5.674659766706438,2018-07
26007,2018-08-01,5.668618927310691,2018-07
26007,2018-09-01,5.662182718275808,2018-07
26007,2018-10-01,5.64736595667638,2018-07
26007,2018-11-01,5.635647159826712,2018-07
26007,2018-12-01,5.647001815410308,2018-07
26007,2019-01-01,5.628509376401475,2018-07
26007,2019-02-01,5.618118650811403,2018-07
26007,2019-03-01,5.615129932856522,2018-07
26007,2019-04-01,5.607241782903578,2018-07
26007,2019-05-01,5.591659431043552,2018-07
26007,2019-06-01,5.5789387465287374,2018-07
26007,2019-07-01,5.553797335064388,2018-07
26007,2019-08-01,5.5514075954640605,2018-07
26007,2019-09-01,5.534517577649654,2018-07
26007,2019-10-01,5.52350710240229,2018-07
26007,2019-11-01,5.5065521818994565,2018-07
26007,2019-12-01,5.52350710240229,2018-07
26009,2014-10-01,5.440315176194315,2018-07
26009,2014-11-01,5.428553240571733,2018-07
26009,2014-12-01,5.443234170397325,2018-07
26009,2015-01-01,5.4616617667837435,2018-07
26009,2015-02-01,5.449960943943546,2018-07
26009,2015-03-01,5.4405007004220804,2018-07
26009,2015-04-01,5.427344984256544,2018-07
26009,2015-05-01,5.4121821604955915,2018-07
26009,2015-06-01,5.392432101607701,2018-07
26009,2015-07-01,5.35883788761677,2018-07
26009,2015-08-01,5.3327148231839026,2018-07
26009,2015-09-01,5.298386532763039,2018-07
26009,2015-10-01,5.294269326725515,2018-07
26009,2015-11-01,5.292893149102542,2018-07
26009,2015-12-01,5.27412697339347,2018-07
26009,2016-01-01,5.293549922764935,2018-07
26009,2016-02-01,5.292148552696578,2018-07
26009,2016-03-01,5.271604858198197,2018-07
26009,2016-04-01,5.255006068382954,2018-07
26009,2016-05-01,5.255006068382954,2018-07
26009,2016-06-01,5.231443949768791,2018-07
26009,2016-07-01,5.221710966352128,2018-07
26009,2016-08-01,5.2134007215374405,2018-07
26009,2016-09-01,5.206549685168097,2018-07
26009,2016-10-01,5.223214528196835,2018-07
26009,2016-11-01,5.2134007215374405,2018-07
26009,2016-12-01,5.231443949768791,2018-07
26009,2017-01-01,5.25682824223529,2018-07
26009,2017-02-01,5.245012129705664,2018-07
26009,2017-03-01,5.244268966217861,2018-07
26009,2017-04-01,5.240544841755686,2018-07
26009,2017-05-01,5.245754741311611,2018-07
26009,2017-06-01,5.242036156245272,2018-07
26009,2017-07-01,5.238303691675873,2018-07
26009,2017-08-01,5.2323026189809205,2018-07
26009,2017-09-01,5.2247502777046995,2018-07
26009,2017-10-01,5.217904056801573,2018-07
26009,2017-11-01,5.219429494917098,2018-07
26009,2017-12-01,5.211778927686969,2018-07
26009,2018-01-01,5.223383165167906,2018-07
26009,2018-02-01,5.2355223670857365,2018-07
26009,2018-03-01,5.225670518630955,2018-07
26009,2018-04-01,5.211867253601524,2018-07
26009,2018-05-01,5.204115637341108,2018-07
26009,2018-06-01,5.204115637341108,2018-07
26009,2018-07-01,5.1876389904294955,2018-07
26009,2018-08-01,5.14974834182831,2018-07
26009,2018-09-01,5.1214145296993525,2018-07
26009,2018-10-01,5.10436469039643,2018-07
26009,2018-11-01,5.12478988942602,2018-07
26009,2018-12-01,5.105224121849515,2018-07
26009,2019-01-01,5.0948154430533,2018-07
26009,2019-02-01,5.093065678168903,2018-07
26009,2019-03-01,5.088677824061141,2018-07
26009,2019-04-01,5.077178472657787,2018-07
26009,2019-05-01,5.050125693551153,2018-07
26009,2019-06-01,5.0583186477803945,2018-07
26009,2019-07-01,5.046462722690557,2018-07
26009,2019-08-01,5.043706662440393,2018-07
26009,2019-09-01,5.022320663969183,2018-07
26009,2019-10-01,4.997581316747357,2018-07
26009,2019-11-01,4.9859534026959755,2018-07
26009,2019-12-01,5.021380382135073,2018-07
26011,2014-10-01,5.902180600740497,2018-07
26011,2014-11-01,5.9119102367153396,2018-07
26011,2014-12-01,5.933087726535161,2018-07
26011,2015-01-01,5.962685395379038,2018-07
26011,2015-02-01,5.961688966000976,2018-07
26011,2015-03-01,5.950158091503388,2018-07
26011,2015-04-01,5.94053126654437,2018-07
26011,2015-05-01,5.934403067287206,2018-07
26011,2015-06-01,5.92926738966977,2018-07
26011,2015-07-01,5.9052975097998655,2018-07
26011,2015-08-01,5.889349624346352,2018-07
26011,2015-09-01,5.875862639383784,2018-07
26011,2015-10-01,5.8494463599516715,2018-07
26011,2015-11-01,5.825174241630925,2018-07
26011,2015-12-01,5.826886896338295,2018-07
26011,2016-01-01,5.843781470548441,2018-07
26011,2016-02-01,5.8483292946960175,2018-07
26011,2016-03-01,5.844351080938953,2018-07
26011,2016-04-01,5.832320591875936,2018-07
26011,2016-05-01,5.8207268371154495,2018-07
26011,2016-06-01,5.817807273629818,2018-07
26011,2016-07-01,5.81135407140155,2018-07
26011,2016-08-01,5.804266392314278,2018-07
26011,2016-09-01,5.7796639607458475,2018-07
26011,2016-10-01,5.789337051962425,2018-07
26011,2016-11-01,5.77357041601832,2018-07
26011,2016-12-01,5.768668703720163,2018-07
26011,2017-01-01,5.783068032048729,2018-07
26011,2017-02-01,5.787390424537694,2018-07
26011,2017-03-01,5.784304908944229,2018-07
26011,2017-04-01,5.78492277416547,2018-07
26011,2017-05-01,5.781829623393982,2018-07
26011,2017-06-01,5.764959242101833,2018-07
26011,2017-07-01,5.768104935476931,2018-07
26011,2017-08-01,5.761171301391718,2018-07
26011,2017-09-01,5.766218707146881,2018-07
26011,2017-10-01,5.758638012640537,2018-07
26011,2017-11-01,5.760538580595349,2018-07
26011,2017-12-01,5.7554623502601565,2018-07
26011,2018-01-01,5.765645022311178,2018-07
26011,2018-02-01,5.763731043561549,2018-07
26011,2018-03-01,5.7547503838632945,2018-07
26011,2018-04-01,5.743735743693109,2018-07
26011,2018-05-01,5.729959758587967,2018-07
26011,2018-06-01,5.727314107418751,2018-07
26011,2018-07-01,5.701145423256276,2018-07
26011,2018-08-01,5.701825040739361,2018-07
26011,2018-09-01,5.6888326587707105,2018-07
26011,2018-10-01,5.671476125936158,2018-07
26011,2018-11-01,5.653099959687819,2018-07
26011,2018-12-01,5.645222610186292,2018-07
26011,2019-01-01,5.659521323976407,2018-07
26011,2019-02-01,5.665298301664315,2018-07
26011,2019-03-01,5.639773894601179,2018-07
26011,2019-04-01,5.630870510320929,2018-07
26011,2019-05-01,5.614338860793423,2018-07
26011,2019-06-01,5.605205063446515,2018-07
26011,2019-07-01,5.615096258139809,2018-07
26011,2019-08-01,5.614338860793423,2018-07
26011,2019-09-01,5.606733168260109,2018-07
26011,2019-10-01,5.581998773959811,2018-07
26011,2019-11-01,5.586683314436475,2018-07
26011,2019-12-01,5.608258941531768,2018-07
26013,2014-10-01,5.329654350204784,2018-07
26013,2014-11-01,5.307525637018174,2018-07
26013,2014-12-01,5.330940914535484,2018-07
26013,2015-01-01,5.331396204489898,2018-07
26013,2015-02-01,5.333957773159888,2018-07
26013,2015-03-01,5.351707347882842,2018-07
26013,2015-04-01,5.342871940929779,2018-07
26013,2015-05-01,5.330112955332701,2018-07
26013,2015-06-01,5.333957773159888,2018-07
26013,2015-07-01,5.339061309241839,2018-07
26013,2015-08-01,5.330112955332701,2018-07
26013,2015-09-01,5.322378685586648,2018-07
26013,2015-10-01,5.290829166530636,2018-07
26013,2015-11-01,5.288154552888698,2018-07
26013,2015-12-01,5.2841291714830865,2018-07
26013,2016-01-01,5.309771484364588,2018-07
26013,2016-02-01,5.334965708308829,2018-07
26013,2016-03-01,5.324434875061502,2018-07
26013,2016-04-01,5.333655402964389,2018-07
26013,2016-05-01,5.319127577426121,2018-07
26013,2016-06-01,5.329714153927221,2018-07
26013,2016-07-01,5.313791962024913,2018-07
26013,2016-08-01,5.298970508271094,2018-07
26013,2016-09-01,5.281166233157916,2018-07
26013,2016-10-01,5.277012143928051,2018-07
26013,2016-11-01,5.298970508271094,2018-07
26013,2016-12-01,5.282547103629387,2018-07
26013,2017-01-01,5.332520338417388,2018-07
26013,2017-02-01,5.329721007868396,2018-07
26013,2017-03-01,5.362806620489934,2018-07
26013,2017-04-01,5.361449689008941,2018-07
26013,2017-05-01,5.365514972123852,2018-07
26013,2017-06-01,5.35600347515697,2018-07
26013,2017-07-01,5.3477781324320475,2018-07
26013,2017-08-01,5.370909768721998,2018-07
26013,2017-09-01,5.338095599877204,2018-07
26013,2017-10-01,5.325507264006185,2018-07
26013,2017-11-01,5.305604893116833,2018-07
26013,2017-12-01,5.28822466223945,2018-07
26013,2018-01-01,5.348040915522364,2018-07
26013,2018-02-01,5.3652756890285005,2018-07
26013,2018-03-01,5.346591186077866,2018-07
26013,2018-04-01,5.35525820360037,2018-07
26013,2018-05-01,5.336383801860973,2018-07
26013,2018-06-01,5.323105040126045,2018-07
26013,2018-07-01,5.33050388770092,2018-07
26013,2018-08-01,5.283722955596154,2018-07
26013,2018-09-01,5.247543201444947,2018-07
26013,2018-10-01,5.244334388582625,2018-07
26013,2018-11-01,5.219934364844103,2018-07
26013,2018-12-01,5.2016548720474125,2018-07
26013,2019-01-01,5.189826957881283,2018-07
26013,2019-02-01,5.207092580147959,2018-07
26013,2019-03-01,5.165143053020327,2018-07
26013,2019-04-01,5.163356381113919,2018-07
26013,2019-05-01,5.143489374063004,2018-07
26013,2019-06-01,5.166926538422625,2018-07
26013,2019-07-01,5.1507594896903734,2018-07
26013,2019-08-01,5.126935749792416,2018-07
26013,2019-09-01,5.1176194908701795,2018-07
26013,2019-10-01,5.14166355650266,2018-07
26013,2019-11-01,5.143489374063004,2018-07
26013,2019-12-01,5.195038017094035,2018-07
26015,2014-10-01,5.161438067597608,2018-01
26015,2014-11-01,5.145017243222491,2018-01
26015,2014-12-01,5.142649243564124,2018-01
26015,2015-01-01,5.150782070532633,2018-01
26015,2015-02-01,5.147876991100899,2018-01
26015,2015-03-01,5.132418153954278,2018-01
26015,2015-04-01,5.127841454891709,2018-01
26015,2015-05-01,5.114804784937731,2018-01
26015,2015-06-01,5.095483040496931,2018-01
26015,2015-07-01,5.075211927732257,2018-01
26015,2015-08-01,5.071222152210592,2018-01
26015,2015-09-01,5.069793365812809,2018-01
26015,2015-10-01,5.07350397274638,2018-01
26015,2015-11-01,5.053940486716445,2018-01
26015,2015-12-01,5.05044802367764,2018-01
26015,2016-01-01,5.051415120816774,2018-01
26015,2016-02-01,5.0437721969057785,2018-01
26015,2016-03-01,5.038743130195163,2018-01
26015,2016-04-01,5.026208855407851,2018-01
26015,2016-05-01,5.008025742836028,2018-01
26015,2016-06-01,5.004349105901784,2018-01
26015,2016-07-01,4.99323738661236,2018-01
26015,2016-08-01,4.972222648706962,2018-01
26015,2016-09-01,4.960746063509823,2018-01
26015,2016-10-01,4.9546354543930455,2018-01
26015,2016-11-01,4.9419744110006025,2018-01
26015,2016-12-01,4.928488943724502,2018-01
26015,2017-01-01,4.9407667035542095,2018-01
26015,2017-02-01,4.926936413176373,2018-01
26015,2017-03-01,4.914592064315413,2018-01
26015,2017-04-01,4.892186811334575,2018-01
26015,2017-05-01,4.888747854020125,2018-01
26015,2017-06-01,4.867861991084015,2018-01
26015,2017-07-01,4.867510170885836,2018-01
26015,2017-08-01,4.860801961286119,2018-01
26015,2017-09-01,4.85333489088694,2018-01
26015,2017-10-01,4.855117828720024,2018-01
26015,2017-11-01,4.859029138122863,2018-01
26015,2017-12-01,4.850475561759971,2018-01
26015,2018-01-01,4.844240832562011,2018-01
26015,2018-02-01,4.829077950336574,2018-01
26015,2018-03-01,4.8195748680100605,2018-01
26015,2018-04-01,4.793908351532763,2018-01
26015,2018-05-01,4.781777686000618,2018-01
26015,2018-06-01,4.746059256678579,2018-01
26015,2018-07-01,4.731326611823415,2018-01
26015,2018-08-01,4.742892160136847,2018-01
26015,2018-09-01,4.738919131738026,2018-01
26015,2018-10-01,4.74921635437877,2018-01
26015,2018-11-01,4.749610291688743,2018-01
26015,2018-12-01,4.742495566867786,2018-01
26015,2019-01-01,4.715643560298906,2018-01
26015,2019-02-01,4.735610687983811,2018-01
26015,2019-03-01,4.721675671737779,2018-01
26015,2019-04-01,4.7224772110567175,2018-01
26015,2019-05-01,4.7176583097473035,2018-01
26015,2019-06-01,4.711196771046818,2018-01
26015,2019-07-01,4.709168947815612,2018-01
26015,2019-08-01,4.6960925874643555,2018-01
26015,2019-09-01,4.684924828112663,2018-01
26015,2019-10-01,4.708356665741755,2018-01
26015,2019-11-01,4.703060688359337,2018-01
26015,2019-12-01,4.718865213867294,2018-01
26017,2014-10-01,5.577864678649287,2018-07
26017,2014-11-01,5.573762222866813,2018-07
26017,2014-12-01,5.576316839419304,2018-07
26017,2015-01-01,5.588461668624461,2018-07
26017,2015-02-01,5.5885527718564205,2018-07
26017,2015-03-01,5.586364000270108,2018-07
26017,2015-04-01,5.582705367803327,2018-07
26017,2015-05-01,5.576085907257664,2018-07
26017,2015-06-01,5.573222311836513,2018-07
26017,2015-07-01,5.563928615605646,2018-07
26017,2015-08-01,5.560655308322446,2018-07
26017,2015-09-01,5.559718106313352,2018-07
26017,2015-10-01,5.553887766682015,2018-07
26017,2015-11-01,5.548781883922178,2018-07
26017,2015-12-01,5.553982074640385,2018-07
26017,2016-01-01,5.565838436354162,2018-07
26017,2016-02-01,5.566027123539107,2018-07
26017,2016-03-01,5.557024929334297,2018-07
26017,2016-04-01,5.559591701481651,2018-07
26017,2016-05-01,5.55883186300954,2018-07
26017,2016-06-01,5.548709114738327,2018-07
26017,2016-07-01,5.542354112191216,2018-07
26017,2016-08-01,5.536735877176222,2018-07
26017,2016-09-01,5.535666779759907,2018-07
26017,2016-10-01,5.53147657934629,2018-07
26017,2016-11-01,5.523929043768949,2018-07
26017,2016-12-01,5.522156439604041,2018-07
26017,2017-01-01,5.534447372413375,2018-07
26017,2017-02-01,5.537501406419236,2018-07
26017,2017-03-01,5.532472066445686,2018-07
26017,2017-04-01,5.5197368646275455,2018-07
26017,2017-05-01,5.514818418939542,2018-07
26017,2017-06-01,5.509369923231442,2018-07
26017,2017-07-01,5.497871469958204,2018-07
26017,2017-08-01,5.496949954064985,2018-07
26017,2017-09-01,5.4948990955595045,2018-07
26017,2017-10-01,5.495104370784522,2018-07
26017,2017-11-01,5.492226675984747,2018-07
26017,2017-12-01,5.491299941197161,2018-07
26017,2018-01-01,5.5047695900286415,2018-07
26017,2018-02-01,5.50022952509984,2018-07
26017,2018-03-01,5.497744410684031,2018-07
26017,2018-04-01,5.489729385380599,2018-07
26017,2018-05-01,5.487427529110744,2018-07
26017,2018-06-01,5.487008439927881,2018-07
26017,2018-07-01,5.480595471282578,2018-07
26017,2018-08-01,5.476579617233199,2018-07
26017,2018-09-01,5.4651844024650265,2018-07
26017,2018-10-01,5.455714337153485,2018-07
26017,2018-11-01,5.430641883068586,2018-07
26017,2018-12-01,5.421061246832621,2018-07
26017,2019-01-01,5.431681780032728,2018-07
26017,2019-02-01,5.419855426742542,2018-07
26017,2019-03-01,5.405821437805247,2018-07
26017,2019-04-01,5.3912379810429485,2018-07
26017,2019-05-01,5.385039551265018,2018-07
26017,2019-06-01,5.377503081645752,2018-07
26017,2019-07-01,5.367285672738381,2018-07
26017,2019-08-01,5.357927565889829,2018-07
26017,2019-09-01,5.347263486777165,2018-07
26017,2019-10-01,5.337961185203573,2018-07
26017,2019-11-01,5.332412178292244,2018-07
26017,2019-12-01,5.350547530022637,2018-07
26019,2014-10-01,5.36597918738423,2018-07
26019,2014-11-01,5.365185783385746,2018-07
26019,2014-12-01,5.3643917493974875,2018-07
26019,2015-01-01,5.367867239794518,2018-07
26019,2015-02-01,5.367867239794518,2018-07
26019,2015-03-01,5.380741997500481,2018-07
26019,2015-04-01,5.369485678694463,2018-07
26019,2015-05-01,5.349064453447971,2018-07
26019,2015-06-01,5.31720284970017,2018-07
26019,2015-07-01,5.2956736597175,2018-07
26019,2015-08-01,5.282530091131297,2018-07
26019,2015-09-01,5.260232802315463,2018-07
26019,2015-10-01,5.253899423986525,2018-07
26019,2015-11-01,5.266526321275412,2018-07
26019,2015-12-01,5.279880519120778,2018-07
26019,2016-01-01,5.278780232119011,2018-07
26019,2016-02-01,5.270709952156232,2018-07
26019,2016-03-01,5.268005320451334,2018-07
26019,2016-04-01,5.246100818793767,2018-07
26019,2016-05-01,5.218027722917433,2018-07
26019,2016-06-01,5.214224384901125,2018-07
26019,2016-07-01,5.194987640052214,2018-07
26019,2016-08-01,5.2046522683075125,2018-07
26019,2016-09-01,5.220870763510073,2018-07
26019,2016-10-01,5.2094497797376045,2018-07
26019,2016-11-01,5.218027722917433,2018-07
26019,2016-12-01,5.210406526260338,2018-07
26019,2017-01-01,5.248373121528664,2018-07
26019,2017-02-01,5.2380358688887245,2018-07
26019,2017-03-01,5.219924992044462,2018-07
26019,2017-04-01,5.2053915705841165,2018-07
26019,2017-05-01,5.173662454437084,2018-07
26019,2017-06-01,5.173662454437084,2018-07
26019,2017-07-01,5.1584356197714305,2018-07
26019,2017-08-01,5.14401162904598,2018-07
26019,2017-09-01,5.142973338891839,2018-07
26019,2017-10-01,5.153308045011549,2018-07
