county,year,month,t_dense,treated,G
Leelanau,2016,10,1,0,22
Leelanau,2016,11,2,0,22
Leelanau,2016,12,3,0,22
Leelanau,2017,1,4,0,22
Leelanau,2017,2,5,0,22
Leelanau,2017,3,6,0,22
Leelanau,2017,4,7,0,22
Leelanau,2017,5,8,0,22
Leelanau,2017,6,9,0,22
Leelanau,2017,7,10,0,22
Leelanau,2017,8,11,0,22
Leelanau,2017,9,12,0,22
Leelanau,2017,10,13,0,22
Leelanau,2017,11,14,0,22
Leelanau,2017,12,15,0,22
Leelanau,2018,1,16,0,22
Leelanau,2018,2,17,0,22
Leelanau,2018,3,18,0,22
Leelanau,2018,4,19,0,22
Leelanau,2018,5,20,0,22
Leelanau,2018,6,21,0,22
Leelanau,2018,7,22,1,22
Leelanau,2018,8,23,1,22
Leelanau,2018,9,24,1,22
Leelanau,2018,10,25,1,22
Leelanau,2018,11,26,1,22
Leelanau,2018,12,27,1,22
Leelanau,2019,1,28,1,22
Leelanau,2019,2,29,1,22
Leelanau,2019,3,30,1,22
Leelanau,2019,4,31,1,22
Leelanau,2019,5,32,1,22
Leelanau,2019,6,33,1,22
Leelanau,2019,7,34,1,22
Leelanau,2019,8,35,1,22
Leelanau,2019,9,36,1,22
Leelanau,2019,10,37,1,22
Leelanau,2019,11,38,1,22
Leelanau,2019,12,39,1,22
Lenawee,2016,10,1,0,22
Lenawee,2016,11,2,0,22
Lenawee,2016,12,3,0,22
Lenawee,2017,1,4,0,22
Lenawee,2017,2,5,0,22
Lenawee,2017,3,6,0,22
Lenawee,2017,4,7,0,22
Lenawee,2017,5,8,0,22
Lenawee,2017,6,9,0,22
Lenawee,2017,7,10,0,22
Lenawee,2017,8,11,0,22
Lenawee,2017,9,12,0,22
Lenawee,2017,10,13,0,22
Lenawee,2017,11,14,0,22
Lenawee,2017,12,15,0,22
Lenawee,2018,1,16,0,22
Lenawee,2018,2,17,0,22
Lenawee,2018,3,18,0,22
Lenawee,2018,4,19,0,22
Lenawee,2018,5,20,0,22
Lenawee,2018,6,21,0,22
Lenawee,2018,7,22,1,22
Lenawee,2018,8,23,1,22
Lenawee,2018,9,24,1,22
Lenawee,2018,10,25,1,22
Lenawee,2018,11,26,1,22
Lenawee,2018,12,27,1,22
Lenawee,2019,1,28,1,22
Lenawee,2019,2,29,1,22
Lenawee,2019,3,30,1,22
Lenawee,2019,4,31,1,22
Lenawee,2019,5,32,1,22
Lenawee,2019,6,33,1,22
Lenawee,2019,7,34,1,22
Lenawee,2019,8,35,1,22
Lenawee,2019,9,36,1,22
Lenawee,2019,10,37,1,22
Lenawee,2019,11,38,1,22
Lenawee,2019,12,39,1,22
Livingston,2016,10,1,0,16
Livingston,2016,11,2,0,16
Livingston,2016,12,3,0,16
Livingston,2017,1,4,0,16
Livingston,2017,2,5,0,16
Livingston,2017,3,6,0,16
Livingston,2017,4,7,0,16
Livingston,2017,5,8,0,16
Livingston,2017,6,9,0,16
Livingston,2017,7,10,0,16
Livingston,2017,8,11,0,16
Livingston,2017,9,12,0,16
Livingston,2017,10,13,0,16
Livingston,2017,11,14,0,16
Livingston,2017,12,15,0,16
Livingston,2018,1,16,1,16
Livingston,2018,2,17,1,16
Livingston,2018,3,18,1,16
Livingston,2018,4,19,1,16
Livingston,2018,5,20,1,16
Livingston,2018,6,21,1,16
Livingston,2018,7,22,1,16
Livingston,2018,8,23,1,16
Livingston,2018,9,24,1,16
Livingston,2018,10,25,1,16
Livingston,2018,11,26,1,16
Livingston,2018,12,27,1,16
Livingston,2019,1,28,1,16
Livingston,2019,2,29,1,16
Livingston,2019,3,30,1,16
Livingston,2019,4,31,1,16
Livingston,2019,5,32,1,16
Livingston,2019,6,33,1,16
Livingston,2019,7,34,1,16
Livingston,2019,8,35,1,16
Livingston,2019,9,36,1,16
Livingston,2019,10,37,1,16
Livingston,2019,11,38,1,16
Livingston,2019,12,39,1,16
Luce,2016,10,1,0,22
Luce,2016,11,2,0,22
Luce,2016,12,3,0,22
Luce,2017,1,4,0,22
Luce,2017,2,5,0,22
Luce,2017,3,6,0,22
Luce,2017,4,7,0,22
Luce,2017,5,8,0,22
Luce,2017,6,9,0,22
Luce,2017,7,10,0,22
Luce,2017,8,11,0,22
Luce,2017,9,12,0,22
Luce,2017,10,13,0,22
Luce,2017,11,14,0,22
Luce,2017,12,15,0,22
Luce,2018,1,16,0,22
Luce,2018,2,17,0,22
Luce,2018,3,18,0,22
Luce,2018,4,19,0,22
Luce,2018,5,20,0,22
Luce,2018,6,21,0,22
Luce,2018,7,22,1,22
Luce,2018,8,23,1,22
Luce,2018,9,24,1,22
Luce,2018,10,25,1,22
Luce,2018,11,26,1,22
Luce,2018,12,27,1,22
Luce,2019,1,28,1,22
Luce,2019,2,29,1,22
Luce,2019,3,30,1,22
Luce,2019,4,31,1,22
Luce,2019,5,32,1,22
Luce,2019,6,33,1,22
Luce,2019,7,34,1,22
Luce,2019,8,35,1,22
Luce,2019,9,36,1,22
Luce,2019,10,37,1,22
Luce,2019,11,38,1,22
Luce,2019,12,39,1,22
Mackinac,2016,10,1,0,22
Mackinac,2016,11,2,0,22
Mackinac,2016,12,3,0,22
Mackinac,2017,1,4,0,22
Mackinac,2017,2,5,0,22
Mackinac,2017,3,6,0,22
Mackinac,2017,4,7,0,22
Mackinac,2017,5,8,0,22
Mackinac,2017,6,9,0,22
Mackinac,2017,7,10,0,22
Mackinac,2017,8,11,0,22
Mackinac,2017,9,12,0,22
Mackinac,2017,10,13,0,22
Mackinac,2017,11,14,0,22
Mackinac,2017,12,15,0,22
Mackinac,2018,1,16,0,22
Mackinac,2018,2,17,0,22
Mackinac,2018,3,18,0,22
Mackinac,2018,4,19,0,22
Mackinac,2018,5,20,0,22
Mackinac,2018,6,21,0,22
Mackinac,2018,7,22,1,22
Mackinac,2018,8,23,1,22
Mackinac,2018,9,24,1,22
Mackinac,2018,10,25,1,22
Mackinac,2018,11,26,1,22
Mackinac,2018,12,27,1,22
Mackinac,2019,1,28,1,22
Mackinac,2019,2,29,1,22
Mackinac,2019,3,30,1,22
Mackinac,2019,4,31,1,22
Mackinac,2019,5,32,1,22
Mackinac,2019,6,33,1,22
Mackinac,2019,7,34,1,22
Mackinac,2019,8,35,1,22
Mackinac,2019,9,36,1,22
Mackinac,2019,10,37,1,22
Mackinac,2019,11,38,1,22
Mackinac,2019,12,39,1,22
Macomb,2016,10,1,0,22
Macomb,2016,11,2,0,22
Macomb,2016,12,3,0,22
Macomb,2017,1,4,0,22
Macomb,2017,2,5,0,22
Macomb,2017,3,6,0,22
Macomb,2017,4,7,0,22
Macomb,2017,5,8,0,22
Macomb,2017,6,9,0,22
Macomb,2017,7,10,0,22
Macomb,2017,8,11,0,22
Macomb,2017,9,12,0,22
Macomb,2017,10,13,0,22
Macomb,2017,11,14,0,22
Macomb,2017,12,15,0,22
Macomb,2018,1,16,0,22
Macomb,2018,2,17,0,22
Macomb,2018,3,18,0,22
Macomb,2018,4,19,0,22
Macomb,2018,5,20,0,22
Macomb,2018,6,21,0,22
Macomb,2018,7,22,1,22
Macomb,2018,8,23,1,22
Macomb,2018,9,24,1,22
Macomb,2018,10,25,1,22
Macomb,2018,11,26,1,22
Macomb,2018,12,27,1,22
Macomb,2019,1,28,1,22
Macomb,2019,2,29,1,22
Macomb,2019,3,30,1,22
Macomb,2019,4,31,1,22
Macomb,2019,5,32,1,22
Macomb,2019,6,33,1,22
Macomb,2019,7,34,1,22
Macomb,2019,8,35,1,22
Macomb,2019,9,36,1,22
Macomb,2019,10,37,1,22
Macomb,2019,11,38,1,22
Macomb,2019,12,39,1,22
Manistee,2016,10,1,0,22
Manistee,2016,11,2,0,22
Manistee,2016,12,3,0,22
Manistee,2017,1,4,0,22
Manistee,2017,2,5,0,22
Manistee,2017,3,6,0,22
Manistee,2017,4,7,0,22
Manistee,2017,5,8,0,22
Manistee,2017,6,9,0,22
Manistee,2017,7,10,0,22
Manistee,2017,8,11,0,22
Manistee,2017,9,12,0,22
Manistee,2017,10,13,0,22
Manistee,2017,11,14,0,22
Manistee,2017,12,15,0,22
Manistee,2018,1,16,0,22
Manistee,2018,2,17,0,22
Manistee,2018,3,18,0,22
Manistee,2018,4,19,0,22
Manistee,2018,5,20,0,22
Manistee,2018,6,21,0,22
Manistee,2018,7,22,1,22
Manistee,2018,8,23,1,22
Manistee,2018,9,24,1,22
Manistee,2018,10,25,1,22
Manistee,2018,11,26,1,22
Manistee,2018,12,27,1,22
Manistee,2019,1,28,1,22
Manistee,2019,2,29,1,22
Manistee,2019,3,30,1,22
Manistee,2019,4,31,1,22
Manistee,2019,5,32,1,22
Manistee,2019,6,33,1,22
Manistee,2019,7,34,1,22
Manistee,2019,8,35,1,22
Manistee,2019,9,36,1,22
Manistee,2019,10,37,1,22
Manistee,2019,11,38,1,22
Manistee,2019,12,39,1,22
Marquette,2016,10,1,0,22
Marquette,2016,11,2,0,22
Marquette,2016,12,3,0,22
Marquette,2017,1,4,0,22
Marquette,2017,2,5,0,22
Marquette,2017,3,6,0,22
Marquette,2017,4,7,0,22
Marquette,2017,5,8,0,22
Marquette,2017,6,9,0,22
Marquette,2017,7,10,0,22
Marquette,2017,8,11,0,22
Marquette,2017,9,12,0,22
Marquette,2017,10,13,0,22
Marquette,2017,11,14,0,22
Marquette,2017,12,15,0,22
Marquette,2018,1,16,0,22
Marquette,2018,2,17,0,22
Marquette,2018,3,18,0,22
Marquette,2018,4,19,0,22
Marquette,2018,5,20,0,22
Marquette,2018,6,21,0,22
Marquette,2018,7,22,1,22
Marquette,2018,8,23,1,22
Marquette,2018,9,24,1,22
Marquette,2018,10,25,1,22
Marquette,2018,11,26,1,22
Marquette,2018,12,27,1,22
Marquette,2019,1,28,1,22
Marquette,2019,2,29,1,22
Marquette,2019,3,30,1,22
Marquette,2019,4,31,1,22
Marquette,2019,5,32,1,22
Marquette,2019,6,33,1,22
Marquette,2019,7,34,1,22
Marquette,2019,8,35,1,22
Marquette,2019,9,36,1,22
Marquette,2019,10,37,1,22
Marquette,2019,11,38,1,22
Marquette,2019,12,39,1,22
Mason,2016,10,1,0,22
Mason,2016,11,2,0,22
Mason,2016,12,3,0,22
Mason,2017,1,4,0,22
Mason,2017,2,5,0,22
Mason,2017,3,6,0,22
Mason,2017,4,7,0,22
Mason,2017,5,8,0,22
Mason,2017,6,9,0,22
Mason,2017,7,10,0,22
Mason,2017,8,11,0,22
Mason,2017,9,12,0,22
Mason,2017,10,13,0,22
Mason,2017,11,14,0,22
Mason,2017,12,15,0,22
Mason,2018,1,16,0,22
Mason,2018,2,17,0,22
Mason,2018,3,18,0,22
Mason,2018,4,19,0,22
Mason,2018,5,20,0,22
Mason,2018,6,21,0,22
Mason,2018,7,22,1,22
Mason,2018,8,23,1,22
Mason,2018,9,24,1,22
Mason,2018,10,25,1,22
Mason,2018,11,26,1,22
Mason,2018,12,27,1,22
Mason,2019,1,28,1,22
Mason,2019,2,29,1,22
Mason,2019,3,30,1,22
Mason,2019,4,31,1,22
Mason,2019,5,32,1,22
Mason,2019,6,33,1,22
Mason,2019,7,34,1,22
Mason,2019,8,35,1,22
Mason,2019,9,36,1,22
Mason,2019,10,37,1,22
Mason,2019,11,38,1,22
Mason,2019,12,39,1,22
Mecosta,2016,10,1,0,22
Mecosta,2016,11,2,0,22
Mecosta,2016,12,3,0,22
Mecosta,2017,1,4,0,22
Mecosta,2017,2,5,0,22
Mecosta,2017,3,6,0,22
Mecosta,2017,4,7,0,22
Mecosta,2017,5,8,0,22
Mecosta,2017,6,9,0,22
Mecosta,2017,7,10,0,22
Mecosta,2017,8,11,0,22
Mecosta,2017,9,12,0,22
Mecosta,2017,10,13,0,22
Mecosta,2017,11,14,0,22
Mecosta,2017,12,15,0,22
Mecosta,2018,1,16,0,22
Mecosta,2018,2,17,0,22
Mecosta,2018,3,18,0,22
Mecosta,2018,4,19,0,22
Mecosta,2018,5,20,0,22
Mecosta,2018,6,21,0,22
Mecosta,2018,7,22,1,22
Mecosta,2018,8,23,1,22
Mecosta,2018,9,24,1,22
Mecosta,2018,10,25,1,22
Mecosta,2018,11,26,1,22
Mecosta,2018,12,27,1,22
Mecosta,2019,1,28,1,22
Mecosta,2019,2,29,1,22
Mecosta,2019,3,30,1,22
Mecosta,2019,4,31,1,22
Mecosta,2019,5,32,1,22
Mecosta,2019,6,33,1,22
Mecosta,2019,7,34,1,22
Mecosta,2019,8,35,1,22
Mecosta,2019,9,36,1,22
Mecosta,2019,10,37,1,22
Mecosta,2019,11,38,1,22
Mecosta,2019,12,39,1,22
Menominee,2016,10,1,0,22
Menominee,2016,11,2,0,22
Menominee,2016,12,3,0,22
Menominee,2017,1,4,0,22
Menominee,2017,2,5,0,22
Menominee,2017,3,6,0,22
Menominee,2017,4,7,0,22
Menominee,2017,5,8,0,22
Menominee,2017,6,9,0,22
Menominee,2017,7,10,0,22
Menominee,2017,8,11,0,22
Menominee,2017,9,12,0,22
Menominee,2017,10,13,0,22
Menominee,2017,11,14,0,22
Menominee,2017,12,15,0,22
Menominee,2018,1,16,0,22
Menominee,2018,2,17,0,22
Menominee,2018,3,18,0,22
Menominee,2018,4,19,0,22
Menominee,2018,5,20,0,22
Menominee,2018,6,21,0,22
Menominee,2018,7,22,1,22
Menominee,2018,8,23,1,22
Menominee,2018,9,24,1,22
Menominee,2018,10,25,1,22
Menominee,2018,11,26,1,22
Menominee,2018,12,27,1,22
Menominee,2019,1,28,1,22
Menominee,2019,2,29,1,22
Menominee,2019,3,30,1,22
Menominee,2019,4,31,1,22
Menominee,2019,5,32,1,22
Menominee,2019,6,33,1,22
Menominee,2019,7,34,1,22
Menominee,2019,8,35,1,22
Menominee,2019,9,36,1,22
Menominee,2019,10,37,1,22
Menominee,2019,11,38,1,22
Menominee,2019,12,39,1,22
Midland,2016,10,1,0,22
Midland,2016,11,2,0,22
Midland,2016,12,3,0,22
Midland,2017,1,4,0,22
Midland,2017,2,5,0,22
Midland,2017,3,6,0,22
Midland,2017,4,7,0,22
Midland,2017,5,8,0,22
Midland,2017,6,9,0,22
Midland,2017,7,10,0,22
Midland,2017,8,11,0,22
Midland,2017,9,12,0,22
Midland,2017,10,13,0,22
Midland,2017,11,14,0,22
Midland,2017,12,15,0,22
Midland,2018,1,16,0,22
Midland,2018,2,17,0,22
Midland,2018,3,18,0,22
Midland,2018,4,19,0,22
Midland,2018,5,20,0,22
Midland,2018,6,21,0,22
Midland,2018,7,22,1,22
Midland,2018,8,23,1,22
Midland,2018,9,24,1,22
Midland,2018,10,25,1,22
Midland,2018,11,26,1,22
Midland,2018,12,27,1,22
Midland,2019,1,28,1,22
Midland,2019,2,29,1,22
Midland,2019,3,30,1,22
Midland,2019,4,31,1,22
Midland,2019,5,32,1,22
Midland,2019,6,33,1,22
Midland,2019,7,34,1,22
Midland,2019,8,35,1,22
Midland,2019,9,36,1,22
Midland,2019,10,37,1,22
Midland,2019,11,38,1,22
Midland,2019,12,39,1,22
Missaukee,2016,10,1,0,22
Missaukee,2016,11,2,0,22
Missaukee,2016,12,3,0,22
Missaukee,2017,1,4,0,22
Missaukee,2017,2,5,0,22
Missaukee,2017,3,6,0,22
Missaukee,2017,4,7,0,22
Missaukee,2017,5,8,0,22
Missaukee,2017,6,9,0,22
Missaukee,2017,7,10,0,22
Missaukee,2017,8,11,0,22
Missaukee,2017,9,12,0,22
Missaukee,2017,10,13,0,22
Missaukee,2017,11,14,0,22
Missaukee,2017,12,15,0,22
Missaukee,2018,1,16,0,22
Missaukee,2018,2,17,0,22
Missaukee,2018,3,18,0,22
Missaukee,2018,4,19,0,22
Missaukee,2018,5,20,0,22
Missaukee,2018,6,21,0,22
Missaukee,2018,7,22,1,22
Missaukee,2018,8,23,1,22
Missaukee,2018,9,24,1,22
Missaukee,2018,10,25,1,22
Missaukee,2018,11,26,1,22
Missaukee,2018,12,27,1,22
Missaukee,2019,1,28,1,22
Missaukee,2019,2,29,1,22
Missaukee,2019,3,30,1,22
Missaukee,2019,4,31,1,22
Missaukee,2019,5,32,1,22
Missaukee,2019,6,33,1,22
Missaukee,2019,7,34,1,22
Missaukee,2019,8,35,1,22
Missaukee,2019,9,36,1,22
Missaukee,2019,10,37,1,22
Missaukee,2019,11,38,1,22
Missaukee,2019,12,39,1,22
Monroe,2016,10,1,0,22
Monroe,2016,11,2,0,22
Monroe,2016,12,3,0,22
Monroe,2017,1,4,0,22
Monroe,2017,2,5,0,22
Monroe,2017,3,6,0,22
Monroe,2017,4,7,0,22
Monroe,2017,5,8,0,22
Monroe,2017,6,9,0,22
Monroe,2017,7,10,0,22
Monroe,2017,8,11,0,22
Monroe,2017,9,12,0,22
Monroe,2017,10,13,0,22
Monroe,2017,11,14,0,22
Monroe,2017,12,15,0,22
Monroe,2018,1,16,0,22
Monroe,2018,2,17,0,22
Monroe,2018,3,18,0,22
Monroe,2018,4,19,0,22
Monroe,2018,5,20,0,22
Monroe,2018,6,21,0,22
Monroe,2018,7,22,1,22
Monroe,2018,8,23,1,22
Monroe,2018,9,24,1,22
Monroe,2018,10,25,1,22
Monroe,2018,11,26,1,22
Monroe,2018,12,27,1,22
Monroe,2019,1,28,1,22
Monroe,2019,2,29,1,22
Monroe,2019,3,30,1,22
Monroe,2019,4,31,1,22
Monroe,2019,5,32,1,22
Monroe,2019,6,33,1,22
Monroe,2019,7,34,1,22
Monroe,2019,8,35,1,22
Monroe,2019,9,36,1,22
Monroe,2019,10,37,1,22
Monroe,2019,11,38,1,22
Monroe,2019,12,39,1,22
Montcalm,2016,10,1,0,22
Montcalm,2016,11,2,0,22
Montcalm,2016,12,3,0,22
Montcalm,2017,1,4,0,22
Montcalm,2017,2,5,0,22
Montcalm,2017,3,6,0,22
Montcalm,2017,4,7,0,22
Montcalm,2017,5,8,0,22
Montcalm,2017,6,9,0,22
Montcalm,2017,7,10,0,22
Montcalm,2017,8,11,0,22
Montcalm,2017,9,12,0,22
Montcalm,2017,10,13,0,22
Montcalm,2017,11,14,0,22
Montcalm,2017,12,15,0,22
Montcalm,2018,1,16,0,22
Montcalm,2018,2,17,0,22
Montcalm,2018,3,18,0,22
Montcalm,2018,4,19,0,22
Montcalm,2018,5,20,0,22
Montcalm,2018,6,21,0,22
Montcalm,2018,7,22,1,22
Montcalm,2018,8,23,1,22
Montcalm,2018,9,24,1,22
Montcalm,2018,10,25,1,22
Montcalm,2018,11,26,1,22
Montcalm,2018,12,27,1,22
Montcalm,2019,1,28,1,22
Montcalm,2019,2,29,1,22
Montcalm,2019,3,30,1,22
Montcalm,2019,4,31,1,22
Montcalm,2019,5,32,1,22
Montcalm,2019,6,33,1,22
Montcalm,2019,7,34,1,22
Montcalm,2019,8,35,1,22
Montcalm,2019,9,36,1,22
Montcalm,2019,10,37,1,22
Montcalm,2019,11,38,1,22
Montcalm,2019,12,39,1,22
Montmorency,2016,10,1,0,22
Montmorency,2016,11,2,0,22
Montmorency,2016,12,3,0,22
Montmorency,2017,1,4,0,22
Montmorency,2017,2,5,0,22
Montmorency,2017,3,6,0,22
Montmorency,2017,4,7,0,22
Montmorency,2017,5,8,0,22
Montmorency,2017,6,9,0,22
Montmorency,2017,7,10,0,22
Montmorency,2017,8,11,0,22
Montmorency,2017,9,12,0,22
Montmorency,2017,10,13,0,22
Montmorency,2017,11,14,0,22
Montmorency,2017,12,15,0,22
Montmorency,2018,1,16,0,22
Montmorency,2018,2,17,0,22
Montmorency,2018,3,18,0,22
Montmorency,2018,4,19,0,22
Montmorency,2018,5,20,0,22
Montmorency,2018,6,21,0,22
Montmorency,2018,7,22,1,22
Montmorency,2018,8,23,1,22
Montmorency,2018,9,24,1,22
Montmorency,2018,10,25,1,22
Montmorency,2018,11,26,1,22
Montmorency,2018,12,27,1,22
Montmorency,2019,1,28,1,22
Montmorency,2019,2,29,1,22
Montmorency,2019,3,30,1,22
Montmorency,2019,4,31,1,22
Montmorency,2019,5,32,1,22
Montmorency,2019,6,33,1,22
Montmorency,2019,7,34,1,22
Montmorency,2019,8,35,1,22
Montmorency,2019,9,36,1,22
Montmorency,2019,10,37,1,22
Montmorency,2019,11,38,1,22
Montmorency,2019,12,39,1,22
Muskegon,2016,10,1,0,22
Muskegon,2016,11,2,0,22
Muskegon,2016,12,3,0,22
Muskegon,2017,1,4,0,22
Muskegon,2017,2,5,0,22
Muskegon,2017,3,6,0,22
Muskegon,2017,4,7,0,22
Muskegon,2017,5,8,0,22
Muskegon,2017,6,9,0,22
Muskegon,2017,7,10,0,22
Muskegon,2017,8,11,0,22
Muskegon,2017,9,12,0,22
Muskegon,2017,10,13,0,22
Muskegon,2017,11,14,0,22
Muskegon,2017,12,15,0,22
Muskegon,2018,1,16,0,22
Muskegon,2018,2,17,0,22
Muskegon,2018,3,18,0,22
Muskegon,2018,4,19,0,22
Muskegon,2018,5,20,0,22
Muskegon,2018,6,21,0,22
Muskegon,2018,7,22,1,22
Muskegon,2018,8,23,1,22
Muskegon,2018,9,24,1,22
Muskegon,2018,10,25,1,22
Muskegon,2018,11,26,1,22
Muskegon,2018,12,27,1,22
Muskegon,2019,1,28,1,22
Muskegon,2019,2,29,1,22
Muskegon,2019,3,30,1,22
Muskegon,2019,4,31,1,22
Muskegon,2019,5,32,1,22
Muskegon,2019,6,33,1,22
Muskegon,2019,7,34,1,22
Muskegon,2019,8,35,1,22
Muskegon,2019,9,36,1,22
Muskegon,2019,10,37,1,22
Muskegon,2019,11,38,1,22
Muskegon,2019,12,39,1,22
Newaygo,2016,10,1,0,22
Newaygo,2016,11,2,0,22
Newaygo,2016,12,3,0,22
Newaygo,2017,1,4,0,22
Newaygo,2017,2,5,0,22
Newaygo,2017,3,6,0,22
Newaygo,2017,4,7,0,22
Newaygo,2017,5,8,0,22
Newaygo,2017,6,9,0,22
Newaygo,2017,7,10,0,22
Newaygo,2017,8,11,0,22
Newaygo,2017,9,12,0,22
Newaygo,2017,10,13,0,22
Newaygo,2017,11,14,0,22
Newaygo,2017,12,15,0,22
Newaygo,2018,1,16,0,22
Newaygo,2018,2,17,0,22
Newaygo,2018,3,18,0,22
Newaygo,2018,4,19,0,22
Newaygo,2018,5,20,0,22
Newaygo,2018,6,21,0,22
Newaygo,2018,7,22,1,22
Newaygo,2018,8,23,1,22
Newaygo,2018,9,24,1,22
Newaygo,2018,10,25,1,22
Newaygo,2018,11,26,1,22
Newaygo,2018,12,27,1,22
Newaygo,2019,1,28,1,22
Newaygo,2019,2,29,1,22
Newaygo,2019,3,30,1,22
Newaygo,2019,4,31,1,22
Newaygo,2019,5,32,1,22
Newaygo,2019,6,33,1,22
Newaygo,2019,7,34,1,22
Newaygo,2019,8,35,1,22
Newaygo,2019,9,36,1,22
Newaygo,2019,10,37,1,22
Newaygo,2019,11,38,1,22
Newaygo,2019,12,39,1,22
Oakland,2016,10,1,0,4
Oakland,2016,11,2,0,4
Oakland,2016,12,3,0,4
Oakland,2017,1,4,1,4
Oakland,2017,2,5,1,4
Oakland,2017,3,6,1,4
Oakland,2017,4,7,1,4
Oakland,2017,5,8,1,4
Oakland,2017,6,9,1,4
Oakland,2017,7,10,1,4
Oakland,2017,8,11,1,4
Oakland,2017,9,12,1,4
Oakland,2017,10,13,1,4
Oakland,2017,11,14,1,4
Oakland,2017,12,15,1,4
Oakland,2018,1,16,1,4
Oakland,2018,2,17,1,4
Oakland,2018,3,18,1,4
Oakland,2018,4,19,1,4
Oakland,2018,5,20,1,4
Oakland,2018,6,21,1,4
Oakland,2018,7,22,1,4
Oakland,2018,8,23,1,4
Oakland,2018,9,24,1,4
Oakland,2018,10,25,1,4
Oakland,2018,11,26,1,4
Oakland,2018,12,27,1,4
Oakland,2019,1,28,1,4
Oakland,2019,2,29,1,4
Oakland,2019,3,30,1,4
Oakland,2019,4,31,1,4
Oakland,2019,5,32,1,4
Oakland,2019,6,33,1,4
Oakland,2019,7,34,1,4
Oakland,2019,8,35,1,4
Oakland,2019,9,36,1,4
Oakland,2019,10,37,1,4
Oakland,2019,11,38,1,4
Oakland,2019,12,39,1,4
Oceana,2016,10,1,0,22
Oceana,2016,11,2,0,22
Oceana,2016,12,3,0,22
Oceana,2017,1,4,0,22
Oceana,2017,2,5,0,22
Oceana,2017,3,6,0,22
Oceana,2017,4,7,0,22
Oceana,2017,5,8,0,22
Oceana,2017,6,9,0,22
Oceana,2017,7,10,0,22
Oceana,2017,8,11,0,22
Oceana,2017,9,12,0,22
Oceana,2017,10,13,0,22
Oceana,2017,11,14,0,22
Oceana,2017,12,15,0,22
Oceana,2018,1,16,0,22
Oceana,2018,2,17,0,22
Oceana,2018,3,18,0,22
Oceana,2018,4,19,0,22
Oceana,2018,5,20,0,22
Oceana,2018,6,21,0,22
Oceana,2018,7,22,1,22
Oceana,2018,8,23,1,22
Oceana,2018,9,24,1,22
Oceana,2018,10,25,1,22
Oceana,2018,11,26,1,22
Oceana,2018,12,27,1,22
Oceana,2019,1,28,1,22
Oceana,2019,2,29,1,22
Oceana,2019,3,30,1,22
Oceana,2019,4,31,1,22
Oceana,2019,5,32,1,22
Oceana,2019,6,33,1,22
Oceana,2019,7,34,1,22
Oceana,2019,8,35,1,22
Oceana,2019,9,36,1,22
Oceana,2019,10,37,1,22
Oceana,2019,11,38,1,22
Oceana,2019,12,39,1,22
Ogemaw,2016,10,1,0,22
Ogemaw,2016,11,2,0,22
Ogemaw,2016,12,3,0,22
Ogemaw,2017,1,4,0,22
Ogemaw,2017,2,5,0,22
Ogemaw,2017,3,6,0,22
Ogemaw,2017,4,7,0,22
Ogemaw,2017,5,8,0,22
Ogemaw,2017,6,9,0,22
Ogemaw,2017,7,10,0,22
Ogemaw,2017,8,11,0,22
Ogemaw,2017,9,12,0,22
Ogemaw,2017,10,13,0,22
Ogemaw,2017,11,14,0,22
Ogemaw,2017,12,15,0,22
Ogemaw,2018,1,16,0,22
Ogemaw,2018,2,17,0,22
Ogemaw,2018,3,18,0,22
Ogemaw,2018,4,19,0,22
Ogemaw,2018,5,20,0,22
Ogemaw,2018,6,21,0,22
Ogemaw,2018,7,22,1,22
Ogemaw,2018,8,23,1,22
Ogemaw,2018,9,24,1,22
Ogemaw,2018,10,25,1,22
Ogemaw,2018,11,26,1,22
Ogemaw,2018,12,27,1,22
Ogemaw,2019,1,28,1,22
Ogemaw,2019,2,29,1,22
Ogemaw,2019,3,30,1,22
Ogemaw,2019,4,31,1,22
Ogemaw,2019,5,32,1,22
Ogemaw,2019,6,33,1,22
Ogemaw,2019,7,34,1,22
Ogemaw,2019,8,35,1,22
Ogemaw,2019,9,36,1,22
Ogemaw,2019,10,37,1,22
Ogemaw,2019,11,38,1,22
Ogemaw,2019,12,39,1,22
Ontonagon,2016,10,1,0,22
Ontonagon,2016,11,2,0,22
Ontonagon,2016,12,3,0,22
Ontonagon,2017,1,4,0,22
Ontonagon,2017,2,5,0,22
Ontonagon,2017,3,6,0,22
Ontonagon,2017,4,7,0,22
Ontonagon,2017,5,8,0,22
Ontonagon,2017,6,9,0,22
Ontonagon,2017,7,10,0,22
Ontonagon,2017,8,11,0,22
Ontonagon,2017,9,12,0,22
Ontonagon,2017,10,13,0,22
Ontonagon,2017,11,14,0,22
Ontonagon,2017,12,15,0,22
Ontonagon,2018,1,16,0,22
Ontonagon,2018,2,17,0,22
Ontonagon,2018,3,18,0,22
Ontonagon,2018,4,19,0,22
Ontonagon,2018,5,20,0,22
Ontonagon,2018,6,21,0,22
Ontonagon,2018,7,22,1,22
Ontonagon,2018,8,23,1,22
Ontonagon,2018,9,24,1,22
Ontonagon,2018,10,25,1,22
Ontonagon,2018,11,26,1,22
Ontonagon,2018,12,27,1,22
Ontonagon,2019,1,28,1,22
Ontonagon,2019,2,29,1,22
Ontonagon,2019,3,30,1,22
Ontonagon,2019,4,31,1,22
