estimate,std_error,t_value,p_value,term,event_time,outcome,urban_group,n_obs,conf_low,conf_high
0.046708978605419185,0.03422186882370253,1.364886846070426,0.178165494049839,week_start_date::-6,-6,grocery,rural,8320,-0.02036588428903778,0.11378384149987615
0.036583311752660726,0.03593825315820061,1.0179490803746236,0.31341509135466017,week_start_date::-5,-5,grocery,rural,8320,-0.03385566443741247,0.10702228794273391
0.10379152416154762,0.03700356230654067,2.804906276366847,0.007062491983652046,week_start_date::-4,-4,grocery,rural,8320,0.0312645420407279,0.17631850628236734
0.12768253384272496,0.08968988059607416,1.4236002210522931,0.16053506850074756,week_start_date::-3,-3,grocery,rural,8320,-0.04810963212558039,0.3034746998110303
0.10736724875546008,0.023462476248773467,4.576126049827024,2.9753483255570226e-5,week_start_date::-2,-2,grocery,rural,8320,0.06138079530786409,0.15335370220305608
0.0772630306070526,0.02642261259466576,2.9241253237255798,0.005106322610793365,week_start_date::0,0,grocery,rural,8320,0.02547470992150771,0.12905135129259748
0.03478986240633505,0.03603113663509399,0.9655499563799508,0.3387386231186117,week_start_date::1,1,grocery,rural,8320,-0.03583116539844917,0.10541089021111927
0.027726712589038433,0.03216118356051868,0.8621172954305064,0.39258143574132454,week_start_date::2,2,grocery,rural,8320,-0.03530920718957818,0.09076263236765504
0.0027236107647862946,0.02603382917513536,0.10461813920894845,0.9170813121593175,week_start_date::3,3,grocery,rural,8320,-0.04830269441847901,0.05374991594805159
0.01352167399590962,0.03089239068021166,0.43770241467815646,0.6634147377389967,week_start_date::4,4,grocery,rural,8320,-0.047027411737305236,0.07407075972912447
0.00825635038631523,0.027281538947118912,0.302635067703435,0.7633753045514767,week_start_date::5,5,grocery,rural,8320,-0.045215465950037836,0.0617281667226683
0.03814902557274422,0.03197953627512634,1.192919911175088,0.23831553208377315,week_start_date::6,6,grocery,rural,8320,-0.024530865526503402,0.10082891667199184
0.08504089157259205,0.03576287258914234,2.3779099780259427,0.02112172276716247,week_start_date::7,7,grocery,rural,8320,0.014945661297873059,0.15513612184731104
0.10876362499250683,0.026727050545711204,4.069421158406113,1.6074520685845195e-4,week_start_date::8,8,grocery,rural,8320,0.05637860592291287,0.16114864406210078
0.08327622734907303,0.022955978378093933,3.627648797079394,6.520982786878392e-4,week_start_date::9,9,grocery,rural,8320,0.03828250972800892,0.12826994497013713
0.07832928430704282,0.02699717147345217,2.901388554133102,0.005435342505303952,week_start_date::10,10,grocery,rural,8320,0.02541482821907657,0.13124374039500908
0.09057824114749538,0.02836152800632681,3.1937010279308446,0.0023863169630181473,week_start_date::11,11,grocery,rural,8320,0.03498964625509483,0.14616683603989594
0.0564383173196145,0.03325034862017787,1.6973752054246156,0.09560391039302009,week_start_date::12,12,grocery,rural,8320,-0.008732365975934131,0.12160900061516314
0.0739839029684982,0.085013260673729385,0.8702630905128963,0.388156403018159,week_start_date::13,13,grocery,rural,8320,-0.09264208795201138,0.24060989388900778
0.138223834393862,0.027984460905196205,4.939306669588062,8.513421211995609e-6,week_start_date::14,14,grocery,rural,8320,0.08337429101967743,0.19307337776804656
0.056401637295172224,0.0336181590503297,1.677713440844081,0.09940453982002774,week_start_date::15,15,grocery,rural,8320,-0.009489954443473989,0.12229322903381844
0.07297051611066042,0.034234417099815596,2.1314957955295077,0.03779406099089838,week_start_date::16,16,grocery,rural,8320,0.0058710585950218636,0.14006997362629897
0.05011344688995332,0.03883775428185587,1.2903281308766403,0.20264509720096374,week_start_date::17,17,grocery,rural,8320,-0.026008551502484177,0.1262354452823908
0.08479363448860341,0.0372282015666001,2.2776720582892036,0.026886459765036775,week_start_date::18,18,grocery,rural,8320,0.011826359418067214,0.15776090955913963
-0.05763189670380718,0.0426586499736531,-1.3510014203309735,0.18254435940645947,week_start_date::19,19,grocery,rural,8320,-0.14124285065216724,0.02597905724455289
-0.0438168643887321,0.05271668678922023,-0.8311763704712184,0.4096744168635311,week_start_date::20,20,grocery,rural,8320,-0.14714157049560375,0.059507841718139554
0.005533207150862847,0.04501591345099202,0.12291669160255396,0.9026469151658332,week_start_date::21,21,grocery,rural,8320,-0.08269798321308151,0.09376439751480721
-0.04673075239836163,0.04578655941154083,-1.0206216190724042,0.3121587688715164,week_start_date::22,22,grocery,rural,8320,-0.13647240884498166,0.04301090404825839
-0.058560902962744917,0.04126002637308031,-1.4193132702637434,0.16177465953892675,week_start_date::23,23,grocery,rural,8320,-0.13943055465398232,0.022308748728492485
-0.10161964450475296,0.05143911126882585,-1.9755326637289417,0.05352593860122882,week_start_date::24,24,grocery,rural,8320,-0.20244030259165163,-7.989864178542805e-4
-0.15518583734933977,0.049173830719736245,-3.155862276295162,0.002661089877924435,week_start_date::25,25,grocery,rural,8320,-0.2515665455600228,-0.058805129138656737
-0.24737011781367915,0.0633674225745109,-3.9037427713397643,2.741062320841708e-4,week_start_date::26,26,grocery,rural,8320,-0.37157026605972054,-0.12316996956763779
-0.07720565834086542,0.12057050015730049,-0.6403362202208684,0.5269815620985343,week_start_date::-26,-26,fast_food,urban,4708,-0.3135238386491744,0.15911252196744352
-0.03142976065137206,0.08430174628059052,-0.3728245503570119,0.7119901942809338,week_start_date::-25,-25,fast_food,urban,4708,-0.19666118336132948,0.13380166205858535
-0.08305031954253494,0.08749785841675138,-0.9491697402120077,0.3503777561388569,week_start_date::-24,-24,fast_food,urban,4708,-0.25454612203936766,0.08844548295429777
-0.0673938436830819,0.08545788122851727,-0.7886205779297112,0.4367335629719781,week_start_date::-23,-23,fast_food,urban,4708,-0.23489129089097577,0.10010360352481196
-0.04855889556499071,0.0790529062354283,-0.614258195902083,0.5438340657062135,week_start_date::-22,-22,fast_food,urban,4708,-0.20350259178643015,0.10638480065644873
