Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
10979.0,20354.0,12462.0,7892.0,2401145.0,2018,Calhoun,14,0
10919.0,20202.0,12370.0,7832.0,2388595.0,2018,Calhoun,14,0
10922.0,20136.0,12347.0,7789.0,2371179.0,2018,Calhoun,14,0
10937.0,20226.0,12360.0,7866.0,2392081.0,2018,Calhoun,14,0
10870.0,20011.0,12242.0,7769.0,2373982.0,2018,Calhoun,14,0
10812.0,19930.0,12173.0,7757.0,2333064.0,2018,Calhoun,14,0
11050.0,20435.0,12507.0,7929.0,2420803.0,2018,Calhoun,14,0
2913.0,5818.0,3395.0,2423.0,688927.0,2018,Cass,15,0
2913.0,5814.0,3383.0,2431.0,685923.0,2018,Cass,15,0
2872.0,5692.0,3324.0,2368.0,684801.0,2018,Cass,15,0
2888.0,5734.0,3342.0,2392.0,676052.0,2018,Cass,15,0
2865.0,5666.0,3305.0,2361.0,677187.0,2018,Cass,15,0
2857.0,5621.0,3300.0,2321.0,665071.0,2018,Cass,15,0
2844.0,5613.0,3285.0,2328.0,657831.0,2018,Cass,15,0
2863.0,5635.0,3300.0,2335.0,645854.0,2018,Cass,15,0
2841.0,5526.0,3244.0,2282.0,635403.0,2018,Cass,15,0
2836.0,5532.0,3255.0,2277.0,641840.0,2018,Cass,15,0
2833.0,5498.0,3238.0,2260.0,641821.0,2018,Cass,15,0
2832.0,5464.0,3238.0,2226.0,633281.0,2018,Cass,15,0
2863.0,5634.0,3301.0,2334.0,661166.0,2018,Cass,15,0
957.0,1769.0,1123.0,646.0,195029.0,2018,Charlevoix,16,0
964.0,1789.0,1135.0,654.0,193426.0,2018,Charlevoix,16,0
956.0,1761.0,1121.0,640.0,193954.0,2018,Charlevoix,16,0
963.0,1784.0,1129.0,655.0,191816.0,2018,Charlevoix,16,0
956.0,1740.0,1113.0,627.0,189294.0,2018,Charlevoix,16,0
935.0,1695.0,1089.0,606.0,186706.0,2018,Charlevoix,16,0
918.0,1634.0,1068.0,566.0,177146.0,2018,Charlevoix,16,0
894.0,1586.0,1033.0,553.0,172491.0,2018,Charlevoix,16,0
885.0,1577.0,1026.0,551.0,174016.0,2018,Charlevoix,16,0
865.0,1543.0,993.0,550.0,162472.0,2018,Charlevoix,16,0
845.0,1486.0,969.0,517.0,158336.0,2018,Charlevoix,16,0
824.0,1436.0,944.0,492.0,150410.0,2018,Charlevoix,16,0
914.0,1650.0,1062.0,588.0,178758.0,2018,Charlevoix,16,0
1753.0,3290.0,2150.0,1140.0,360332.0,2018,Cheboygan,17,0
1796.0,3357.0,2199.0,1158.0,362961.0,2018,Cheboygan,17,0
1831.0,3432.0,2244.0,1188.0,378085.0,2018,Cheboygan,17,0
1852.0,3495.0,2277.0,1218.0,380611.0,2018,Cheboygan,17,0
1863.0,3480.0,2280.0,1200.0,379678.0,2018,Cheboygan,17,0
1861.0,3464.0,2269.0,1195.0,373830.0,2018,Cheboygan,17,0
1848.0,3473.0,2262.0,1211.0,378550.0,2018,Cheboygan,17,0
1831.0,3420.0,2235.0,1185.0,376478.0,2018,Cheboygan,17,0
1793.0,3336.0,2190.0,1146.0,362209.0,2018,Cheboygan,17,0
1746.0,3228.0,2110.0,1118.0,348190.0,2018,Cheboygan,17,0
1695.0,3087.0,2031.0,1056.0,327752.0,2018,Cheboygan,17,0
1669.0,3009.0,1998.0,1011.0,310671.0,2018,Cheboygan,17,0
1795.0,3339.0,2187.0,1152.0,361612.0,2018,Cheboygan,17,0
1938.0,3715.0,2258.0,1457.0,416394.0,2018,Chippewa,18,0
1960.0,3739.0,2283.0,1456.0,416983.0,2018,Chippewa,18,0
1964.0,3767.0,2293.0,1474.0,436080.0,2018,Chippewa,18,0
1961.0,3783.0,2299.0,1484.0,428222.0,2018,Chippewa,18,0
1963.0,3749.0,2280.0,1469.0,428026.0,2018,Chippewa,18,0
1965.0,3779.0,2303.0,1476.0,424817.0,2018,Chippewa,18,0
1951.0,3732.0,2279.0,1453.0,422286.0,2018,Chippewa,18,0
1949.0,3738.0,2280.0,1458.0,417409.0,2018,Chippewa,18,0
1920.0,3644.0,2236.0,1408.0,407984.0,2018,Chippewa,18,0
1912.0,3598.0,2222.0,1376.0,399849.0,2018,Chippewa,18,0
1863.0,3511.0,2162.0,1349.0,390940.0,2018,Chippewa,18,0
1819.0,3409.0,2103.0,1306.0,376918.0,2018,Chippewa,18,0
1930.0,3680.0,2250.0,1431.0,413826.0,2018,Chippewa,18,0
3240.0,6061.0,4013.0,2048.0,716201.0,2018,Clare,19,0
3243.0,6091.0,4036.0,2055.0,709740.0,2018,Clare,19,0
3254.0,6115.0,4045.0,2070.0,715812.0,2018,Clare,19,0
3264.0,6116.0,4049.0,2067.0,708262.0,2018,Clare,19,0
3275.0,6116.0,4058.0,2058.0,713588.0,2018,Clare,19,0
3252.0,6053.0,4028.0,2025.0,696818.0,2018,Clare,19,0
3221.0,5971.0,3975.0,1996.0,688752.0,2018,Clare,19,0
3216.0,5972.0,3961.0,2011.0,688563.0,2018,Clare,19,0
3201.0,5938.0,3933.0,2005.0,687430.0,2018,Clare,19,0
3199.0,5920.0,3909.0,2011.0,689072.0,2018,Clare,19,0
3145.0,5794.0,3844.0,1950.0,673496.0,2018,Clare,19,0
3136.0,5804.0,3839.0,1965.0,656815.0,2018,Clare,19,0
3221.0,5996.0,3974.0,2022.0,695379.0,2018,Clare,19,0
2188.0,4237.0,2521.0,1716.0,504795.0,2018,Clinton,20,0
2200.0,4289.0,2544.0,1745.0,504069.0,2018,Clinton,20,0
2189.0,4248.0,2513.0,1735.0,502450.0,2018,Clinton,20,0
2182.0,4287.0,2515.0,1772.0,493306.0,2018,Clinton,20,0
2135.0,4195.0,2453.0,1742.0,488419.0,2018,Clinton,20,0
2152.0,4203.0,2476.0,1727.0,481679.0,2018,Clinton,20,0
2109.0,4146.0,2433.0,1713.0,469385.0,2018,Clinton,20,0
2087.0,4150.0,2405.0,1745.0,466699.0,2018,Clinton,20,0
2049.0,4110.0,2362.0,1748.0,464562.0,2018,Clinton,20,0
2097.0,4221.0,2415.0,1806.0,474598.0,2018,Clinton,20,0
2081.0,4196.0,2390.0,1806.0,476298.0,2018,Clinton,20,0
2085.0,4208.0,2396.0,1812.0,473495.0,2018,Clinton,20,0
2130.0,4208.0,2452.0,1756.0,483313.0,2018,Clinton,20,0
1136.0,2049.0,1382.0,667.0,232636.0,2018,Crawford,21,0
1147.0,2080.0,1407.0,673.0,234901.0,2018,Crawford,21,0
1156.0,2105.0,1420.0,685.0,239389.0,2018,Crawford,21,0
1170.0,2123.0,1433.0,690.0,241045.0,2018,Crawford,21,0
1177.0,2140.0,1436.0,704.0,240538.0,2018,Crawford,21,0
1172.0,2130.0,1422.0,708.0,239667.0,2018,Crawford,21,0
1186.0,2150.0,1437.0,713.0,239609.0,2018,Crawford,21,0
1174.0,2119.0,1423.0,696.0,237043.0,2018,Crawford,21,0
1159.0,2095.0,1407.0,688.0,236662.0,2018,Crawford,21,0
1133.0,2033.0,1365.0,668.0,222602.0,2018,Crawford,21,0
1119.0,1978.0,1347.0,631.0,223865.0,2018,Crawford,21,0
1089.0,1916.0,1313.0,603.0,219426.0,2018,Crawford,21,0
1152.0,2077.0,1399.0,677.0,233949.0,2018,Crawford,21,0
2588.0,4664.0,3048.0,1616.0,535634.0,2018,Delta,22,0
2585.0,4640.0,3039.0,1601.0,529252.0,2018,Delta,22,0
2576.0,4623.0,3031.0,1592.0,529837.0,2018,Delta,22,0
2561.0,4611.0,3030.0,1581.0,516103.0,2018,Delta,22,0
2542.0,4590.0,3019.0,1571.0,513551.0,2018,Delta,22,0
2563.0,4657.0,3058.0,1599.0,517403.0,2018,Delta,22,0
2562.0,4638.0,3057.0,1581.0,515516.0,2018,Delta,22,0
2560.0,4566.0,3047.0,1519.0,504732.0,2018,Delta,22,0
2541.0,4519.0,3007.0,1512.0,498555.0,2018,Delta,22,0
2515.0,4429.0,2959.0,1470.0,492468.0,2018,Delta,22,0
2486.0,4353.0,2910.0,1443.0,491158.0,2018,Delta,22,0
2457.0,4286.0,2872.0,1414.0,476282.0,2018,Delta,22,0
2545.0,4548.0,3006.0,1542.0,510041.0,2018,Delta,22,0
1393.0,2413.0,1606.0,807.0,258230.0,2018,Dickinson,23,0
1401.0,2447.0,1614.0,833.0,259929.0,2018,Dickinson,23,0
1389.0,2433.0,1609.0,824.0,258954.0,2018,Dickinson,23,0
1368.0,2390.0,1595.0,795.0,252374.0,2018,Dickinson,23,0
1368.0,2386.0,1591.0,795.0,251663.0,2018,Dickinson,23,0
1363.0,2395.0,1587.0,808.0,252288.0,2018,Dickinson,23,0
1342.0,2356.0,1563.0,793.0,249793.0,2018,Dickinson,23,0
1323.0,2330.0,1540.0,790.0,247212.0,2018,Dickinson,23,0
1314.0,2314.0,1527.0,787.0,237660.0,2018,Dickinson,23,0
1292.0,2292.0,1508.0,784.0,236437.0,2018,Dickinson,23,0
1262.0,2213.0,1465.0,748.0,230031.0,2018,Dickinson,23,0
1240.0,2147.0,1426.0,721.0,224596.0,2018,Dickinson,23,0
1338.0,2343.0,1553.0,790.0,246597.0,2018,Dickinson,23,0
4605.0,8811.0,5280.0,3531.0,1040721.0,2018,Eaton,24,0
4587.0,8746.0,5252.0,3494.0,1030891.0,2018,Eaton,24,0
4563.0,8688.0,5207.0,3481.0,1027497.0,2018,Eaton,24,0
4484.0,8524.0,5103.0,3421.0,996152.0,2018,Eaton,24,0
4451.0,8454.0,5049.0,3405.0,989496.0,2018,Eaton,24,0
4449.0,8388.0,5027.0,3361.0,980800.0,2018,Eaton,24,0
4347.0,8239.0,4897.0,3342.0,958920.0,2018,Eaton,24,0
4291.0,8174.0,4850.0,3324.0,946068.0,2018,Eaton,24,0
4179.0,7933.0,4699.0,3234.0,907996.0,2018,Eaton,24,0
4140.0,7899.0,4659.0,3240.0,900379.0,2018,Eaton,24,0
4116.0,7841.0,4619.0,3222.0,899474.0,2018,Eaton,24,0
4093.0,7745.0,4575.0,3170.0,882112.0,2018,Eaton,24,0
4359.0,8287.0,4935.0,3352.0,963376.0,2018,Eaton,24,0
1122.0,2005.0,1329.0,676.0,215445.0,2018,Emmet,25,0
1141.0,2061.0,1361.0,700.0,215097.0,2018,Emmet,25,0
1151.0,2080.0,1370.0,710.0,216076.0,2018,Emmet,25,0
1151.0,2095.0,1377.0,718.0,217962.0,2018,Emmet,25,0
1144.0,2080.0,1358.0,722.0,217121.0,2018,Emmet,25,0
1136.0,2004.0,1340.0,664.0,210501.0,2018,Emmet,25,0
