Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
5427.0,10820.0,6257.0,4563.0,1815913.0,2024,Allegan,4,0
5373.0,10764.0,6233.0,4530.0,1803735.0,2024,Allegan,4,0
2469.0,4237.0,2860.0,1377.0,689952.0,2024,Alpena,5,0
2456.0,4216.0,2842.0,1374.0,693068.0,2024,Alpena,5,0
2464.0,4245.0,2858.0,1387.0,696469.0,2024,Alpena,5,0
2450.0,4226.0,2840.0,1386.0,674670.0,2024,Alpena,5,0
2449.0,4248.0,2850.0,1398.0,667167.0,2024,Alpena,5,0
2452.0,4238.0,2849.0,1389.0,669683.0,2024,Alpena,5,0
2431.0,4228.0,2834.0,1394.0,672620.0,2024,Alpena,5,0
2394.0,4164.0,2795.0,1369.0,659997.0,2024,Alpena,5,0
2418.0,4224.0,2832.0,1392.0,659997.0,2024,Alpena,5,0
2440.0,4251.0,2862.0,1389.0,674977.0,2024,Alpena,5,0
2426.0,4199.0,2833.0,1366.0,665467.0,2024,Alpena,5,0
2427.0,4207.0,2844.0,1363.0,670391.0,2024,Alpena,5,0
2440.0,4224.0,2842.0,1382.0,674538.0,2024,Alpena,5,0
1171.0,2212.0,1423.0,789.0,353992.0,2024,Antrim,6,0
1172.0,2223.0,1425.0,798.0,353551.0,2024,Antrim,6,0
1183.0,2272.0,1452.0,820.0,363085.0,2024,Antrim,6,0
1187.0,2306.0,1465.0,841.0,359712.0,2024,Antrim,6,0
1181.0,2253.0,1436.0,817.0,357131.0,2024,Antrim,6,0
1177.0,2234.0,1417.0,817.0,359855.0,2024,Antrim,6,0
1155.0,2162.0,1391.0,771.0,353935.0,2024,Antrim,6,0
1135.0,2132.0,1369.0,763.0,350535.0,2024,Antrim,6,0
1148.0,2184.0,1394.0,790.0,348177.0,2024,Antrim,6,0
1132.0,2151.0,1370.0,781.0,343457.0,2024,Antrim,6,0
1150.0,2183.0,1393.0,790.0,345416.0,2024,Antrim,6,0
1155.0,2224.0,1408.0,816.0,351128.0,2024,Antrim,6,0
1162.0,2211.0,1412.0,799.0,353331.0,2024,Antrim,6,0
1281.0,2307.0,1550.0,757.0,367760.0,2024,Arenac,7,0
1282.0,2314.0,1547.0,767.0,368555.0,2024,Arenac,7,0
1308.0,2345.0,1571.0,774.0,377194.0,2024,Arenac,7,0
1304.0,2375.0,1581.0,794.0,366872.0,2024,Arenac,7,0
1317.0,2405.0,1597.0,808.0,378331.0,2024,Arenac,7,0
1287.0,2340.0,1558.0,782.0,367936.0,2024,Arenac,7,0
1292.0,2339.0,1565.0,774.0,371201.0,2024,Arenac,7,0
1270.0,2304.0,1546.0,758.0,371091.0,2024,Arenac,7,0
1266.0,2299.0,1538.0,761.0,368802.0,2024,Arenac,7,0
1262.0,2298.0,1530.0,768.0,374377.0,2024,Arenac,7,0
1264.0,2310.0,1530.0,780.0,367333.0,2024,Arenac,7,0
1250.0,2281.0,1512.0,769.0,368402.0,2024,Arenac,7,0
1282.0,2326.0,1552.0,774.0,370655.0,2024,Arenac,7,0
590.0,1050.0,679.0,371.0,182121.0,2024,Baraga,8,0
589.0,1028.0,672.0,356.0,180496.0,2024,Baraga,8,0
583.0,1012.0,663.0,349.0,181236.0,2024,Baraga,8,0
576.0,1008.0,659.0,349.0,170992.0,2024,Baraga,8,0
573.0,999.0,654.0,345.0,170977.0,2024,Baraga,8,0
573.0,1004.0,659.0,345.0,169938.0,2024,Baraga,8,0
577.0,1010.0,666.0,344.0,172285.0,2024,Baraga,8,0
581.0,1035.0,669.0,366.0,175667.0,2024,Baraga,8,0
577.0,1031.0,665.0,366.0,175136.0,2024,Baraga,8,0
591.0,1058.0,676.0,382.0,175370.0,2024,Baraga,8,0
589.0,1053.0,677.0,376.0,175115.0,2024,Baraga,8,0
577.0,1039.0,667.0,372.0,171813.0,2024,Baraga,8,0
581.0,1027.0,667.0,360.0,175096.0,2024,Baraga,8,0
2675.0,5263.0,3204.0,2059.0,849706.0,2024,Barry,9,0
2651.0,5199.0,3161.0,2038.0,837306.0,2024,Barry,9,0
2642.0,5159.0,3152.0,2007.0,838348.0,2024,Barry,9,0
2694.0,5285.0,3231.0,2054.0,837767.0,2024,Barry,9,0
2697.0,5266.0,3231.0,2035.0,842719.0,2024,Barry,9,0
2679.0,5232.0,3200.0,2032.0,834405.0,2024,Barry,9,0
2655.0,5149.0,3165.0,1984.0,829030.0,2024,Barry,9,0
2608.0,5067.0,3115.0,1952.0,812033.0,2024,Barry,9,0
2615.0,5116.0,3125.0,1991.0,818017.0,2024,Barry,9,0
2608.0,5116.0,3119.0,1997.0,821964.0,2024,Barry,9,0
2624.0,5137.0,3138.0,1999.0,827470.0,2024,Barry,9,0
2654.0,5194.0,3166.0,2028.0,840296.0,2024,Barry,9,0
2650.0,5182.0,3167.0,2015.0,832422.0,2024,Barry,9,0
8511.0,15027.0,9748.0,5279.0,2620845.0,2024,Bay,10,0
8467.0,15015.0,9722.0,5293.0,2619831.0,2024,Bay,10,0
8499.0,15100.0,9756.0,5344.0,2635976.0,2024,Bay,10,0
8497.0,15082.0,9779.0,5303.0,2558230.0,2024,Bay,10,0
8543.0,15077.0,9800.0,5277.0,2565645.0,2024,Bay,10,0
8511.0,15121.0,9783.0,5338.0,2588953.0,2024,Bay,10,0
8528.0,15144.0,9824.0,5320.0,2606935.0,2024,Bay,10,0
8492.0,15072.0,9760.0,5312.0,2601698.0,2024,Bay,10,0
8497.0,15088.0,9774.0,5314.0,2606228.0,2024,Bay,10,0
8527.0,15135.0,9785.0,5350.0,2643829.0,2024,Bay,10,0
8517.0,15056.0,9757.0,5299.0,2625869.0,2024,Bay,10,0
8591.0,15197.0,9841.0,5356.0,2630930.0,2024,Bay,10,0
8515.0,15093.0,9777.0,5315.0,2608747.0,2024,Bay,10,0
774.0,1448.0,952.0,496.0,236676.0,2024,Benzie,11,0
759.0,1414.0,940.0,474.0,233690.0,2024,Benzie,11,0
789.0,1461.0,972.0,489.0,242426.0,2024,Benzie,11,0
803.0,1499.0,993.0,506.0,246474.0,2024,Benzie,11,0
818.0,1515.0,1006.0,509.0,245868.0,2024,Benzie,11,0
827.0,1526.0,1013.0,513.0,248699.0,2024,Benzie,11,0
832.0,1529.0,1014.0,515.0,247872.0,2024,Benzie,11,0
820.0,1520.0,997.0,523.0,246470.0,2024,Benzie,11,0
808.0,1492.0,980.0,512.0,243408.0,2024,Benzie,11,0
787.0,1435.0,952.0,483.0,238827.0,2024,Benzie,11,0
766.0,1397.0,921.0,476.0,227365.0,2024,Benzie,11,0
766.0,1424.0,931.0,493.0,228922.0,2024,Benzie,11,0
796.0,1472.0,973.0,499.0,240558.0,2024,Benzie,11,0
11907.0,22207.0,12950.0,9257.0,3910558.0,2024,Berrien,12,0
11874.0,22055.0,12920.0,9135.0,3912593.0,2024,Berrien,12,0
11956.0,22124.0,13008.0,9116.0,3940138.0,2024,Berrien,12,0
12068.0,22324.0,13139.0,9185.0,3910503.0,2024,Berrien,12,0
12142.0,22484.0,13238.0,9246.0,3932119.0,2024,Berrien,12,0
12065.0,22305.0,13153.0,9152.0,3916649.0,2024,Berrien,12,0
12029.0,22203.0,13109.0,9094.0,3905712.0,2024,Berrien,12,0
11934.0,22040.0,13007.0,9033.0,3910858.0,2024,Berrien,12,0
12005.0,22165.0,13072.0,9093.0,3943144.0,2024,Berrien,12,0
12145.0,22397.0,13186.0,9211.0,4046884.0,2024,Berrien,12,0
12223.0,22538.0,13237.0,9301.0,4030469.0,2024,Berrien,12,0
12313.0,22656.0,13346.0,9310.0,4089412.0,2024,Berrien,12,0
12055.0,22292.0,13114.0,9178.0,3954087.0,2024,Berrien,12,0
2857.0,5727.0,3417.0,2310.0,912081.0,2024,Branch,13,0
2838.0,5680.0,3378.0,2302.0,912309.0,2024,Branch,13,0
2848.0,5707.0,3401.0,2306.0,923332.0,2024,Branch,13,0
2854.0,5705.0,3421.0,2284.0,893432.0,2024,Branch,13,0
2888.0,5805.0,3464.0,2341.0,908782.0,2024,Branch,13,0
2873.0,5766.0,3451.0,2315.0,898808.0,2024,Branch,13,0
2873.0,5728.0,3447.0,2281.0,913874.0,2024,Branch,13,0
2873.0,5751.0,3436.0,2315.0,916065.0,2024,Branch,13,0
2867.0,5753.0,3430.0,2323.0,930105.0,2024,Branch,13,0
2828.0,5692.0,3384.0,2308.0,926751.0,2024,Branch,13,0
2848.0,5736.0,3402.0,2334.0,921215.0,2024,Branch,13,0
2831.0,5748.0,3406.0,2342.0,928798.0,2024,Branch,13,0
2857.0,5733.0,3420.0,2313.0,915463.0,2024,Branch,13,0
12800.0,24028.0,14450.0,9578.0,4216993.0,2024,Calhoun,14,0
12776.0,23916.0,14435.0,9481.0,4234654.0,2024,Calhoun,14,0
12733.0,23817.0,14394.0,9423.0,4204241.0,2024,Calhoun,14,0
12755.0,23940.0,14427.0,9513.0,4148274.0,2024,Calhoun,14,0
12706.0,23819.0,14354.0,9465.0,4120246.0,2024,Calhoun,14,0
12591.0,23632.0,14245.0,9387.0,4085716.0,2024,Calhoun,14,0
12488.0,23421.0,14137.0,9284.0,4071757.0,2024,Calhoun,14,0
12451.0,23336.0,14083.0,9253.0,4096517.0,2024,Calhoun,14,0
12482.0,23384.0,14135.0,9249.0,4096921.0,2024,Calhoun,14,0
12625.0,23630.0,14268.0,9362.0,4167144.0,2024,Calhoun,14,0
12702.0,23779.0,14350.0,9429.0,4154180.0,2024,Calhoun,14,0
12773.0,23906.0,14417.0,9489.0,4229827.0,2024,Calhoun,14,0
12657.0,23717.0,14308.0,9409.0,4152206.0,2024,Calhoun,14,0
3393.0,6534.0,3961.0,2573.0,1143673.0,2024,Cass,15,0
3386.0,6490.0,3947.0,2543.0,1134834.0,2024,Cass,15,0
3378.0,6432.0,3920.0,2512.0,1113390.0,2024,Cass,15,0
3353.0,6344.0,3884.0,2460.0,1075435.0,2024,Cass,15,0
3349.0,6381.0,3873.0,2508.0,1076291.0,2024,Cass,15,0
3314.0,6275.0,3830.0,2445.0,1065901.0,2024,Cass,15,0
3313.0,6265.0,3851.0,2414.0,1063147.0,2024,Cass,15,0
3298.0,6188.0,3797.0,2391.0,1060183.0,2024,Cass,15,0
3313.0,6288.0,3825.0,2463.0,1076901.0,2024,Cass,15,0
3284.0,6237.0,3789.0,2448.0,1087164.0,2024,Cass,15,0
3276.0,6197.0,3783.0,2414.0,1069800.0,2024,Cass,15,0
3263.0,6126.0,3755.0,2371.0,1064260.0,2024,Cass,15,0
3327.0,6313.0,3851.0,2462.0,1085915.0,2024,Cass,15,0
1048.0,1855.0,1199.0,656.0,300820.0,2024,Charlevoix,16,0
1043.0,1847.0,1192.0,655.0,304433.0,2024,Charlevoix,16,0
1029.0,1853.0,1192.0,661.0,308632.0,2024,Charlevoix,16,0
1038.0,1875.0,1196.0,679.0,295318.0,2024,Charlevoix,16,0
1062.0,1910.0,1219.0,691.0,301031.0,2024,Charlevoix,16,0
1054.0,1891.0,1206.0,685.0,299527.0,2024,Charlevoix,16,0
1053.0,1914.0,1220.0,694.0,301279.0,2024,Charlevoix,16,0
1040.0,1902.0,1205.0,697.0,301738.0,2024,Charlevoix,16,0
1029.0,1889.0,1192.0,697.0,305450.0,2024,Charlevoix,16,0
1022.0,1886.0,1185.0,701.0,312921.0,2024,Charlevoix,16,0
1020.0,1857.0,1172.0,685.0,302042.0,2024,Charlevoix,16,0
1000.0,1808.0,1154.0,654.0,298364.0,2024,Charlevoix,16,0
1037.0,1874.0,1194.0,680.0,302630.0,2024,Charlevoix,16,0
1766.0,3219.0,2129.0,1090.0,506081.0,2024,Cheboygan,17,0
1767.0,3226.0,2132.0,1094.0,509894.0,2024,Cheboygan,17,0
1812.0,3347.0,2202.0,1145.0,534040.0,2024,Cheboygan,17,0
1832.0,3374.0,2219.0,1155.0,530311.0,2024,Cheboygan,17,0
1836.0,3377.0,2233.0,1144.0,532266.0,2024,Cheboygan,17,0
1843.0,3381.0,2235.0,1146.0,531589.0,2024,Cheboygan,17,0
1851.0,3416.0,2257.0,1159.0,534839.0,2024,Cheboygan,17,0
1850.0,3398.0,2248.0,1150.0,527695.0,2024,Cheboygan,17,0
1817.0,3323.0,2196.0,1127.0,525529.0,2024,Cheboygan,17,0
1791.0,3225.0,2150.0,1075.0,515493.0,2024,Cheboygan,17,0
1767.0,3155.0,2128.0,1027.0,490367.0,2024,Cheboygan,17,0
1763.0,3162.0,2118.0,1044.0,491223.0,2024,Cheboygan,17,0
1808.0,3300.0,2187.0,1113.0,519111.0,2024,Cheboygan,17,0
2270.0,4235.0,2641.0,1594.0,714922.0,2024,Chippewa,18,0
2281.0,4227.0,2647.0,1580.0,713177.0,2024,Chippewa,18,0
2289.0,4233.0,2647.0,1586.0,717275.0,2024,Chippewa,18,0
2308.0,4267.0,2676.0,1591.0,708056.0,2024,Chippewa,18,0
2322.0,4263.0,2669.0,1594.0,710933.0,2024,Chippewa,18,0
2334.0,4306.0,2691.0,1615.0,713735.0,2024,Chippewa,18,0
2345.0,4327.0,2704.0,1623.0,727431.0,2024,Chippewa,18,0
2341.0,4347.0,2715.0,1632.0,733110.0,2024,Chippewa,18,0
2362.0,4399.0,2741.0,1658.0,742938.0,2024,Chippewa,18,0
2317.0,4312.0,2695.0,1617.0,743366.0,2024,Chippewa,18,0
2304.0,4254.0,2664.0,1590.0,722615.0,2024,Chippewa,18,0
2292.0,4246.0,2655.0,1591.0,723620.0,2024,Chippewa,18,0
2314.0,4285.0,2679.0,1606.0,722598.0,2024,Chippewa,18,0
3600.0,6628.0,4482.0,2146.0,1107985.0,2024,Clare,19,0
3574.0,6554.0,4445.0,2109.0,1105989.0,2024,Clare,19,0
3616.0,6593.0,4485.0,2108.0,1118364.0,2024,Clare,19,0
3613.0,6650.0,4490.0,2160.0,1104986.0,2024,Clare,19,0
3633.0,6675.0,4513.0,2162.0,1114277.0,2024,Clare,19,0
3631.0,6627.0,4494.0,2133.0,1106922.0,2024,Clare,19,0
3610.0,6608.0,4475.0,2133.0,1109810.0,2024,Clare,19,0
3617.0,6604.0,4467.0,2137.0,1105514.0,2024,Clare,19,0
3618.0,6591.0,4458.0,2133.0,1111866.0,2024,Clare,19,0
3587.0,6494.0,4408.0,2086.0,1109069.0,2024,Clare,19,0
3561.0,6446.0,4381.0,2065.0,1090005.0,2024,Clare,19,0
3561.0,6456.0,4390.0,2066.0,1088292.0,2024,Clare,19,0
3602.0,6577.0,4457.0,2120.0,1106090.0,2024,Clare,19,0
2690.0,5207.0,3113.0,2094.0,907819.0,2024,Clinton,20,0
2651.0,5124.0,3054.0,2070.0,888855.0,2024,Clinton,20,0
2647.0,5120.0,3051.0,2069.0,889687.0,2024,Clinton,20,0
2666.0,5152.0,3078.0,2074.0,879148.0,2024,Clinton,20,0
2661.0,5155.0,3064.0,2091.0,871844.0,2024,Clinton,20,0
2650.0,5079.0,3043.0,2036.0,851159.0,2024,Clinton,20,0
2600.0,5002.0,2984.0,2018.0,843759.0,2024,Clinton,20,0
2607.0,5005.0,2997.0,2008.0,859625.0,2024,Clinton,20,0
2609.0,5013.0,3003.0,2010.0,864583.0,2024,Clinton,20,0
2625.0,5106.0,3033.0,2073.0,882679.0,2024,Clinton,20,0
2628.0,5043.0,3031.0,2012.0,875600.0,2024,Clinton,20,0
2622.0,5058.0,3022.0,2036.0,869924.0,2024,Clinton,20,0
2638.0,5089.0,3039.0,2049.0,873724.0,2024,Clinton,20,0
1239.0,2213.0,1492.0,721.0,368869.0,2024,Crawford,21,0
1229.0,2207.0,1481.0,726.0,364004.0,2024,Crawford,21,0
1244.0,2246.0,1498.0,748.0,373877.0,2024,Crawford,21,0
1239.0,2231.0,1497.0,734.0,366339.0,2024,Crawford,21,0
1239.0,2205.0,1486.0,719.0,364788.0,2024,Crawford,21,0
1248.0,2244.0,1504.0,740.0,366739.0,2024,Crawford,21,0
1239.0,2216.0,1482.0,734.0,369222.0,2024,Crawford,21,0
1214.0,2159.0,1448.0,711.0,360396.0,2024,Crawford,21,0
1212.0,2138.0,1447.0,691.0,355578.0,2024,Crawford,21,0
1183.0,2081.0,1412.0,669.0,348938.0,2024,Crawford,21,0
1183.0,2067.0,1412.0,655.0,340890.0,2024,Crawford,21,0
1197.0,2089.0,1423.0,666.0,347558.0,2024,Crawford,21,0
1222.0,2175.0,1465.0,710.0,360600.0,2024,Crawford,21,0
2466.0,4343.0,2880.0,1463.0,703281.0,2024,Delta,22,0
2433.0,4276.0,2838.0,1438.0,701464.0,2024,Delta,22,0
2434.0,4302.0,2849.0,1453.0,703593.0,2024,Delta,22,0
2457.0,4373.0,2885.0,1488.0,704653.0,2024,Delta,22,0
2470.0,4388.0,2907.0,1481.0,709646.0,2024,Delta,22,0
2478.0,4411.0,2919.0,1492.0,717563.0,2024,Delta,22,0
2475.0,4363.0,2902.0,1461.0,708453.0,2024,Delta,22,0
2482.0,4371.0,2907.0,1464.0,702326.0,2024,Delta,22,0
2506.0,4473.0,2949.0,1524.0,711119.0,2024,Delta,22,0
2492.0,4428.0,2928.0,1500.0,722449.0,2024,Delta,22,0
2474.0,4393.0,2896.0,1497.0,699200.0,2024,Delta,22,0
2456.0,4339.0,2860.0,1479.0,682979.0,2024,Delta,22,0
2469.0,4372.0,2893.0,1478.0,705561.0,2024,Delta,22,0
1464.0,2559.0,1686.0,873.0,418939.0,2024,Dickinson,23,0
1456.0,2548.0,1677.0,871.0,417028.0,2024,Dickinson,23,0
1462.0,2584.0,1688.0,896.0,423401.0,2024,Dickinson,23,0
1472.0,2596.0,1693.0,903.0,414738.0,2024,Dickinson,23,0
1466.0,2622.0,1692.0,930.0,421876.0,2024,Dickinson,23,0
1471.0,2607.0,1696.0,911.0,421902.0,2024,Dickinson,23,0
1467.0,2622.0,1694.0,928.0,420076.0,2024,Dickinson,23,0
1452.0,2599.0,1678.0,921.0,419232.0,2024,Dickinson,23,0
1456.0,2596.0,1682.0,914.0,418923.0,2024,Dickinson,23,0
1463.0,2594.0,1686.0,908.0,427182.0,2024,Dickinson,23,0
1484.0,2647.0,1713.0,934.0,437092.0,2024,Dickinson,23,0
1485.0,2658.0,1712.0,946.0,438054.0,2024,Dickinson,23,0
1467.0,2603.0,1691.0,911.0,423204.0,2024,Dickinson,23,0
5699.0,10759.0,6470.0,4289.0,1893151.0,2024,Eaton,24,0
5679.0,10672.0,6434.0,4238.0,1880204.0,2024,Eaton,24,0
5708.0,10718.0,6464.0,4254.0,1882988.0,2024,Eaton,24,0
5712.0,10816.0,6505.0,4311.0,1853553.0,2024,Eaton,24,0
5767.0,10914.0,6589.0,4325.0,1875995.0,2024,Eaton,24,0
5794.0,10961.0,6628.0,4333.0,1881625.0,2024,Eaton,24,0
5738.0,10863.0,6566.0,4297.0,1864479.0,2024,Eaton,24,0
5713.0,10730.0,6524.0,4206.0,1865688.0,2024,Eaton,24,0
5818.0,11065.0,6672.0,4393.0,1920370.0,2024,Eaton,24,0
5825.0,11143.0,6707.0,4436.0,1946900.0,2024,Eaton,24,0
5829.0,11080.0,6697.0,4383.0,1923208.0,2024,Eaton,24,0
5846.0,11105.0,6725.0,4380.0,1926447.0,2024,Eaton,24,0
5761.0,10902.0,6582.0,4320.0,1892884.0,2024,Eaton,24,0
1312.0,2252.0,1510.0,742.0,371780.0,2024,Emmet,25,0
1325.0,2279.0,1526.0,753.0,376921.0,2024,Emmet,25,0
1316.0,2260.0,1510.0,750.0,380236.0,2024,Emmet,25,0
1316.0,2274.0,1521.0,753.0,366357.0,2024,Emmet,25,0
1338.0,2327.0,1547.0,780.0,372061.0,2024,Emmet,25,0
1346.0,2339.0,1553.0,786.0,364053.0,2024,Emmet,25,0
1342.0,2283.0,1544.0,739.0,354229.0,2024,Emmet,25,0
1319.0,2243.0,1505.0,738.0,358231.0,2024,Emmet,25,0
1306.0,2254.0,1496.0,758.0,357112.0,2024,Emmet,25,0
1299.0,2210.0,1482.0,728.0,349095.0,2024,Emmet,25,0
1296.0,2231.0,1477.0,754.0,343836.0,2024,Emmet,25,0
1288.0,2212.0,1466.0,746.0,343960.0,2024,Emmet,25,0
1317.0,2264.0,1511.0,752.0,361489.0,2024,Emmet,25,0
44593.0,82169.0,49541.0,32628.0,15470551.0,2024,Genesee,26,0
44380.0,81855.0,49297.0,32558.0,15436376.0,2024,Genesee,26,0
44547.0,81944.0,49475.0,32469.0,15528476.0,2024,Genesee,26,0
44546.0,81958.0,49516.0,32442.0,15266787.0,2024,Genesee,26,0
44648.0,82180.0,49664.0,32516.0,15270787.0,2024,Genesee,26,0
44450.0,81648.0,49479.0,32169.0,15149607.0,2024,Genesee,26,0
44117.0,81008.0,49105.0,31903.0,15076970.0,2024,Genesee,26,0
43888.0,80851.0,48873.0,31978.0,15104059.0,2024,Genesee,26,0
44094.0,81473.0,49183.0,32290.0,15138196.0,2024,Genesee,26,0
44028.0,81390.0,49096.0,32294.0,15257022.0,2024,Genesee,26,0
44196.0,81788.0,49281.0,32507.0,15181811.0,2024,Genesee,26,0
44470.0,82230.0,49603.0,32627.0,15457229.0,2024,Genesee,26,0
44330.0,81708.0,49343.0,32365.0,15278156.0,2024,Genesee,26,0
2257.0,3940.0,2718.0,1222.0,657415.0,2024,Gladwin,27,0
2265.0,3940.0,2725.0,1215.0,662581.0,2024,Gladwin,27,0
2269.0,3938.0,2727.0,1211.0,665630.0,2024,Gladwin,27,0
2261.0,3942.0,2719.0,1223.0,659223.0,2024,Gladwin,27,0
2284.0,4006.0,2753.0,1253.0,676217.0,2024,Gladwin,27,0
2282.0,3985.0,2755.0,1230.0,666591.0,2024,Gladwin,27,0
2282.0,3981.0,2749.0,1232.0,664878.0,2024,Gladwin,27,0
2268.0,3962.0,2735.0,1227.0,664877.0,2024,Gladwin,27,0
2265.0,3927.0,2724.0,1203.0,662074.0,2024,Gladwin,27,0
2274.0,3931.0,2724.0,1207.0,665632.0,2024,Gladwin,27,0
2301.0,3987.0,2762.0,1225.0,678951.0,2024,Gladwin,27,0
2314.0,4056.0,2777.0,1279.0,682845.0,2024,Gladwin,27,0
2277.0,3966.0,2739.0,1227.0,667243.0,2024,Gladwin,27,0
1450.0,2462.0,1707.0,755.0,420990.0,2024,Gogebic,28,0
1432.0,2430.0,1679.0,751.0,411597.0,2024,Gogebic,28,0
1440.0,2453.0,1692.0,761.0,418411.0,2024,Gogebic,28,0
1450.0,2480.0,1706.0,774.0,416284.0,2024,Gogebic,28,0
1471.0,2487.0,1720.0,767.0,415066.0,2024,Gogebic,28,0
1450.0,2455.0,1694.0,761.0,409312.0,2024,Gogebic,28,0
1459.0,2471.0,1702.0,769.0,412604.0,2024,Gogebic,28,0
1449.0,2467.0,1695.0,772.0,412849.0,2024,Gogebic,28,0
1457.0,2496.0,1704.0,792.0,417717.0,2024,Gogebic,28,0
1455.0,2478.0,1700.0,778.0,419160.0,2024,Gogebic,28,0
1464.0,2492.0,1711.0,781.0,418290.0,2024,Gogebic,28,0
1465.0,2514.0,1717.0,797.0,423551.0,2024,Gogebic,28,0
1454.0,2474.0,1702.0,772.0,416319.0,2024,Gogebic,28,0
3653.0,6343.0,4127.0,2216.0,1033503.0,2024,Grand Traverse,29,0
3651.0,6256.0,4103.0,2153.0,1028277.0,2024,Grand Traverse,29,0
3698.0,6371.0,4172.0,2199.0,1053941.0,2024,Grand Traverse,29,0
3778.0,6567.0,4269.0,2298.0,1075296.0,2024,Grand Traverse,29,0
3805.0,6592.0,4300.0,2292.0,1084691.0,2024,Grand Traverse,29,0
3835.0,6639.0,4335.0,2304.0,1086508.0,2024,Grand Traverse,29,0
3805.0,6559.0,4297.0,2262.0,1076582.0,2024,Grand Traverse,29,0
3806.0,6566.0,4301.0,2265.0,1084186.0,2024,Grand Traverse,29,0
3814.0,6628.0,4324.0,2304.0,1094207.0,2024,Grand Traverse,29,0
3787.0,6523.0,4290.0,2233.0,1097352.0,2024,Grand Traverse,29,0
3815.0,6598.0,4310.0,2288.0,1099077.0,2024,Grand Traverse,29,0
3794.0,6607.0,4285.0,2322.0,1099514.0,2024,Grand Traverse,29,0
3770.0,6521.0,4259.0,2261.0,1076095.0,2024,Grand Traverse,29,0
2892.0,5729.0,3508.0,2221.0,955371.0,2024,Gratiot,30,0
2852.0,5661.0,3453.0,2208.0,942905.0,2024,Gratiot,30,0
2866.0,5670.0,3465.0,2205.0,959370.0,2024,Gratiot,30,0
2870.0,5697.0,3479.0,2218.0,938783.0,2024,Gratiot,30,0
2867.0,5701.0,3483.0,2218.0,944916.0,2024,Gratiot,30,0
2850.0,5645.0,3457.0,2188.0,937574.0,2024,Gratiot,30,0
2858.0,5699.0,3470.0,2229.0,937712.0,2024,Gratiot,30,0
2849.0,5696.0,3462.0,2234.0,943406.0,2024,Gratiot,30,0
2894.0,5788.0,3516.0,2272.0,951267.0,2024,Gratiot,30,0
2852.0,5681.0,3464.0,2217.0,950666.0,2024,Gratiot,30,0
2875.0,5727.0,3492.0,2235.0,943915.0,2024,Gratiot,30,0
2906.0,5811.0,3521.0,2290.0,972884.0,2024,Gratiot,30,0
2869.0,5709.0,3481.0,2228.0,948231.0,2024,Gratiot,30,0
