year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2024,October '23,5578.0,10791.0,6343.0,4448.0,1822098.0,327.0,169.0,1.93,Van Buren,81,0
2024,November '23,5618.0,10824.0,6359.0,4465.0,1836376.0,327.0,170.0,1.93,Van Buren,81,0
2024,December '23,5627.0,10877.0,6389.0,4488.0,1858625.0,330.0,171.0,1.93,Van Buren,81,0
2024,January '24,5667.0,11012.0,6461.0,4551.0,1829293.0,323.0,166.0,1.94,Van Buren,81,0
2024,February '24,5700.0,11103.0,6507.0,4596.0,1845300.0,324.0,166.0,1.95,Van Buren,81,0
2024,March '24,5671.0,10980.0,6452.0,4528.0,1839059.0,324.0,167.0,1.94,Van Buren,81,0
2024,April '24,5668.0,10980.0,6452.0,4528.0,1820502.0,321.0,166.0,1.94,Van Buren,81,0
2024,May '24,5619.0,10833.0,6379.0,4454.0,1797486.0,320.0,166.0,1.93,Van Buren,81,0
2024,June '24,5626.0,10793.0,6354.0,4439.0,1808112.0,321.0,168.0,1.92,Van Buren,81,0
2024,July '24,5599.0,10709.0,6329.0,4380.0,1821290.0,325.0,170.0,1.91,Van Buren,81,0
2024,August '24,5604.0,10685.0,6311.0,4374.0,1801516.0,321.0,169.0,1.91,Van Buren,81,0
2024,September '24,5650.0,10831.0,6347.0,4484.0,1840375.0,326.0,170.0,1.92,Van Buren,81,0
2024,October '23,5578.0,10791.0,6343.0,4448.0,1822098.0,327.0,169.0,1.93,Van Buren,81,1
2024,November '23,5618.0,10824.0,6359.0,4465.0,1836376.0,327.0,170.0,1.93,Van Buren,81,1
2024,December '23,5627.0,10877.0,6389.0,4488.0,1858625.0,330.0,171.0,1.93,Van Buren,81,1
2024,January '24,5667.0,11012.0,6461.0,4551.0,1829293.0,323.0,166.0,1.94,Van Buren,81,1
2024,February '24,5700.0,11103.0,6507.0,4596.0,1845300.0,324.0,166.0,1.95,Van Buren,81,1
2024,March '24,5671.0,10980.0,6452.0,4528.0,1839059.0,324.0,167.0,1.94,Van Buren,81,1
2024,April '24,5668.0,10980.0,6452.0,4528.0,1820502.0,321.0,166.0,1.94,Van Buren,81,1
2024,May '24,5619.0,10833.0,6379.0,4454.0,1797486.0,320.0,166.0,1.93,Van Buren,81,1
2024,June '24,5626.0,10793.0,6354.0,4439.0,1808112.0,321.0,168.0,1.92,Van Buren,81,1
2024,July '24,5599.0,10709.0,6329.0,4380.0,1821290.0,325.0,170.0,1.91,Van Buren,81,1
2024,August '24,5604.0,10685.0,6311.0,4374.0,1801516.0,321.0,169.0,1.91,Van Buren,81,1
2024,September '24,5650.0,10831.0,6347.0,4484.0,1840375.0,326.0,170.0,1.92,Van Buren,81,1
