year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2025,October '24,18639.0,34286.0,20635.0,13651.0,6234467.0,334.0,182.0,1.84,Kalamazoo,40,0
2025,November '24,18819.0,34679.0,20912.0,13767.0,6267505.0,333.0,181.0,1.84,Kalamazoo,40,0
2025,December '24,18949.0,34867.0,21086.0,13781.0,6314485.0,333.0,181.0,1.84,Kalamazoo,40,0
2025,January '25,19055.0,35006.0,21225.0,13781.0,6246853.0,328.0,178.0,1.84,Kalamazoo,40,0
2025,February '25,19158.0,35190.0,21352.0,13838.0,6319853.0,330.0,180.0,1.84,Kalamazoo,40,0
2025,March '25,19299.0,35419.0,21508.0,13911.0,6293670.0,326.0,178.0,1.84,Kalamazoo,40,0
2025,April '25,19221.0,35237.0,21401.0,13836.0,6331259.0,329.0,180.0,1.83,Kalamazoo,40,0
2025,May '25,19140.0,35098.0,21282.0,13816.0,6221978.0,325.0,177.0,1.83,Kalamazoo,40,0
2025,June '25,19170.0,35198.0,21319.0,13879.0,6374819.0,333.0,181.0,1.84,Kalamazoo,40,0
2025,July '25,19025.0,34943.0,21141.0,13802.0,6402782.0,337.0,183.0,1.84,Kalamazoo,40,0
2025,August '25,19099.0,35007.0,21178.0,13829.0,6419075.0,336.0,183.0,1.83,Kalamazoo,40,0
2025,September '25,19257.0,35183.0,21321.0,13862.0,6436683.0,334.0,183.0,1.83,Kalamazoo,40,0
2025,October '24,18639.0,34286.0,20635.0,13651.0,6234467.0,334.0,182.0,1.84,Kalamazoo,40,1
2025,November '24,18819.0,34679.0,20912.0,13767.0,6267505.0,333.0,181.0,1.84,Kalamazoo,40,1
2025,December '24,18949.0,34867.0,21086.0,13781.0,6314485.0,333.0,181.0,1.84,Kalamazoo,40,1
2025,January '25,19055.0,35006.0,21225.0,13781.0,6246853.0,328.0,178.0,1.84,Kalamazoo,40,1
2025,February '25,19158.0,35190.0,21352.0,13838.0,6319853.0,330.0,180.0,1.84,Kalamazoo,40,1
2025,March '25,19299.0,35419.0,21508.0,13911.0,6293670.0,326.0,178.0,1.84,Kalamazoo,40,1
2025,April '25,19221.0,35237.0,21401.0,13836.0,6331259.0,329.0,180.0,1.83,Kalamazoo,40,1
2025,May '25,19140.0,35098.0,21282.0,13816.0,6221978.0,325.0,177.0,1.83,Kalamazoo,40,1
2025,June '25,19170.0,35198.0,21319.0,13879.0,6374819.0,333.0,181.0,1.84,Kalamazoo,40,1
2025,July '25,19025.0,34943.0,21141.0,13802.0,6402782.0,337.0,183.0,1.84,Kalamazoo,40,1
2025,August '25,19099.0,35007.0,21178.0,13829.0,6419075.0,336.0,183.0,1.83,Kalamazoo,40,1
2025,September '25,19257.0,35183.0,21321.0,13862.0,6436683.0,334.0,183.0,1.83,Kalamazoo,40,1
