year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2024,October '23,397.0,746.0,444.0,302.0,120955.0,305.0,162.0,1.88,Leelanau,46,0
2024,November '23,399.0,746.0,441.0,305.0,122025.0,306.0,164.0,1.87,Leelanau,46,0
2024,December '23,399.0,760.0,442.0,318.0,124079.0,311.0,163.0,1.9,Leelanau,46,0
2024,January '24,408.0,778.0,455.0,323.0,123564.0,303.0,159.0,1.91,Leelanau,46,0
2024,February '24,413.0,819.0,468.0,351.0,126691.0,307.0,155.0,1.98,Leelanau,46,0
2024,March '24,419.0,821.0,472.0,349.0,123974.0,296.0,151.0,1.96,Leelanau,46,0
2024,April '24,415.0,803.0,467.0,336.0,124142.0,299.0,155.0,1.93,Leelanau,46,0
2024,May '24,404.0,771.0,447.0,324.0,116575.0,289.0,151.0,1.91,Leelanau,46,0
2024,June '24,409.0,809.0,460.0,349.0,121083.0,296.0,150.0,1.98,Leelanau,46,0
2024,July '24,402.0,796.0,459.0,337.0,125141.0,311.0,157.0,1.98,Leelanau,46,0
2024,August '24,417.0,812.0,468.0,344.0,127182.0,305.0,157.0,1.95,Leelanau,46,0
2024,September '24,403.0,783.0,451.0,332.0,122109.0,303.0,156.0,1.94,Leelanau,46,0
2024,October '23,397.0,746.0,444.0,302.0,120955.0,305.0,162.0,1.88,Leelanau,46,1
2024,November '23,399.0,746.0,441.0,305.0,122025.0,306.0,164.0,1.87,Leelanau,46,1
2024,December '23,399.0,760.0,442.0,318.0,124079.0,311.0,163.0,1.9,Leelanau,46,1
2024,January '24,408.0,778.0,455.0,323.0,123564.0,303.0,159.0,1.91,Leelanau,46,1
2024,February '24,413.0,819.0,468.0,351.0,126691.0,307.0,155.0,1.98,Leelanau,46,1
2024,March '24,419.0,821.0,472.0,349.0,123974.0,296.0,151.0,1.96,Leelanau,46,1
2024,April '24,415.0,803.0,467.0,336.0,124142.0,299.0,155.0,1.93,Leelanau,46,1
2024,May '24,404.0,771.0,447.0,324.0,116575.0,289.0,151.0,1.91,Leelanau,46,1
2024,June '24,409.0,809.0,460.0,349.0,121083.0,296.0,150.0,1.98,Leelanau,46,1
2024,July '24,402.0,796.0,459.0,337.0,125141.0,311.0,157.0,1.98,Leelanau,46,1
2024,August '24,417.0,812.0,468.0,344.0,127182.0,305.0,157.0,1.95,Leelanau,46,1
2024,September '24,403.0,783.0,451.0,332.0,122109.0,303.0,156.0,1.94,Leelanau,46,1
