Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1418.0,2551.0,1748.0,803.0,276397.0,195.0,108.0,1.8,2016,Arenac,7,0
,1417.0,2553.0,1750.0,803.0,272090.0,192.0,107.0,1.8,2016,Arenac,7,0
,1422.0,2562.0,1758.0,804.0,279274.0,196.0,109.0,1.8,2016,Arenac,7,0
,1413.0,2543.0,1751.0,792.0,279704.0,198.0,110.0,1.8,2016,Arenac,7,0
,1399.0,2521.0,1730.0,791.0,277697.0,198.0,110.0,1.8,2016,Arenac,7,0
,1389.0,2479.0,1710.0,769.0,272519.0,196.0,110.0,1.78,2016,Arenac,7,0
,1383.0,2477.0,1705.0,772.0,273203.0,198.0,110.0,1.79,2016,Arenac,7,0
,1375.0,2451.0,1694.0,757.0,262354.0,191.0,107.0,1.78,2016,Arenac,7,0
,1368.0,2424.0,1682.0,742.0,263466.0,193.0,109.0,1.77,2016,Arenac,7,0
,1341.0,2390.0,1641.0,749.0,258384.0,193.0,108.0,1.78,2016,Arenac,7,0
,1399.0,2511.0,1725.0,786.0,273330.0,195.0,109.0,1.79,2016,Arenac,7,0
,639.0,1173.0,745.0,428.0,140624.0,220.0,120.0,1.84,2016,Baraga,8,0
,637.0,1169.0,743.0,426.0,139622.0,219.0,119.0,1.84,2016,Baraga,8,0
,637.0,1175.0,740.0,435.0,137613.0,216.0,117.0,1.84,2016,Baraga,8,0
,633.0,1194.0,741.0,453.0,142605.0,225.0,119.0,1.89,2016,Baraga,8,0
,636.0,1219.0,760.0,459.0,143387.0,225.0,118.0,1.92,2016,Baraga,8,0
,624.0,1215.0,752.0,463.0,141348.0,227.0,116.0,1.95,2016,Baraga,8,0
,630.0,1232.0,759.0,473.0,143028.0,227.0,116.0,1.96,2016,Baraga,8,0
,623.0,1220.0,748.0,472.0,141502.0,227.0,116.0,1.96,2016,Baraga,8,0
,628.0,1226.0,756.0,470.0,143275.0,228.0,117.0,1.95,2016,Baraga,8,0
,629.0,1202.0,744.0,458.0,139185.0,221.0,116.0,1.91,2016,Baraga,8,0
,621.0,1196.0,733.0,463.0,139853.0,225.0,117.0,1.93,2016,Baraga,8,0
,620.0,1188.0,720.0,468.0,136265.0,220.0,115.0,1.92,2016,Baraga,8,0
,630.0,1201.0,745.0,456.0,140692.0,223.0,117.0,1.91,2016,Baraga,8,0
,2812.0,5673.0,3488.0,2185.0,617022.0,219.0,109.0,2.02,2016,Barry,9,0
,2769.0,5598.0,3420.0,2178.0,612717.0,221.0,109.0,2.02,2016,Barry,9,0
,2764.0,5554.0,3408.0,2146.0,609482.0,221.0,110.0,2.01,2016,Barry,9,0
,2763.0,5555.0,3393.0,2162.0,603402.0,218.0,109.0,2.01,2016,Barry,9,0
,2728.0,5497.0,3367.0,2130.0,610312.0,224.0,111.0,2.02,2016,Barry,9,0
,2716.0,5453.0,3350.0,2103.0,601475.0,221.0,110.0,2.01,2016,Barry,9,0
,2694.0,5399.0,3308.0,2091.0,595185.0,221.0,110.0,2.0,2016,Barry,9,0
,2647.0,5283.0,3248.0,2035.0,581239.0,220.0,110.0,2.0,2016,Barry,9,0
,2630.0,5283.0,3236.0,2047.0,578480.0,220.0,109.0,2.01,2016,Barry,9,0
,2614.0,5199.0,3200.0,1999.0,565721.0,216.0,109.0,1.99,2016,Barry,9,0
,2562.0,5098.0,3133.0,1965.0,563625.0,220.0,111.0,1.99,2016,Barry,9,0
,2544.0,5042.0,3097.0,1945.0,548239.0,216.0,109.0,1.98,2016,Barry,9,0
,2687.0,5386.0,3304.0,2082.0,590575.0,220.0,110.0,2.0,2016,Barry,9,0
,9203.0,16915.0,10562.0,6353.0,1888292.0,205.0,112.0,1.84,2016,Bay,10,0
,9143.0,16752.0,10508.0,6244.0,1887438.0,206.0,113.0,1.83,2016,Bay,10,0
,9167.0,16799.0,10563.0,6236.0,1881538.0,205.0,112.0,1.83,2016,Bay,10,0
,9167.0,16727.0,10558.0,6169.0,1862431.0,203.0,111.0,1.82,2016,Bay,10,0
,9174.0,16691.0,10560.0,6131.0,1890392.0,206.0,113.0,1.82,2016,Bay,10,0
,9094.0,16497.0,10465.0,6032.0,1874898.0,206.0,114.0,1.81,2016,Bay,10,0
,9110.0,16543.0,10492.0,6051.0,1885813.0,207.0,114.0,1.82,2016,Bay,10,0
,9103.0,16562.0,10484.0,6078.0,1884215.0,207.0,114.0,1.82,2016,Bay,10,0
,9024.0,16431.0,10378.0,6053.0,1871760.0,207.0,114.0,1.82,2016,Bay,10,0
,8961.0,16325.0,10312.0,6013.0,1840689.0,205.0,113.0,1.82,2016,Bay,10,0
,8915.0,16203.0,10254.0,5949.0,1847601.0,207.0,114.0,1.82,2016,Bay,10,0
,8925.0,16186.0,10243.0,5943.0,1826247.0,205.0,113.0,1.81,2016,Bay,10,0
,9082.0,16553.0,10448.0,6104.0,1870110.0,206.0,113.0,1.82,2016,Bay,10,0
,892.0,1753.0,1096.0,657.0,180163.0,202.0,103.0,1.97,2016,Benzie,11,0
,896.0,1773.0,1110.0,663.0,184189.0,206.0,104.0,1.98,2016,Benzie,11,0
,907.0,1787.0,1125.0,662.0,185466.0,204.0,104.0,1.97,2016,Benzie,11,0
,897.0,1759.0,1114.0,645.0,185784.0,207.0,106.0,1.96,2016,Benzie,11,0
,890.0,1735.0,1105.0,630.0,186601.0,210.0,108.0,1.95,2016,Benzie,11,0
,889.0,1740.0,1102.0,638.0,187409.0,211.0,108.0,1.96,2016,Benzie,11,0
,882.0,1698.0,1078.0,620.0,187511.0,213.0,110.0,1.93,2016,Benzie,11,0
,866.0,1663.0,1048.0,615.0,183717.0,212.0,110.0,1.92,2016,Benzie,11,0
,857.0,1654.0,1044.0,610.0,180038.0,210.0,109.0,1.93,2016,Benzie,11,0
,840.0,1620.0,1024.0,596.0,176138.0,210.0,109.0,1.93,2016,Benzie,11,0
,850.0,1634.0,1034.0,600.0,177656.0,209.0,109.0,1.92,2016,Benzie,11,0
,860.0,1632.0,1051.0,581.0,176342.0,205.0,108.0,1.9,2016,Benzie,11,0
,877.0,1704.0,1078.0,626.0,182585.0,208.0,107.0,1.94,2016,Benzie,11,0
,12901.0,25194.0,14099.0,11095.0,2922158.0,227.0,116.0,1.95,2016,Berrien,12,0
,12820.0,24997.0,14091.0,10906.0,2900575.0,226.0,116.0,1.95,2016,Berrien,12,0
,12765.0,24822.0,14050.0,10772.0,2900982.0,227.0,117.0,1.94,2016,Berrien,12,0
,12744.0,24818.0,14045.0,10773.0,2890115.0,227.0,116.0,1.95,2016,Berrien,12,0
,12725.0,24791.0,14036.0,10755.0,2923408.0,230.0,118.0,1.95,2016,Berrien,12,0
,12629.0,24561.0,13914.0,10647.0,2906564.0,230.0,118.0,1.94,2016,Berrien,12,0
,12551.0,24293.0,13802.0,10491.0,2858434.0,228.0,118.0,1.94,2016,Berrien,12,0
,12501.0,24314.0,13719.0,10595.0,2864256.0,229.0,118.0,1.94,2016,Berrien,12,0
,12439.0,24216.0,13620.0,10596.0,2851535.0,229.0,118.0,1.95,2016,Berrien,12,0
,12381.0,24130.0,13517.0,10613.0,2793263.0,226.0,116.0,1.95,2016,Berrien,12,0
,12275.0,23963.0,13423.0,10540.0,2772596.0,226.0,116.0,1.95,2016,Berrien,12,0
,12243.0,24028.0,13371.0,10657.0,2755159.0,225.0,115.0,1.96,2016,Berrien,12,0
,12581.0,24511.0,13807.0,10703.0,2861587.0,227.0,117.0,1.95,2016,Berrien,12,0
,2710.0,5675.0,3290.0,2385.0,589313.0,217.0,104.0,2.09,2016,Branch,13,0
,2704.0,5690.0,3264.0,2426.0,597701.0,221.0,105.0,2.1,2016,Branch,13,0
,2689.0,5644.0,3250.0,2394.0,587115.0,218.0,104.0,2.1,2016,Branch,13,0
,2703.0,5658.0,3264.0,2394.0,586096.0,217.0,104.0,2.09,2016,Branch,13,0
,2675.0,5560.0,3239.0,2321.0,594673.0,222.0,107.0,2.08,2016,Branch,13,0
,2629.0,5456.0,3189.0,2267.0,581705.0,221.0,107.0,2.08,2016,Branch,13,0
,2636.0,5494.0,3196.0,2298.0,584751.0,222.0,106.0,2.08,2016,Branch,13,0
,2616.0,5439.0,3172.0,2267.0,584325.0,223.0,107.0,2.08,2016,Branch,13,0
,2635.0,5532.0,3207.0,2325.0,588124.0,223.0,106.0,2.1,2016,Branch,13,0
,2622.0,5572.0,3211.0,2361.0,589163.0,225.0,106.0,2.13,2016,Branch,13,0
,2623.0,5584.0,3209.0,2375.0,595935.0,227.0,107.0,2.13,2016,Branch,13,0
,2572.0,5462.0,3129.0,2333.0,573977.0,223.0,105.0,2.12,2016,Branch,13,0
,2651.0,5564.0,3218.0,2346.0,587740.0,222.0,106.0,2.1,2016,Branch,13,0
,12768.0,24154.0,14594.0,9560.0,2795964.0,219.0,116.0,1.89,2016,Calhoun,14,0
,12646.0,23962.0,14449.0,9513.0,2777564.0,220.0,116.0,1.89,2016,Calhoun,14,0
,12519.0,23646.0,14258.0,9388.0,2725330.0,218.0,115.0,1.89,2016,Calhoun,14,0
,12564.0,23728.0,14330.0,9398.0,2730512.0,217.0,115.0,1.89,2016,Calhoun,14,0
,12550.0,23712.0,14320.0,9392.0,2760704.0,220.0,116.0,1.89,2016,Calhoun,14,0
,12454.0,23619.0,14215.0,9404.0,2729285.0,219.0,116.0,1.9,2016,Calhoun,14,0
,12351.0,23423.0,14101.0,9322.0,2699896.0,219.0,115.0,1.9,2016,Calhoun,14,0
,12300.0,23343.0,14053.0,9290.0,2695289.0,219.0,115.0,1.9,2016,Calhoun,14,0
,12262.0,23246.0,14028.0,9218.0,2692276.0,220.0,116.0,1.9,2016,Calhoun,14,0
,12062.0,22831.0,13781.0,9050.0,2618770.0,217.0,115.0,1.89,2016,Calhoun,14,0
,11897.0,22486.0,13596.0,8890.0,2584862.0,217.0,115.0,1.89,2016,Calhoun,14,0
,11867.0,22390.0,13529.0,8861.0,2565756.0,216.0,115.0,1.89,2016,Calhoun,14,0
,12353.0,23378.0,14105.0,9274.0,2698017.0,218.0,115.0,1.89,2016,Calhoun,14,0
,3360.0,6886.0,3965.0,2921.0,785317.0,234.0,114.0,2.05,2016,Cass,15,0
,3318.0,6839.0,3942.0,2897.0,786341.0,237.0,115.0,2.06,2016,Cass,15,0
,3285.0,6792.0,3890.0,2902.0,773499.0,235.0,114.0,2.07,2016,Cass,15,0
,3287.0,6803.0,3895.0,2908.0,779293.0,237.0,115.0,2.07,2016,Cass,15,0
,3319.0,6836.0,3930.0,2906.0,785676.0,237.0,115.0,2.06,2016,Cass,15,0
,3240.0,6661.0,3843.0,2818.0,764147.0,236.0,115.0,2.06,2016,Cass,15,0
,3232.0,6602.0,3814.0,2788.0,758786.0,235.0,115.0,2.04,2016,Cass,15,0
,3170.0,6484.0,3758.0,2726.0,757988.0,239.0,117.0,2.05,2016,Cass,15,0
,3175.0,6483.0,3763.0,2720.0,751410.0,237.0,116.0,2.04,2016,Cass,15,0
,3126.0,6404.0,3706.0,2698.0,730653.0,234.0,114.0,2.05,2016,Cass,15,0
,3113.0,6363.0,3685.0,2678.0,725299.0,233.0,114.0,2.04,2016,Cass,15,0
,3114.0,6321.0,3655.0,2666.0,717247.0,230.0,113.0,2.03,2016,Cass,15,0
,3228.0,6623.0,3821.0,2802.0,759638.0,235.0,115.0,2.05,2016,Cass,15,0
,1203.0,2379.0,1442.0,937.0,237662.0,198.0,100.0,1.98,2016,Charlevoix,16,0
,1183.0,2352.0,1429.0,923.0,235251.0,199.0,100.0,1.99,2016,Charlevoix,16,0
,1177.0,2310.0,1421.0,889.0,236084.0,201.0,102.0,1.96,2016,Charlevoix,16,0
,1174.0,2320.0,1419.0,901.0,235620.0,201.0,102.0,1.98,2016,Charlevoix,16,0
,1189.0,2344.0,1427.0,917.0,240001.0,202.0,102.0,1.97,2016,Charlevoix,16,0
,1186.0,2346.0,1431.0,915.0,238505.0,201.0,102.0,1.98,2016,Charlevoix,16,0
,1159.0,2276.0,1400.0,876.0,236750.0,204.0,104.0,1.96,2016,Charlevoix,16,0
,1131.0,2202.0,1360.0,842.0,229538.0,203.0,104.0,1.95,2016,Charlevoix,16,0
,1115.0,2176.0,1329.0,847.0,226007.0,203.0,104.0,1.95,2016,Charlevoix,16,0
,1089.0,2119.0,1294.0,825.0,214901.0,197.0,101.0,1.95,2016,Charlevoix,16,0
,1094.0,2114.0,1297.0,817.0,207941.0,190.0,98.0,1.93,2016,Charlevoix,16,0
,1096.0,2106.0,1298.0,808.0,206647.0,189.0,98.0,1.92,2016,Charlevoix,16,0
,1150.0,2254.0,1379.0,875.0,228742.0,199.0,101.0,1.96,2016,Charlevoix,16,0
,2009.0,3824.0,2483.0,1341.0,386585.0,192.0,101.0,1.9,2016,Cheboygan,17,0
,2039.0,3885.0,2516.0,1369.0,402503.0,197.0,104.0,1.91,2016,Cheboygan,17,0
,2042.0,3915.0,2521.0,1394.0,420482.0,206.0,107.0,1.92,2016,Cheboygan,17,0
,2061.0,3966.0,2565.0,1401.0,425673.0,207.0,107.0,1.92,2016,Cheboygan,17,0
,2083.0,4027.0,2584.0,1443.0,432734.0,208.0,107.0,1.93,2016,Cheboygan,17,0
,2062.0,3968.0,2557.0,1411.0,422206.0,205.0,106.0,1.92,2016,Cheboygan,17,0
,2060.0,3960.0,2574.0,1386.0,431047.0,209.0,109.0,1.92,2016,Cheboygan,17,0
,2055.0,3961.0,2564.0,1397.0,430864.0,210.0,109.0,1.93,2016,Cheboygan,17,0
,2047.0,3936.0,2555.0,1381.0,424392.0,207.0,108.0,1.92,2016,Cheboygan,17,0
,1987.0,3795.0,2476.0,1319.0,398011.0,200.0,105.0,1.91,2016,Cheboygan,17,0
,1938.0,3683.0,2404.0,1279.0,383265.0,198.0,104.0,1.9,2016,Cheboygan,17,0
,1897.0,3592.0,2333.0,1259.0,372287.0,196.0,104.0,1.89,2016,Cheboygan,17,0
,2023.0,3876.0,2511.0,1365.0,410837.0,203.0,106.0,1.92,2016,Cheboygan,17,0
,2259.0,4424.0,2691.0,1733.0,487503.0,216.0,110.0,1.96,2016,Chippewa,18,0
,2253.0,4405.0,2677.0,1728.0,481566.0,214.0,109.0,1.96,2016,Chippewa,18,0
,2244.0,4414.0,2677.0,1737.0,483315.0,215.0,109.0,1.97,2016,Chippewa,18,0
,2238.0,4398.0,2664.0,1734.0,481616.0,215.0,110.0,1.97,2016,Chippewa,18,0
,2256.0,4425.0,2672.0,1753.0,492696.0,218.0,111.0,1.96,2016,Chippewa,18,0
,2240.0,4344.0,2649.0,1695.0,482886.0,216.0,111.0,1.94,2016,Chippewa,18,0
,2207.0,4300.0,2614.0,1686.0,479702.0,217.0,112.0,1.95,2016,Chippewa,18,0
,2212.0,4322.0,2620.0,1702.0,483447.0,219.0,112.0,1.95,2016,Chippewa,18,0
,2178.0,4255.0,2579.0,1676.0,475726.0,218.0,112.0,1.95,2016,Chippewa,18,0
,2123.0,4133.0,2500.0,1633.0,458858.0,216.0,111.0,1.95,2016,Chippewa,18,0
,2116.0,4167.0,2505.0,1662.0,455219.0,215.0,109.0,1.97,2016,Chippewa,18,0
,2118.0,4141.0,2496.0,1645.0,450463.0,213.0,109.0,1.96,2016,Chippewa,18,0
,2204.0,4311.0,2612.0,1699.0,476083.0,216.0,110.0,1.96,2016,Chippewa,18,0
,3576.0,6771.0,4445.0,2326.0,790826.0,221.0,117.0,1.89,2016,Clare,19,0
,3569.0,6801.0,4442.0,2359.0,789436.0,221.0,116.0,1.91,2016,Clare,19,0
,3544.0,6757.0,4403.0,2354.0,787871.0,222.0,117.0,1.91,2016,Clare,19,0
,3573.0,6821.0,4454.0,2367.0,787224.0,220.0,115.0,1.91,2016,Clare,19,0
,3559.0,6801.0,4431.0,2370.0,791031.0,222.0,116.0,1.91,2016,Clare,19,0
,3562.0,6788.0,4449.0,2339.0,786425.0,221.0,116.0,1.91,2016,Clare,19,0
,3502.0,6695.0,4386.0,2309.0,776847.0,222.0,116.0,1.91,2016,Clare,19,0
,3512.0,6719.0,4405.0,2314.0,781128.0,222.0,116.0,1.91,2016,Clare,19,0
,3501.0,6699.0,4395.0,2304.0,779668.0,223.0,116.0,1.91,2016,Clare,19,0
,3433.0,6550.0,4287.0,2263.0,753892.0,220.0,115.0,1.91,2016,Clare,19,0
,3424.0,6581.0,4286.0,2295.0,758525.0,222.0,115.0,1.92,2016,Clare,19,0
,3411.0,6512.0,4261.0,2251.0,750741.0,220.0,115.0,1.91,2016,Clare,19,0
,3514.0,6708.0,4387.0,2321.0,777801.0,221.0,116.0,1.91,2016,Clare,19,0
,2362.0,4742.0,2772.0,1970.0,538795.0,228.0,114.0,2.01,2016,Clinton,20,0
,2333.0,4692.0,2741.0,1951.0,527078.0,226.0,112.0,2.01,2016,Clinton,20,0
,2331.0,4693.0,2743.0,1950.0,527893.0,226.0,112.0,2.01,2016,Clinton,20,0
,2315.0,4652.0,2716.0,1936.0,519633.0,224.0,112.0,2.01,2016,Clinton,20,0
,2320.0,4648.0,2727.0,1921.0,530877.0,229.0,114.0,2.0,2016,Clinton,20,0
,2335.0,4680.0,2733.0,1947.0,533505.0,228.0,114.0,2.0,2016,Clinton,20,0
,2372.0,4738.0,2764.0,1974.0,537375.0,227.0,113.0,2.0,2016,Clinton,20,0
,2343.0,4701.0,2729.0,1972.0,535090.0,228.0,114.0,2.01,2016,Clinton,20,0
,2341.0,4721.0,2725.0,1996.0,537319.0,230.0,114.0,2.02,2016,Clinton,20,0
,2339.0,4716.0,2730.0,1986.0,530360.0,227.0,112.0,2.02,2016,Clinton,20,0
,2353.0,4740.0,2749.0,1991.0,526099.0,224.0,111.0,2.01,2016,Clinton,20,0
,2319.0,4661.0,2700.0,1961.0,525323.0,227.0,113.0,2.01,2016,Clinton,20,0
,2339.0,4699.0,2736.0,1963.0,530779.0,227.0,113.0,2.01,2016,Clinton,20,0
,1241.0,2269.0,1519.0,750.0,249297.0,201.0,110.0,1.83,2016,Crawford,21,0
,1244.0,2290.0,1529.0,761.0,250200.0,201.0,109.0,1.84,2016,Crawford,21,0
,1257.0,2307.0,1542.0,765.0,254360.0,202.0,110.0,1.84,2016,Crawford,21,0
,1262.0,2307.0,1559.0,748.0,255625.0,203.0,111.0,1.83,2016,Crawford,21,0
,1257.0,2333.0,1560.0,773.0,261443.0,208.0,112.0,1.86,2016,Crawford,21,0
,1249.0,2307.0,1554.0,753.0,257881.0,206.0,112.0,1.85,2016,Crawford,21,0
,1260.0,2307.0,1563.0,744.0,261219.0,207.0,113.0,1.83,2016,Crawford,21,0
,1262.0,2317.0,1570.0,747.0,260795.0,207.0,113.0,1.84,2016,Crawford,21,0
,1223.0,2232.0,1512.0,720.0,255441.0,209.0,114.0,1.83,2016,Crawford,21,0
,1211.0,2229.0,1502.0,727.0,249928.0,206.0,112.0,1.84,2016,Crawford,21,0
,1210.0,2225.0,1488.0,737.0,250611.0,207.0,113.0,1.84,2016,Crawford,21,0
,1213.0,2208.0,1479.0,729.0,245930.0,203.0,111.0,1.82,2016,Crawford,21,0
,1241.0,2278.0,1531.0,746.0,254394.0,205.0,112.0,1.84,2016,Crawford,21,0
,2921.0,5375.0,3450.0,1925.0,595766.0,204.0,111.0,1.84,2016,Delta,22,0
,2895.0,5350.0,3413.0,1937.0,598416.0,207.0,112.0,1.85,2016,Delta,22,0
,2869.0,5315.0,3381.0,1934.0,592127.0,206.0,111.0,1.85,2016,Delta,22,0
,2877.0,5346.0,3414.0,1932.0,591673.0,206.0,111.0,1.86,2016,Delta,22,0
,2858.0,5320.0,3402.0,1918.0,594160.0,208.0,112.0,1.86,2016,Delta,22,0
,2838.0,5268.0,3392.0,1876.0,588247.0,207.0,112.0,1.86,2016,Delta,22,0
,2832.0,5253.0,3371.0,1882.0,587573.0,207.0,112.0,1.85,2016,Delta,22,0
,2814.0,5182.0,3334.0,1848.0,579060.0,206.0,112.0,1.84,2016,Delta,22,0
,2797.0,5189.0,3333.0,1856.0,573446.0,205.0,111.0,1.86,2016,Delta,22,0
,2771.0,5103.0,3285.0,1818.0,554128.0,200.0,109.0,1.84,2016,Delta,22,0
,2761.0,5107.0,3272.0,1835.0,559322.0,203.0,110.0,1.85,2016,Delta,22,0
,2747.0,5073.0,3250.0,1823.0,551030.0,201.0,109.0,1.85,2016,Delta,22,0
,2832.0,5240.0,3358.0,1882.0,580412.0,205.0,111.0,1.85,2016,Delta,22,0
,1607.0,2925.0,1893.0,1032.0,314725.0,196.0,108.0,1.82,2016,Dickinson,23,0
,1615.0,2936.0,1905.0,1031.0,315028.0,195.0,107.0,1.82,2016,Dickinson,23,0
,1600.0,2913.0,1902.0,1011.0,311692.0,195.0,107.0,1.82,2016,Dickinson,23,0
,1614.0,2946.0,1921.0,1025.0,315700.0,196.0,107.0,1.83,2016,Dickinson,23,0
,1626.0,2946.0,1928.0,1018.0,317603.0,195.0,108.0,1.81,2016,Dickinson,23,0
,1631.0,2940.0,1925.0,1015.0,314884.0,193.0,107.0,1.8,2016,Dickinson,23,0
,1621.0,2917.0,1905.0,1012.0,310842.0,192.0,107.0,1.8,2016,Dickinson,23,0
