Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1881.0,3489.0,2249.0,1240.0,376684.0,200.0,108.0,1.85,2016,Manistee,52,0
,1876.0,3492.0,2250.0,1242.0,379840.0,202.0,109.0,1.86,2016,Manistee,52,0
,1905.0,3537.0,2281.0,1256.0,382337.0,201.0,108.0,1.86,2016,Manistee,52,0
,1897.0,3528.0,2265.0,1263.0,385305.0,203.0,109.0,1.86,2016,Manistee,52,0
,1893.0,3551.0,2281.0,1270.0,391644.0,207.0,110.0,1.88,2016,Manistee,52,0
,1866.0,3467.0,2241.0,1226.0,375097.0,201.0,108.0,1.86,2016,Manistee,52,0
,1803.0,3350.0,2159.0,1191.0,357019.0,198.0,107.0,1.86,2016,Manistee,52,0
,1807.0,3362.0,2156.0,1206.0,349405.0,193.0,104.0,1.86,2016,Manistee,52,0
,1865.0,3465.0,2234.0,1231.0,371905.0,199.0,107.0,1.86,2016,Manistee,52,0
,3891.0,7035.0,4575.0,2460.0,788101.0,203.0,112.0,1.81,2016,Marquette,53,0
,3875.0,7014.0,4550.0,2464.0,784744.0,203.0,112.0,1.81,2016,Marquette,53,0
,3848.0,6924.0,4504.0,2420.0,783336.0,204.0,113.0,1.8,2016,Marquette,53,0
,3886.0,7007.0,4557.0,2450.0,781477.0,201.0,112.0,1.8,2016,Marquette,53,0
,3899.0,7014.0,4573.0,2441.0,792027.0,203.0,113.0,1.8,2016,Marquette,53,0
,3868.0,6966.0,4548.0,2418.0,787056.0,203.0,113.0,1.8,2016,Marquette,53,0
,3876.0,7012.0,4569.0,2443.0,791716.0,204.0,113.0,1.81,2016,Marquette,53,0
,3873.0,7026.0,4587.0,2439.0,798315.0,206.0,114.0,1.81,2016,Marquette,53,0
,3847.0,6980.0,4549.0,2431.0,786970.0,205.0,113.0,1.81,2016,Marquette,53,0
,3833.0,7002.0,4555.0,2447.0,779332.0,203.0,111.0,1.83,2016,Marquette,53,0
,3833.0,6992.0,4534.0,2458.0,781530.0,204.0,112.0,1.82,2016,Marquette,53,0
,3789.0,6919.0,4473.0,2446.0,773168.0,204.0,112.0,1.83,2016,Marquette,53,0
,3860.0,6991.0,4548.0,2443.0,785648.0,204.0,112.0,1.81,2016,Marquette,53,0
,2152.0,4313.0,2623.0,1690.0,450086.0,209.0,104.0,2.0,2016,Mason,54,0
,2128.0,4267.0,2591.0,1676.0,441617.0,208.0,103.0,2.01,2016,Mason,54,0
,2136.0,4279.0,2614.0,1665.0,448298.0,210.0,105.0,2.0,2016,Mason,54,0
,2155.0,4354.0,2643.0,1711.0,448895.0,208.0,103.0,2.02,2016,Mason,54,0
,2175.0,4352.0,2662.0,1690.0,458678.0,211.0,105.0,2.0,2016,Mason,54,0
,2155.0,4317.0,2640.0,1677.0,455788.0,212.0,106.0,2.0,2016,Mason,54,0
,2129.0,4266.0,2608.0,1658.0,452111.0,212.0,106.0,2.0,2016,Mason,54,0
,2091.0,4173.0,2557.0,1616.0,441431.0,211.0,106.0,2.0,2016,Mason,54,0
,2053.0,4088.0,2504.0,1584.0,431485.0,210.0,106.0,1.99,2016,Mason,54,0
,2021.0,4024.0,2465.0,1559.0,417398.0,207.0,104.0,1.99,2016,Mason,54,0
,1992.0,3934.0,2434.0,1500.0,402522.0,202.0,102.0,1.97,2016,Mason,54,0
,1963.0,3860.0,2392.0,1468.0,395740.0,202.0,103.0,1.97,2016,Mason,54,0
,2096.0,4186.0,2561.0,1625.0,437004.0,208.0,104.0,2.0,2016,Mason,54,0
,3000.0,5928.0,3673.0,2255.0,675755.0,225.0,114.0,1.98,2016,Mecosta,55,0
,3007.0,5986.0,3691.0,2295.0,683382.0,227.0,114.0,1.99,2016,Mecosta,55,0
,3004.0,5977.0,3692.0,2285.0,679408.0,226.0,114.0,1.99,2016,Mecosta,55,0
,2998.0,5962.0,3678.0,2284.0,674926.0,225.0,113.0,1.99,2016,Mecosta,55,0
,2998.0,5923.0,3671.0,2252.0,687634.0,229.0,116.0,1.98,2016,Mecosta,55,0
,2970.0,5874.0,3629.0,2245.0,685791.0,231.0,117.0,1.98,2016,Mecosta,55,0
,2957.0,5827.0,3623.0,2204.0,682754.0,231.0,117.0,1.97,2016,Mecosta,55,0
,2915.0,5690.0,3556.0,2134.0,664022.0,228.0,117.0,1.95,2016,Mecosta,55,0
,2882.0,5641.0,3526.0,2115.0,654469.0,227.0,116.0,1.96,2016,Mecosta,55,0
,2868.0,5619.0,3511.0,2108.0,633816.0,221.0,113.0,1.96,2016,Mecosta,55,0
,2803.0,5465.0,3424.0,2041.0,625534.0,223.0,114.0,1.95,2016,Mecosta,55,0
,2788.0,5399.0,3406.0,1993.0,621230.0,223.0,115.0,1.94,2016,Mecosta,55,0
,2933.0,5774.0,3590.0,2184.0,664060.0,226.0,115.0,1.97,2016,Mecosta,55,0
,1383.0,2582.0,1645.0,937.0,279922.0,202.0,108.0,1.87,2016,Menominee,56,0
,1398.0,2641.0,1671.0,970.0,285134.0,204.0,108.0,1.89,2016,Menominee,56,0
,1411.0,2656.0,1680.0,976.0,286918.0,203.0,108.0,1.88,2016,Menominee,56,0
,1430.0,2688.0,1691.0,997.0,288648.0,202.0,107.0,1.88,2016,Menominee,56,0
,1407.0,2620.0,1662.0,958.0,289534.0,206.0,111.0,1.86,2016,Menominee,56,0
,1397.0,2612.0,1651.0,961.0,283450.0,203.0,109.0,1.87,2016,Menominee,56,0
,1392.0,2598.0,1647.0,951.0,284649.0,204.0,110.0,1.87,2016,Menominee,56,0
,1403.0,2649.0,1664.0,985.0,289598.0,206.0,109.0,1.89,2016,Menominee,56,0
,1374.0,2594.0,1628.0,966.0,285293.0,208.0,110.0,1.89,2016,Menominee,56,0
,1357.0,2545.0,1600.0,945.0,274496.0,202.0,108.0,1.88,2016,Menominee,56,0
,1336.0,2525.0,1582.0,943.0,274028.0,205.0,109.0,1.89,2016,Menominee,56,0
,1352.0,2552.0,1597.0,955.0,272006.0,201.0,107.0,1.89,2016,Menominee,56,0
,1387.0,2605.0,1643.0,962.0,282806.0,204.0,109.0,1.88,2016,Menominee,56,0
,5016.0,9666.0,6086.0,3580.0,1093298.0,218.0,113.0,1.93,2016,Midland,57,0
,4987.0,9633.0,6054.0,3579.0,1081096.0,217.0,112.0,1.93,2016,Midland,57,0
,4950.0,9488.0,5990.0,3498.0,1069111.0,216.0,113.0,1.92,2016,Midland,57,0
,4963.0,9447.0,6007.0,3440.0,1060819.0,214.0,112.0,1.9,2016,Midland,57,0
,4934.0,9394.0,5962.0,3432.0,1071968.0,217.0,114.0,1.9,2016,Midland,57,0
,4950.0,9385.0,5971.0,3414.0,1058710.0,214.0,113.0,1.9,2016,Midland,57,0
,4916.0,9337.0,5936.0,3401.0,1056896.0,215.0,113.0,1.9,2016,Midland,57,0
,4892.0,9269.0,5907.0,3362.0,1048192.0,214.0,113.0,1.89,2016,Midland,57,0
,4849.0,9238.0,5877.0,3361.0,1041612.0,215.0,113.0,1.91,2016,Midland,57,0
,4806.0,9112.0,5813.0,3299.0,1011739.0,211.0,111.0,1.9,2016,Midland,57,0
,4794.0,9091.0,5788.0,3303.0,1023748.0,214.0,113.0,1.9,2016,Midland,57,0
,4745.0,9006.0,5732.0,3274.0,1008392.0,213.0,112.0,1.9,2016,Midland,57,0
,4900.0,9339.0,5927.0,3412.0,1052132.0,215.0,113.0,1.91,2016,Midland,57,0
,999.0,2153.0,1289.0,864.0,213637.0,214.0,99.0,2.16,2016,Missaukee,58,0
,1013.0,2156.0,1297.0,859.0,218802.0,216.0,101.0,2.13,2016,Missaukee,58,0
,1005.0,2129.0,1279.0,850.0,213828.0,213.0,100.0,2.12,2016,Missaukee,58,0
,1015.0,2167.0,1299.0,868.0,218081.0,215.0,101.0,2.13,2016,Missaukee,58,0
,1011.0,2130.0,1287.0,843.0,223933.0,221.0,105.0,2.11,2016,Missaukee,58,0
,1016.0,2134.0,1295.0,839.0,224530.0,221.0,105.0,2.1,2016,Missaukee,58,0
,1007.0,2118.0,1284.0,834.0,222692.0,221.0,105.0,2.1,2016,Missaukee,58,0
,997.0,2070.0,1270.0,800.0,215736.0,216.0,104.0,2.08,2016,Missaukee,58,0
,984.0,2056.0,1248.0,808.0,216123.0,220.0,105.0,2.09,2016,Missaukee,58,0
,963.0,2021.0,1213.0,808.0,208659.0,217.0,103.0,2.1,2016,Missaukee,58,0
,965.0,2003.0,1212.0,791.0,207365.0,215.0,104.0,2.08,2016,Missaukee,58,0
,985.0,2037.0,1231.0,806.0,208888.0,212.0,103.0,2.07,2016,Missaukee,58,0
,997.0,2098.0,1267.0,831.0,216023.0,217.0,103.0,2.1,2016,Missaukee,58,0
,8108.0,15600.0,9236.0,6364.0,1841988.0,227.0,118.0,1.92,2016,Monroe,59,0
,8108.0,15613.0,9225.0,6388.0,1849871.0,228.0,118.0,1.93,2016,Monroe,59,0
,8089.0,15492.0,9195.0,6297.0,1842759.0,228.0,119.0,1.92,2016,Monroe,59,0
,8085.0,15407.0,9175.0,6232.0,1813495.0,224.0,118.0,1.91,2016,Monroe,59,0
,8085.0,15365.0,9145.0,6220.0,1835238.0,227.0,119.0,1.9,2016,Monroe,59,0
,8053.0,15318.0,9142.0,6176.0,1824322.0,227.0,119.0,1.9,2016,Monroe,59,0
,7984.0,15121.0,9039.0,6082.0,1804963.0,226.0,119.0,1.89,2016,Monroe,59,0
,7970.0,15067.0,9004.0,6063.0,1810055.0,227.0,120.0,1.89,2016,Monroe,59,0
,7940.0,14988.0,8992.0,5996.0,1801570.0,227.0,120.0,1.89,2016,Monroe,59,0
,7858.0,14878.0,8911.0,5967.0,1780410.0,227.0,120.0,1.89,2016,Monroe,59,0
,7822.0,14778.0,8863.0,5915.0,1771124.0,226.0,120.0,1.89,2016,Monroe,59,0
,7769.0,14754.0,8794.0,5960.0,1755417.0,226.0,119.0,1.9,2016,Monroe,59,0
,7989.0,15198.0,9060.0,6138.0,1810934.0,227.0,119.0,1.9,2016,Monroe,59,0
,4672.0,9640.0,5820.0,3820.0,1075943.0,230.0,112.0,2.06,2016,Montcalm,60,0
,4610.0,9493.0,5736.0,3757.0,1049204.0,228.0,111.0,2.06,2016,Montcalm,60,0
,4563.0,9376.0,5660.0,3716.0,1036036.0,227.0,110.0,2.05,2016,Montcalm,60,0
,4544.0,9316.0,5655.0,3661.0,1030388.0,227.0,111.0,2.05,2016,Montcalm,60,0
,4549.0,9318.0,5667.0,3651.0,1044752.0,230.0,112.0,2.05,2016,Montcalm,60,0
,4574.0,9382.0,5710.0,3672.0,1053439.0,230.0,112.0,2.05,2016,Montcalm,60,0
,4573.0,9418.0,5715.0,3703.0,1047155.0,229.0,111.0,2.06,2016,Montcalm,60,0
,4556.0,9366.0,5688.0,3678.0,1050460.0,231.0,112.0,2.06,2016,Montcalm,60,0
,4540.0,9299.0,5658.0,3641.0,1039752.0,229.0,112.0,2.05,2016,Montcalm,60,0
,4487.0,9153.0,5573.0,3580.0,1016797.0,227.0,111.0,2.04,2016,Montcalm,60,0
,4446.0,9120.0,5547.0,3573.0,1023381.0,230.0,112.0,2.05,2016,Montcalm,60,0
,4428.0,9022.0,5499.0,3523.0,1012016.0,229.0,112.0,2.04,2016,Montcalm,60,0
,4545.0,9325.0,5661.0,3665.0,1039944.0,229.0,112.0,2.05,2016,Montcalm,60,0
,763.0,1334.0,939.0,395.0,134001.0,176.0,100.0,1.75,2016,Montmorency,61,0
,762.0,1350.0,939.0,411.0,138601.0,182.0,103.0,1.77,2016,Montmorency,61,0
,764.0,1347.0,942.0,405.0,140996.0,185.0,105.0,1.76,2016,Montmorency,61,0
,740.0,1295.0,914.0,381.0,136429.0,184.0,105.0,1.75,2016,Montmorency,61,0
,736.0,1307.0,912.0,395.0,134495.0,183.0,103.0,1.78,2016,Montmorency,61,0
,743.0,1323.0,919.0,404.0,134033.0,180.0,101.0,1.78,2016,Montmorency,61,0
,731.0,1292.0,901.0,391.0,134023.0,183.0,104.0,1.77,2016,Montmorency,61,0
,731.0,1292.0,896.0,396.0,131439.0,180.0,102.0,1.77,2016,Montmorency,61,0
,726.0,1277.0,892.0,385.0,130099.0,179.0,102.0,1.76,2016,Montmorency,61,0
,725.0,1266.0,881.0,385.0,129132.0,178.0,102.0,1.75,2016,Montmorency,61,0
,720.0,1269.0,880.0,389.0,128929.0,179.0,102.0,1.76,2016,Montmorency,61,0
,711.0,1255.0,870.0,385.0,126576.0,178.0,101.0,1.77,2016,Montmorency,61,0
,738.0,1301.0,907.0,394.0,133229.0,181.0,102.0,1.76,2016,Montmorency,61,0
,19188.0,36049.0,21421.0,14628.0,4222636.0,220.0,117.0,1.88,2016,Muskegon,62,0
,19048.0,35739.0,21240.0,14499.0,4197559.0,220.0,117.0,1.88,2016,Muskegon,62,0
,18914.0,35456.0,21114.0,14342.0,4153833.0,220.0,117.0,1.87,2016,Muskegon,62,0
,18906.0,35404.0,21090.0,14314.0,4121422.0,218.0,116.0,1.87,2016,Muskegon,62,0
,18828.0,35230.0,21008.0,14222.0,4157960.0,221.0,118.0,1.87,2016,Muskegon,62,0
,18762.0,35037.0,20934.0,14103.0,4145270.0,221.0,118.0,1.87,2016,Muskegon,62,0
,18684.0,34830.0,20830.0,14000.0,4125909.0,221.0,118.0,1.86,2016,Muskegon,62,0
,18665.0,34781.0,20788.0,13993.0,4118898.0,221.0,118.0,1.86,2016,Muskegon,62,0
,18569.0,34638.0,20661.0,13977.0,4093027.0,220.0,118.0,1.87,2016,Muskegon,62,0
,18367.0,34306.0,20422.0,13884.0,4009264.0,218.0,117.0,1.87,2016,Muskegon,62,0
,18334.0,34213.0,20382.0,13831.0,4020423.0,219.0,118.0,1.87,2016,Muskegon,62,0
,18364.0,34205.0,20410.0,13795.0,4002439.0,218.0,117.0,1.86,2016,Muskegon,62,0
,18719.0,34991.0,20858.0,14132.0,4114053.0,220.0,118.0,1.87,2016,Muskegon,62,0
,4285.0,8768.0,5299.0,3469.0,950925.0,222.0,108.0,2.05,2016,Newaygo,63,0
,4250.0,8714.0,5269.0,3445.0,941235.0,221.0,108.0,2.05,2016,Newaygo,63,0
,4207.0,8584.0,5223.0,3361.0,931265.0,221.0,108.0,2.04,2016,Newaygo,63,0
,4221.0,8673.0,5270.0,3403.0,933974.0,221.0,108.0,2.05,2016,Newaygo,63,0
,4226.0,8694.0,5269.0,3425.0,944591.0,224.0,109.0,2.06,2016,Newaygo,63,0
,4203.0,8619.0,5227.0,3392.0,926990.0,221.0,108.0,2.05,2016,Newaygo,63,0
,4166.0,8498.0,5166.0,3332.0,923626.0,222.0,109.0,2.04,2016,Newaygo,63,0
,4139.0,8423.0,5127.0,3296.0,910094.0,220.0,108.0,2.04,2016,Newaygo,63,0
,4103.0,8337.0,5066.0,3271.0,900842.0,220.0,108.0,2.03,2016,Newaygo,63,0
,4076.0,8247.0,5010.0,3237.0,880891.0,216.0,107.0,2.02,2016,Newaygo,63,0
,4039.0,8145.0,4956.0,3189.0,875271.0,217.0,107.0,2.02,2016,Newaygo,63,0
,4049.0,8197.0,4973.0,3224.0,872053.0,215.0,106.0,2.02,2016,Newaygo,63,0
,4164.0,8492.0,5155.0,3337.0,915980.0,220.0,108.0,2.04,2016,Newaygo,63,0
,56370.0,101520.0,63052.0,38468.0,12383431.0,220.0,122.0,1.8,2016,Oakland,64,0
,56341.0,101255.0,62933.0,38322.0,12368944.0,220.0,122.0,1.8,2016,Oakland,64,0
,55928.0,100294.0,62459.0,37835.0,12246830.0,219.0,122.0,1.79,2016,Oakland,64,0
,55945.0,100104.0,62511.0,37593.0,12120128.0,217.0,121.0,1.79,2016,Oakland,64,0
,55941.0,99891.0,62522.0,37369.0,12166540.0,217.0,122.0,1.79,2016,Oakland,64,0
,55833.0,99724.0,62389.0,37335.0,12089247.0,217.0,121.0,1.79,2016,Oakland,64,0
,55478.0,98962.0,62039.0,36923.0,12007530.0,216.0,121.0,1.78,2016,Oakland,64,0
,55108.0,98287.0,61538.0,36749.0,11922447.0,216.0,121.0,1.78,2016,Oakland,64,0
,54764.0,97633.0,61123.0,36510.0,11883535.0,217.0,122.0,1.78,2016,Oakland,64,0
,54292.0,96902.0,60592.0,36310.0,11678790.0,215.0,121.0,1.78,2016,Oakland,64,0
,54525.0,97170.0,60801.0,36369.0,11763189.0,216.0,121.0,1.78,2016,Oakland,64,0
,54395.0,96929.0,60650.0,36279.0,11739547.0,216.0,121.0,1.78,2016,Oakland,64,0
,55410.0,99056.0,61884.0,37172.0,12030847.0,217.0,121.0,1.79,2016,Oakland,64,0
,2057.0,4514.0,2427.0,2087.0,484302.0,235.0,107.0,2.19,2016,Oceana,65,0
,2016.0,4386.0,2359.0,2027.0,476873.0,237.0,109.0,2.18,2016,Oceana,65,0
,1977.0,4312.0,2352.0,1960.0,466214.0,236.0,108.0,2.18,2016,Oceana,65,0
,1971.0,4290.0,2346.0,1944.0,466138.0,236.0,109.0,2.18,2016,Oceana,65,0
,1994.0,4340.0,2358.0,1982.0,481783.0,242.0,111.0,2.18,2016,Oceana,65,0
,1975.0,4298.0,2330.0,1968.0,469696.0,238.0,109.0,2.18,2016,Oceana,65,0
,1965.0,4276.0,2325.0,1951.0,465046.0,237.0,109.0,2.18,2016,Oceana,65,0
,1984.0,4282.0,2319.0,1963.0,479643.0,242.0,112.0,2.16,2016,Oceana,65,0
,1971.0,4267.0,2289.0,1978.0,478524.0,243.0,112.0,2.16,2016,Oceana,65,0
,1978.0,4243.0,2304.0,1939.0,469970.0,238.0,111.0,2.15,2016,Oceana,65,0
,1962.0,4200.0,2277.0,1923.0,459278.0,234.0,109.0,2.14,2016,Oceana,65,0
,1927.0,4112.0,2225.0,1887.0,443357.0,230.0,108.0,2.13,2016,Oceana,65,0
,1981.0,4293.0,2326.0,1967.0,470069.0,237.0,109.0,2.17,2016,Oceana,65,0
,2452.0,4484.0,3011.0,1473.0,489959.0,200.0,109.0,1.83,2016,Ogemaw,66,0
,2453.0,4517.0,3018.0,1499.0,492728.0,201.0,109.0,1.84,2016,Ogemaw,66,0
,2447.0,4505.0,3002.0,1503.0,490997.0,201.0,109.0,1.84,2016,Ogemaw,66,0
,2457.0,4536.0,3003.0,1533.0,490835.0,200.0,108.0,1.85,2016,Ogemaw,66,0
,2471.0,4574.0,3030.0,1544.0,505158.0,204.0,110.0,1.85,2016,Ogemaw,66,0
,2465.0,4570.0,3028.0,1542.0,508893.0,206.0,111.0,1.85,2016,Ogemaw,66,0
,2439.0,4539.0,2995.0,1544.0,508339.0,208.0,112.0,1.86,2016,Ogemaw,66,0
,2436.0,4548.0,2994.0,1554.0,503770.0,207.0,111.0,1.87,2016,Ogemaw,66,0
,2407.0,4473.0,2943.0,1530.0,497439.0,207.0,111.0,1.86,2016,Ogemaw,66,0
,2403.0,4457.0,2932.0,1525.0,488901.0,203.0,110.0,1.85,2016,Ogemaw,66,0
,2397.0,4460.0,2912.0,1548.0,488110.0,204.0,109.0,1.86,2016,Ogemaw,66,0
,2366.0,4386.0,2881.0,1505.0,479694.0,203.0,109.0,1.85,2016,Ogemaw,66,0
,2433.0,4504.0,2979.0,1525.0,495402.0,204.0,110.0,1.85,2016,Ogemaw,66,0
,499.0,818.0,603.0,215.0,81095.0,163.0,99.0,1.64,2016,Ontonagon,67,0
,500.0,822.0,607.0,215.0,82654.0,165.0,101.0,1.64,2016,Ontonagon,67,0
,506.0,819.0,613.0,206.0,86567.0,171.0,106.0,1.62,2016,Ontonagon,67,0
,495.0,800.0,601.0,199.0,82755.0,167.0,103.0,1.62,2016,Ontonagon,67,0
,488.0,796.0,596.0,200.0,84404.0,173.0,106.0,1.63,2016,Ontonagon,67,0
,491.0,807.0,601.0,206.0,81211.0,165.0,101.0,1.64,2016,Ontonagon,67,0
,483.0,786.0,587.0,199.0,78495.0,163.0,100.0,1.63,2016,Ontonagon,67,0
,489.0,798.0,596.0,202.0,78432.0,160.0,98.0,1.63,2016,Ontonagon,67,0
,487.0,785.0,596.0,189.0,78686.0,162.0,100.0,1.61,2016,Ontonagon,67,0
,478.0,756.0,578.0,178.0,75573.0,158.0,100.0,1.58,2016,Ontonagon,67,0
,474.0,737.0,570.0,167.0,73056.0,154.0,99.0,1.55,2016,Ontonagon,67,0
,470.0,733.0,566.0,167.0,72981.0,155.0,100.0,1.56,2016,Ontonagon,67,0
,488.0,788.0,593.0,195.0,79659.0,163.0,101.0,1.61,2016,Ontonagon,67,0
,1865.0,3787.0,2301.0,1486.0,417803.0,224.0,110.0,2.03,2016,Osceola,68,0
,1842.0,3744.0,2274.0,1470.0,411063.0,223.0,110.0,2.03,2016,Osceola,68,0
,1837.0,3716.0,2274.0,1442.0,406512.0,221.0,109.0,2.02,2016,Osceola,68,0
,1820.0,3746.0,2276.0,1470.0,408690.0,225.0,109.0,2.06,2016,Osceola,68,0
,1803.0,3722.0,2258.0,1464.0,417533.0,232.0,112.0,2.06,2016,Osceola,68,0
,1828.0,3767.0,2292.0,1475.0,420347.0,230.0,112.0,2.06,2016,Osceola,68,0
,1804.0,3704.0,2251.0,1453.0,420649.0,233.0,114.0,2.05,2016,Osceola,68,0
,1791.0,3671.0,2223.0,1448.0,413291.0,231.0,113.0,2.05,2016,Osceola,68,0
,1757.0,3610.0,2189.0,1421.0,401032.0,228.0,111.0,2.05,2016,Osceola,68,0
,1725.0,3517.0,2137.0,1380.0,388148.0,225.0,110.0,2.04,2016,Osceola,68,0
,1715.0,3519.0,2130.0,1389.0,387106.0,226.0,110.0,2.05,2016,Osceola,68,0
,1722.0,3521.0,2139.0,1382.0,386391.0,224.0,110.0,2.04,2016,Osceola,68,0
,1792.0,3669.0,2229.0,1440.0,406547.0,227.0,111.0,2.05,2016,Osceola,68,0
,872.0,1539.0,1080.0,459.0,161428.0,185.0,105.0,1.76,2016,Oscoda,69,0
,885.0,1568.0,1090.0,478.0,166798.0,188.0,106.0,1.77,2016,Oscoda,69,0
,872.0,1558.0,1081.0,477.0,163314.0,187.0,105.0,1.79,2016,Oscoda,69,0
,858.0,1510.0,1056.0,454.0,159318.0,186.0,106.0,1.76,2016,Oscoda,69,0
,843.0,1481.0,1035.0,446.0,157353.0,187.0,106.0,1.76,2016,Oscoda,69,0
,854.0,1498.0,1051.0,447.0,162058.0,190.0,108.0,1.75,2016,Oscoda,69,0
,857.0,1512.0,1056.0,456.0,162924.0,190.0,108.0,1.76,2016,Oscoda,69,0
,855.0,1511.0,1056.0,455.0,167407.0,196.0,111.0,1.77,2016,Oscoda,69,0
,858.0,1522.0,1058.0,464.0,168472.0,196.0,111.0,1.77,2016,Oscoda,69,0
,841.0,1499.0,1038.0,461.0,162512.0,193.0,108.0,1.78,2016,Oscoda,69,0
,827.0,1478.0,1020.0,458.0,161873.0,196.0,110.0,1.79,2016,Oscoda,69,0
,820.0,1484.0,1018.0,466.0,158137.0,193.0,107.0,1.81,2016,Oscoda,69,0
,854.0,1513.0,1053.0,460.0,162633.0,191.0,107.0,1.77,2016,Oscoda,69,0
,1961.0,3789.0,2375.0,1414.0,385057.0,196.0,102.0,1.93,2016,Otsego,70,0
,1955.0,3761.0,2367.0,1394.0,383072.0,196.0,102.0,1.92,2016,Otsego,70,0
,1964.0,3785.0,2382.0,1403.0,381608.0,194.0,101.0,1.93,2016,Otsego,70,0
,1982.0,3825.0,2404.0,1421.0,388784.0,196.0,102.0,1.93,2016,Otsego,70,0
,1986.0,3834.0,2411.0,1423.0,399867.0,201.0,104.0,1.93,2016,Otsego,70,0
,2006.0,3874.0,2443.0,1431.0,400588.0,200.0,103.0,1.93,2016,Otsego,70,0
,2012.0,3882.0,2451.0,1431.0,403868.0,201.0,104.0,1.93,2016,Otsego,70,0
,2007.0,3872.0,2437.0,1435.0,410900.0,205.0,106.0,1.93,2016,Otsego,70,0
,1979.0,3827.0,2408.0,1419.0,406394.0,205.0,106.0,1.93,2016,Otsego,70,0
,1934.0,3705.0,2333.0,1372.0,384741.0,199.0,104.0,1.92,2016,Otsego,70,0
,1920.0,3659.0,2320.0,1339.0,378282.0,197.0,103.0,1.91,2016,Otsego,70,0
,1918.0,3653.0,2315.0,1338.0,376833.0,196.0,103.0,1.9,2016,Otsego,70,0
,1969.0,3789.0,2387.0,1402.0,391666.0,199.0,103.0,1.92,2016,Otsego,70,0
,7706.0,15879.0,8770.0,7109.0,1668186.0,216.0,105.0,2.06,2016,Ottawa,71,0
,7597.0,15666.0,8692.0,6974.0,1656623.0,218.0,106.0,2.06,2016,Ottawa,71,0
,7523.0,15487.0,8608.0,6879.0,1645317.0,219.0,106.0,2.06,2016,Ottawa,71,0
,7528.0,15447.0,8606.0,6841.0,1635240.0,217.0,106.0,2.05,2016,Ottawa,71,0
,7513.0,15418.0,8574.0,6844.0,1655077.0,220.0,107.0,2.05,2016,Ottawa,71,0
,7472.0,15311.0,8505.0,6806.0,1630782.0,218.0,107.0,2.05,2016,Ottawa,71,0
,7414.0,15177.0,8421.0,6756.0,1632057.0,220.0,108.0,2.05,2016,Ottawa,71,0
,7309.0,14829.0,8299.0,6530.0,1597220.0,219.0,108.0,2.03,2016,Ottawa,71,0
,7304.0,14836.0,8302.0,6534.0,1595850.0,218.0,108.0,2.03,2016,Ottawa,71,0
,7243.0,14799.0,8196.0,6603.0,1582153.0,218.0,107.0,2.04,2016,Ottawa,71,0
,7197.0,14696.0,8127.0,6569.0,1573915.0,219.0,107.0,2.04,2016,Ottawa,71,0
,7149.0,14536.0,8059.0,6477.0,1543872.0,216.0,106.0,2.03,2016,Ottawa,71,0
,7413.0,15173.0,8430.0,6744.0,1618024.0,218.0,107.0,2.05,2016,Ottawa,71,0
,892.0,1584.0,1080.0,504.0,166452.0,187.0,105.0,1.78,2016,Presque Isle,72,0
,878.0,1570.0,1064.0,506.0,162261.0,185.0,103.0,1.79,2016,Presque Isle,72,0
,872.0,1565.0,1063.0,502.0,162436.0,186.0,104.0,1.79,2016,Presque Isle,72,0
,869.0,1560.0,1067.0,493.0,159808.0,184.0,102.0,1.8,2016,Presque Isle,72,0
,863.0,1550.0,1058.0,492.0,160237.0,186.0,103.0,1.8,2016,Presque Isle,72,0
,853.0,1543.0,1049.0,494.0,161382.0,189.0,105.0,1.81,2016,Presque Isle,72,0
,851.0,1534.0,1037.0,497.0,159872.0,188.0,104.0,1.8,2016,Presque Isle,72,0
,864.0,1557.0,1050.0,507.0,163713.0,189.0,105.0,1.8,2016,Presque Isle,72,0
,860.0,1546.0,1038.0,508.0,157491.0,183.0,102.0,1.8,2016,Presque Isle,72,0
,841.0,1512.0,1009.0,503.0,152387.0,181.0,101.0,1.8,2016,Presque Isle,72,0
,850.0,1500.0,1020.0,480.0,154273.0,181.0,103.0,1.76,2016,Presque Isle,72,0
,847.0,1483.0,1011.0,472.0,155148.0,183.0,105.0,1.75,2016,Presque Isle,72,0
,862.0,1542.0,1046.0,497.0,159622.0,185.0,104.0,1.79,2016,Presque Isle,72,0
,2538.0,4608.0,3124.0,1484.0,505636.0,199.0,110.0,1.82,2016,Roscommon,73,0
,2519.0,4569.0,3090.0,1479.0,506461.0,201.0,111.0,1.81,2016,Roscommon,73,0
,2506.0,4553.0,3073.0,1480.0,501520.0,200.0,110.0,1.82,2016,Roscommon,73,0
,2532.0,4590.0,3108.0,1482.0,509028.0,201.0,111.0,1.81,2016,Roscommon,73,0
,2522.0,4575.0,3095.0,1480.0,515944.0,205.0,113.0,1.81,2016,Roscommon,73,0
,2504.0,4550.0,3087.0,1463.0,509393.0,203.0,112.0,1.82,2016,Roscommon,73,0
,2491.0,4549.0,3076.0,1473.0,510327.0,205.0,112.0,1.83,2016,Roscommon,73,0
,2492.0,4545.0,3068.0,1477.0,512500.0,206.0,113.0,1.82,2016,Roscommon,73,0
