year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2024,October '23,2090.0,3797.0,2480.0,1317.0,612426.0,293.0,161.0,1.82,Mason,54,0
2024,November '23,2116.0,3850.0,2509.0,1341.0,628633.0,297.0,163.0,1.82,Mason,54,0
2024,December '23,2141.0,3914.0,2549.0,1365.0,635350.0,297.0,162.0,1.83,Mason,54,0
2024,January '24,2174.0,3973.0,2589.0,1384.0,634803.0,292.0,160.0,1.83,Mason,54,0
2024,February '24,2178.0,3989.0,2590.0,1399.0,634077.0,291.0,159.0,1.83,Mason,54,0
2024,March '24,2177.0,3974.0,2588.0,1386.0,636001.0,292.0,160.0,1.83,Mason,54,0
2024,April '24,2163.0,3893.0,2567.0,1326.0,636049.0,294.0,163.0,1.8,Mason,54,0
2024,May '24,2149.0,3869.0,2548.0,1321.0,630743.0,294.0,163.0,1.8,Mason,54,0
2024,June '24,2144.0,3876.0,2547.0,1329.0,627592.0,293.0,162.0,1.81,Mason,54,0
2024,July '24,2119.0,3880.0,2522.0,1358.0,629035.0,297.0,162.0,1.83,Mason,54,0
2024,August '24,2101.0,3839.0,2498.0,1341.0,616397.0,293.0,161.0,1.83,Mason,54,0
2024,September '24,2114.0,3844.0,2528.0,1316.0,619750.0,293.0,161.0,1.82,Mason,54,0
2024,October '23,2090.0,3797.0,2480.0,1317.0,612426.0,293.0,161.0,1.82,Mason,54,1
2024,November '23,2116.0,3850.0,2509.0,1341.0,628633.0,297.0,163.0,1.82,Mason,54,1
2024,December '23,2141.0,3914.0,2549.0,1365.0,635350.0,297.0,162.0,1.83,Mason,54,1
2024,January '24,2174.0,3973.0,2589.0,1384.0,634803.0,292.0,160.0,1.83,Mason,54,1
2024,February '24,2178.0,3989.0,2590.0,1399.0,634077.0,291.0,159.0,1.83,Mason,54,1
2024,March '24,2177.0,3974.0,2588.0,1386.0,636001.0,292.0,160.0,1.83,Mason,54,1
2024,April '24,2163.0,3893.0,2567.0,1326.0,636049.0,294.0,163.0,1.8,Mason,54,1
2024,May '24,2149.0,3869.0,2548.0,1321.0,630743.0,294.0,163.0,1.8,Mason,54,1
2024,June '24,2144.0,3876.0,2547.0,1329.0,627592.0,293.0,162.0,1.81,Mason,54,1
2024,July '24,2119.0,3880.0,2522.0,1358.0,629035.0,297.0,162.0,1.83,Mason,54,1
2024,August '24,2101.0,3839.0,2498.0,1341.0,616397.0,293.0,161.0,1.83,Mason,54,1
2024,September '24,2114.0,3844.0,2528.0,1316.0,619750.0,293.0,161.0,1.82,Mason,54,1
