year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2025,October '24,1775.0,3206.0,2155.0,1051.0,499018.0,281.0,156.0,1.81,Cheboygan,17,0
2025,November '24,1780.0,3242.0,2166.0,1076.0,500605.0,281.0,154.0,1.82,Cheboygan,17,0
2025,December '24,1826.0,3360.0,2235.0,1125.0,528721.0,290.0,157.0,1.84,Cheboygan,17,0
2025,January '25,1842.0,3472.0,2269.0,1203.0,527996.0,287.0,152.0,1.88,Cheboygan,17,0
2025,February '25,1879.0,3491.0,2307.0,1184.0,536944.0,286.0,154.0,1.86,Cheboygan,17,0
2025,March '25,1896.0,3498.0,2324.0,1174.0,535392.0,282.0,153.0,1.84,Cheboygan,17,0
2025,April '25,1884.0,3494.0,2313.0,1181.0,632219.0,336.0,181.0,1.85,Cheboygan,17,0
2025,May '25,1859.0,3463.0,2288.0,1175.0,531598.0,286.0,154.0,1.86,Cheboygan,17,0
2025,June '25,1835.0,3412.0,2261.0,1151.0,527125.0,287.0,154.0,1.86,Cheboygan,17,0
2025,July '25,1806.0,3327.0,2217.0,1110.0,529838.0,293.0,159.0,1.84,Cheboygan,17,0
2025,August '25,1777.0,3278.0,2163.0,1115.0,516259.0,291.0,157.0,1.84,Cheboygan,17,0
2025,September '25,1757.0,3207.0,2126.0,1081.0,495368.0,282.0,154.0,1.83,Cheboygan,17,0
2025,October '24,1775.0,3206.0,2155.0,1051.0,499018.0,281.0,156.0,1.81,Cheboygan,17,1
2025,November '24,1780.0,3242.0,2166.0,1076.0,500605.0,281.0,154.0,1.82,Cheboygan,17,1
2025,December '24,1826.0,3360.0,2235.0,1125.0,528721.0,290.0,157.0,1.84,Cheboygan,17,1
2025,January '25,1842.0,3472.0,2269.0,1203.0,527996.0,287.0,152.0,1.88,Cheboygan,17,1
2025,February '25,1879.0,3491.0,2307.0,1184.0,536944.0,286.0,154.0,1.86,Cheboygan,17,1
2025,March '25,1896.0,3498.0,2324.0,1174.0,535392.0,282.0,153.0,1.84,Cheboygan,17,1
2025,April '25,1884.0,3494.0,2313.0,1181.0,632219.0,336.0,181.0,1.85,Cheboygan,17,1
2025,May '25,1859.0,3463.0,2288.0,1175.0,531598.0,286.0,154.0,1.86,Cheboygan,17,1
2025,June '25,1835.0,3412.0,2261.0,1151.0,527125.0,287.0,154.0,1.86,Cheboygan,17,1
2025,July '25,1806.0,3327.0,2217.0,1110.0,529838.0,293.0,159.0,1.84,Cheboygan,17,1
2025,August '25,1777.0,3278.0,2163.0,1115.0,516259.0,291.0,157.0,1.84,Cheboygan,17,1
2025,September '25,1757.0,3207.0,2126.0,1081.0,495368.0,282.0,154.0,1.83,Cheboygan,17,1
