Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1117.0,1924.0,1360.0,564.0,435634.0,390.0,226.0,1.72,2021,Arenac,7,0
,1146.0,2001.0,1382.0,619.0,411528.0,359.0,206.0,1.75,2021,Arenac,7,0
,470.0,811.0,532.0,279.0,147311.0,313.0,182.0,1.73,2021,Baraga,8,0
,477.0,843.0,546.0,297.0,156102.0,327.0,185.0,1.77,2021,Baraga,8,0
,478.0,837.0,547.0,290.0,148454.0,311.0,177.0,1.75,2021,Baraga,8,0
,482.0,869.0,563.0,306.0,176125.0,365.0,203.0,1.8,2021,Baraga,8,0
,490.0,901.0,576.0,325.0,185794.0,379.0,206.0,1.84,2021,Baraga,8,0
,487.0,876.0,565.0,311.0,182213.0,374.0,208.0,1.8,2021,Baraga,8,0
,483.0,865.0,560.0,305.0,177340.0,367.0,205.0,1.79,2021,Baraga,8,0
,478.0,852.0,554.0,298.0,195947.0,410.0,230.0,1.78,2021,Baraga,8,0
,478.0,876.0,560.0,316.0,172842.0,362.0,197.0,1.83,2021,Baraga,8,0
,473.0,867.0,550.0,317.0,196194.0,415.0,226.0,1.83,2021,Baraga,8,0
,487.0,886.0,566.0,320.0,197392.0,405.0,223.0,1.82,2021,Baraga,8,0
,491.0,887.0,568.0,319.0,203962.0,415.0,230.0,1.81,2021,Baraga,8,0
,481.0,864.0,557.0,307.0,178306.0,370.0,206.0,1.8,2021,Baraga,8,0
,2383.0,4542.0,2801.0,1741.0,789714.0,331.0,174.0,1.91,2021,Barry,9,0
,2427.0,4656.0,2869.0,1787.0,830012.0,342.0,178.0,1.92,2021,Barry,9,0
,2482.0,4828.0,2953.0,1875.0,844393.0,340.0,175.0,1.95,2021,Barry,9,0
,2516.0,4903.0,3000.0,1903.0,1002300.0,398.0,204.0,1.95,2021,Barry,9,0
,2527.0,4918.0,3011.0,1907.0,1010637.0,400.0,205.0,1.95,2021,Barry,9,0
,2508.0,4878.0,2993.0,1885.0,996888.0,397.0,204.0,1.94,2021,Barry,9,0
,2421.0,4747.0,2898.0,1849.0,971899.0,401.0,205.0,1.96,2021,Barry,9,0
,2397.0,4668.0,2863.0,1805.0,1037889.0,433.0,222.0,1.95,2021,Barry,9,0
,2403.0,4675.0,2876.0,1799.0,905125.0,377.0,194.0,1.95,2021,Barry,9,0
,2402.0,4652.0,2867.0,1785.0,1025172.0,427.0,220.0,1.94,2021,Barry,9,0
,2411.0,4699.0,2891.0,1808.0,1024176.0,425.0,218.0,1.95,2021,Barry,9,0
,2445.0,4773.0,2937.0,1836.0,1044166.0,427.0,219.0,1.95,2021,Barry,9,0
,2444.0,4745.0,2913.0,1832.0,956864.0,392.0,202.0,1.94,2021,Barry,9,0
,7640.0,13218.0,8559.0,4659.0,2365454.0,310.0,179.0,1.73,2021,Bay,10,0
,7726.0,13499.0,8697.0,4802.0,2435620.0,315.0,180.0,1.75,2021,Bay,10,0
,7821.0,13717.0,8825.0,4892.0,2455667.0,314.0,179.0,1.75,2021,Bay,10,0
,7899.0,13912.0,8960.0,4952.0,2890370.0,366.0,208.0,1.76,2021,Bay,10,0
,7963.0,14009.0,9026.0,4983.0,2929388.0,368.0,209.0,1.76,2021,Bay,10,0
,7869.0,13791.0,8914.0,4877.0,2885484.0,367.0,209.0,1.75,2021,Bay,10,0
,7650.0,13281.0,8637.0,4644.0,2799713.0,366.0,211.0,1.74,2021,Bay,10,0
,7576.0,13189.0,8571.0,4618.0,3039902.0,401.0,230.0,1.74,2021,Bay,10,0
,7508.0,13105.0,8493.0,4612.0,2671047.0,356.0,204.0,1.75,2021,Bay,10,0
,7508.0,13133.0,8501.0,4632.0,2967693.0,395.0,226.0,1.75,2021,Bay,10,0
,7501.0,13134.0,8500.0,4634.0,2968119.0,396.0,226.0,1.75,2021,Bay,10,0
,7551.0,13203.0,8562.0,4641.0,3007691.0,398.0,228.0,1.75,2021,Bay,10,0
,7684.0,13433.0,8687.0,4746.0,2784679.0,363.0,207.0,1.75,2021,Bay,10,0
,736.0,1347.0,893.0,454.0,238072.0,323.0,177.0,1.83,2021,Benzie,11,0
,758.0,1385.0,919.0,466.0,247785.0,327.0,179.0,1.83,2021,Benzie,11,0
,775.0,1437.0,946.0,491.0,249425.0,322.0,174.0,1.85,2021,Benzie,11,0
,766.0,1435.0,932.0,503.0,292485.0,382.0,204.0,1.87,2021,Benzie,11,0
,772.0,1466.0,951.0,515.0,299382.0,388.0,204.0,1.9,2021,Benzie,11,0
,753.0,1424.0,928.0,496.0,292420.0,388.0,205.0,1.89,2021,Benzie,11,0
,732.0,1373.0,902.0,471.0,284907.0,389.0,208.0,1.88,2021,Benzie,11,0
,728.0,1383.0,901.0,482.0,307887.0,423.0,223.0,1.9,2021,Benzie,11,0
,716.0,1337.0,877.0,460.0,260995.0,365.0,195.0,1.87,2021,Benzie,11,0
,707.0,1325.0,876.0,449.0,291608.0,412.0,220.0,1.87,2021,Benzie,11,0
,711.0,1346.0,886.0,460.0,294991.0,415.0,219.0,1.89,2021,Benzie,11,0
,717.0,1344.0,896.0,448.0,292981.0,409.0,218.0,1.87,2021,Benzie,11,0
,739.0,1384.0,909.0,475.0,279412.0,379.0,202.0,1.87,2021,Benzie,11,0
,10746.0,20039.0,11627.0,8412.0,3501107.0,326.0,175.0,1.86,2021,Berrien,12,0
,10838.0,20417.0,11769.0,8648.0,3622076.0,334.0,177.0,1.88,2021,Berrien,12,0
,11004.0,20705.0,11966.0,8739.0,3615730.0,329.0,175.0,1.88,2021,Berrien,12,0
,11130.0,20915.0,12104.0,8811.0,4259250.0,383.0,204.0,1.88,2021,Berrien,12,0
,11238.0,21163.0,12235.0,8928.0,4337275.0,386.0,205.0,1.88,2021,Berrien,12,0
,11205.0,21111.0,12210.0,8901.0,4325519.0,386.0,205.0,1.88,2021,Berrien,12,0
,10872.0,20401.0,11832.0,8569.0,4194621.0,386.0,206.0,1.88,2021,Berrien,12,0
,10826.0,20269.0,11740.0,8529.0,4557398.0,421.0,225.0,1.87,2021,Berrien,12,0
,10893.0,20475.0,11808.0,8667.0,4109115.0,377.0,201.0,1.88,2021,Berrien,12,0
,10890.0,20556.0,11786.0,8770.0,4586671.0,421.0,223.0,1.89,2021,Berrien,12,0
,10956.0,20685.0,11847.0,8838.0,4610515.0,421.0,223.0,1.89,2021,Berrien,12,0
,10929.0,20650.0,11821.0,8829.0,4637201.0,424.0,225.0,1.89,2021,Berrien,12,0
,10961.0,20616.0,11895.0,8720.0,4196373.0,383.0,203.0,1.88,2021,Berrien,12,0
,2378.0,4659.0,2819.0,1840.0,812372.0,342.0,174.0,1.96,2021,Branch,13,0
,2388.0,4763.0,2863.0,1900.0,838321.0,351.0,176.0,1.99,2021,Branch,13,0
,2371.0,4730.0,2844.0,1886.0,829320.0,350.0,175.0,1.99,2021,Branch,13,0
,2386.0,4772.0,2859.0,1913.0,965757.0,405.0,202.0,2.0,2021,Branch,13,0
,2417.0,4869.0,2897.0,1972.0,982746.0,407.0,202.0,2.01,2021,Branch,13,0
,2419.0,4884.0,2904.0,1980.0,986668.0,408.0,202.0,2.02,2021,Branch,13,0
,2350.0,4796.0,2840.0,1956.0,967472.0,412.0,202.0,2.04,2021,Branch,13,0
,2345.0,4848.0,2838.0,2010.0,1049303.0,447.0,216.0,2.07,2021,Branch,13,0
,2352.0,4887.0,2848.0,2039.0,938319.0,399.0,192.0,2.08,2021,Branch,13,0
,2315.0,4805.0,2809.0,1996.0,1032361.0,446.0,215.0,2.08,2021,Branch,13,0
,2331.0,4808.0,2817.0,1991.0,1037553.0,445.0,216.0,2.06,2021,Branch,13,0
,2357.0,4875.0,2850.0,2025.0,1064617.0,452.0,218.0,2.07,2021,Branch,13,0
,2367.0,4808.0,2849.0,1959.0,958734.0,405.0,199.0,2.03,2021,Branch,13,0
,11104.0,20254.0,12451.0,7803.0,3584518.0,323.0,177.0,1.82,2021,Calhoun,14,0
,11267.0,20672.0,12632.0,8040.0,3686383.0,327.0,178.0,1.83,2021,Calhoun,14,0
,11453.0,21091.0,12878.0,8213.0,3718864.0,325.0,176.0,1.84,2021,Calhoun,14,0
,11466.0,21149.0,12866.0,8283.0,4351082.0,379.0,206.0,1.84,2021,Calhoun,14,0
,11606.0,21585.0,13074.0,8511.0,4439136.0,382.0,206.0,1.86,2021,Calhoun,14,0
,11576.0,21526.0,13048.0,8478.0,4428587.0,383.0,206.0,1.86,2021,Calhoun,14,0
,11297.0,20979.0,12737.0,8242.0,4325379.0,383.0,206.0,1.86,2021,Calhoun,14,0
,11252.0,20913.0,12697.0,8216.0,4724107.0,420.0,226.0,1.86,2021,Calhoun,14,0
,11352.0,21162.0,12823.0,8339.0,4239075.0,373.0,200.0,1.86,2021,Calhoun,14,0
,11432.0,21335.0,12882.0,8453.0,4763947.0,417.0,223.0,1.87,2021,Calhoun,14,0
,11520.0,21529.0,12990.0,8539.0,4815284.0,418.0,224.0,1.87,2021,Calhoun,14,0
,11612.0,21793.0,13100.0,8693.0,4903501.0,422.0,225.0,1.88,2021,Calhoun,14,0
,11411.0,21166.0,12848.0,8318.0,4331655.0,379.0,204.0,1.85,2021,Calhoun,14,0
,3130.0,6012.0,3615.0,2397.0,1065074.0,340.0,177.0,1.92,2021,Cass,15,0
,3168.0,6096.0,3673.0,2423.0,1081861.0,341.0,177.0,1.92,2021,Cass,15,0
,3174.0,6138.0,3684.0,2454.0,1080691.0,340.0,176.0,1.93,2021,Cass,15,0
,3140.0,6082.0,3654.0,2428.0,1246572.0,397.0,205.0,1.94,2021,Cass,15,0
,3147.0,6055.0,3663.0,2392.0,1247855.0,397.0,206.0,1.92,2021,Cass,15,0
,3100.0,5948.0,3598.0,2350.0,1223374.0,395.0,206.0,1.92,2021,Cass,15,0
,2990.0,5677.0,3456.0,2221.0,1169103.0,391.0,206.0,1.9,2021,Cass,15,0
,2933.0,5520.0,3379.0,2141.0,1254471.0,428.0,227.0,1.88,2021,Cass,15,0
,2945.0,5547.0,3381.0,2166.0,1113892.0,378.0,201.0,1.88,2021,Cass,15,0
,2940.0,5617.0,3397.0,2220.0,1244043.0,423.0,221.0,1.91,2021,Cass,15,0
,2978.0,5691.0,3454.0,2237.0,1271410.0,427.0,223.0,1.91,2021,Cass,15,0
,3013.0,5763.0,3504.0,2259.0,1292397.0,429.0,224.0,1.91,2021,Cass,15,0
,3055.0,5846.0,3538.0,2307.0,1190895.0,391.0,204.0,1.91,2021,Cass,15,0
,918.0,1542.0,1053.0,489.0,281101.0,306.0,182.0,1.68,2021,Charlevoix,16,0
,932.0,1617.0,1069.0,548.0,289259.0,310.0,179.0,1.73,2021,Charlevoix,16,0
,996.0,1781.0,1160.0,621.0,309345.0,311.0,174.0,1.79,2021,Charlevoix,16,0
,990.0,1807.0,1165.0,642.0,371697.0,375.0,206.0,1.83,2021,Charlevoix,16,0
,1011.0,1849.0,1191.0,658.0,380496.0,376.0,206.0,1.83,2021,Charlevoix,16,0
,1005.0,1824.0,1186.0,638.0,380205.0,378.0,208.0,1.81,2021,Charlevoix,16,0
,971.0,1763.0,1143.0,620.0,365017.0,376.0,207.0,1.82,2021,Charlevoix,16,0
,939.0,1715.0,1108.0,607.0,387657.0,413.0,226.0,1.83,2021,Charlevoix,16,0
,929.0,1709.0,1100.0,609.0,332016.0,357.0,194.0,1.84,2021,Charlevoix,16,0
,907.0,1646.0,1074.0,572.0,370663.0,409.0,225.0,1.81,2021,Charlevoix,16,0
,918.0,1670.0,1084.0,586.0,372332.0,406.0,223.0,1.82,2021,Charlevoix,16,0
,920.0,1672.0,1088.0,584.0,373872.0,406.0,224.0,1.82,2021,Charlevoix,16,0
,953.0,1716.0,1118.0,598.0,351138.0,369.0,204.0,1.8,2021,Charlevoix,16,0
,1506.0,2563.0,1775.0,788.0,465845.0,309.0,182.0,1.7,2021,Cheboygan,17,0
,1542.0,2686.0,1823.0,863.0,480043.0,311.0,179.0,1.74,2021,Cheboygan,17,0
,1624.0,2905.0,1937.0,968.0,507405.0,312.0,175.0,1.79,2021,Cheboygan,17,0
,1639.0,2967.0,1980.0,987.0,616936.0,376.0,208.0,1.81,2021,Cheboygan,17,0
,1679.0,3044.0,2030.0,1014.0,631513.0,376.0,207.0,1.81,2021,Cheboygan,17,0
,1686.0,3060.0,2042.0,1018.0,635155.0,377.0,208.0,1.81,2021,Cheboygan,17,0
,1622.0,2913.0,1965.0,948.0,606801.0,374.0,208.0,1.8,2021,Cheboygan,17,0
,1576.0,2799.0,1900.0,899.0,631373.0,401.0,226.0,1.78,2021,Cheboygan,17,0
,1582.0,2820.0,1903.0,917.0,557612.0,352.0,198.0,1.78,2021,Cheboygan,17,0
,1571.0,2819.0,1895.0,924.0,624352.0,397.0,221.0,1.79,2021,Cheboygan,17,0
,1574.0,2807.0,1885.0,922.0,625984.0,398.0,223.0,1.78,2021,Cheboygan,17,0
,1582.0,2831.0,1908.0,923.0,633771.0,401.0,224.0,1.79,2021,Cheboygan,17,0
,1599.0,2851.0,1920.0,931.0,584733.0,365.0,205.0,1.78,2021,Cheboygan,17,0
,1861.0,3422.0,2120.0,1302.0,612197.0,329.0,179.0,1.84,2021,Chippewa,18,0
,1915.0,3540.0,2174.0,1366.0,630054.0,329.0,178.0,1.85,2021,Chippewa,18,0
,1936.0,3625.0,2227.0,1398.0,641945.0,332.0,177.0,1.87,2021,Chippewa,18,0
,1969.0,3741.0,2291.0,1450.0,762627.0,387.0,204.0,1.9,2021,Chippewa,18,0
,2014.0,3794.0,2344.0,1450.0,780059.0,387.0,206.0,1.88,2021,Chippewa,18,0
,2008.0,3804.0,2346.0,1458.0,779904.0,388.0,205.0,1.89,2021,Chippewa,18,0
,1921.0,3660.0,2262.0,1398.0,757298.0,394.0,207.0,1.91,2021,Chippewa,18,0
,1931.0,3676.0,2270.0,1406.0,817339.0,423.0,222.0,1.9,2021,Chippewa,18,0
,1936.0,3663.0,2269.0,1394.0,707861.0,366.0,193.0,1.89,2021,Chippewa,18,0
,1928.0,3659.0,2258.0,1401.0,818774.0,425.0,224.0,1.9,2021,Chippewa,18,0
,1936.0,3662.0,2257.0,1405.0,815550.0,421.0,223.0,1.89,2021,Chippewa,18,0
,1921.0,3580.0,2225.0,1355.0,803227.0,418.0,224.0,1.86,2021,Chippewa,18,0
,1940.0,3652.0,2254.0,1399.0,743903.0,383.0,203.0,1.88,2021,Chippewa,18,0
,3221.0,5727.0,3904.0,1823.0,1025185.0,318.0,179.0,1.78,2021,Clare,19,0
,3246.0,5860.0,3951.0,1909.0,1046390.0,322.0,179.0,1.81,2021,Clare,19,0
,3305.0,6005.0,4044.0,1961.0,1070522.0,324.0,178.0,1.82,2021,Clare,19,0
,3340.0,6076.0,4087.0,1989.0,1254666.0,376.0,206.0,1.82,2021,Clare,19,0
,3378.0,6149.0,4132.0,2017.0,1274108.0,377.0,207.0,1.82,2021,Clare,19,0
,3348.0,6059.0,4091.0,1968.0,1252670.0,374.0,207.0,1.81,2021,Clare,19,0
,3269.0,5898.0,3992.0,1906.0,1224021.0,374.0,208.0,1.8,2021,Clare,19,0
,3243.0,5824.0,3952.0,1872.0,1323287.0,408.0,227.0,1.8,2021,Clare,19,0
,3223.0,5827.0,3937.0,1890.0,1161494.0,360.0,199.0,1.81,2021,Clare,19,0
,3227.0,5870.0,3964.0,1906.0,1310613.0,406.0,223.0,1.82,2021,Clare,19,0
,3220.0,5824.0,3957.0,1867.0,1311850.0,407.0,225.0,1.81,2021,Clare,19,0
,3286.0,5954.0,4038.0,1916.0,1340446.0,408.0,225.0,1.81,2021,Clare,19,0
,3276.0,5923.0,4004.0,1919.0,1216271.0,371.0,205.0,1.81,2021,Clare,19,0
,2312.0,4436.0,2644.0,1792.0,782987.0,339.0,177.0,1.92,2021,Clinton,20,0
,2362.0,4594.0,2722.0,1872.0,802493.0,340.0,175.0,1.94,2021,Clinton,20,0
,2387.0,4698.0,2758.0,1940.0,803853.0,337.0,171.0,1.97,2021,Clinton,20,0
,2341.0,4619.0,2704.0,1915.0,934056.0,399.0,202.0,1.97,2021,Clinton,20,0
,2364.0,4681.0,2733.0,1948.0,957416.0,405.0,205.0,1.98,2021,Clinton,20,0
,2337.0,4652.0,2705.0,1947.0,949439.0,406.0,204.0,1.99,2021,Clinton,20,0
,2243.0,4407.0,2594.0,1813.0,898552.0,401.0,204.0,1.96,2021,Clinton,20,0
,2236.0,4420.0,2588.0,1832.0,983790.0,440.0,223.0,1.98,2021,Clinton,20,0
,2247.0,4415.0,2593.0,1822.0,884858.0,394.0,200.0,1.96,2021,Clinton,20,0
,2279.0,4485.0,2630.0,1855.0,996479.0,437.0,222.0,1.97,2021,Clinton,20,0
,2269.0,4448.0,2621.0,1827.0,990333.0,436.0,223.0,1.96,2021,Clinton,20,0
,2295.0,4517.0,2646.0,1871.0,996117.0,434.0,221.0,1.97,2021,Clinton,20,0
,2306.0,4531.0,2662.0,1870.0,915031.0,397.0,202.0,1.96,2021,Clinton,20,0
,1074.0,1839.0,1287.0,552.0,335020.0,312.0,182.0,1.71,2021,Crawford,21,0
,1105.0,1918.0,1324.0,594.0,351582.0,318.0,183.0,1.74,2021,Crawford,21,0
,1128.0,2004.0,1371.0,633.0,355083.0,315.0,177.0,1.78,2021,Crawford,21,0
,1139.0,2060.0,1395.0,665.0,426143.0,374.0,207.0,1.81,2021,Crawford,21,0
,1157.0,2087.0,1418.0,669.0,434467.0,376.0,208.0,1.8,2021,Crawford,21,0
,1139.0,2039.0,1392.0,647.0,424474.0,373.0,208.0,1.79,2021,Crawford,21,0
,1096.0,1959.0,1340.0,619.0,408327.0,373.0,208.0,1.79,2021,Crawford,21,0
,1076.0,1922.0,1317.0,605.0,437289.0,406.0,228.0,1.79,2021,Crawford,21,0
,1073.0,1929.0,1309.0,620.0,379114.0,353.0,197.0,1.8,2021,Crawford,21,0
,1042.0,1851.0,1254.0,597.0,409925.0,393.0,221.0,1.78,2021,Crawford,21,0
,1052.0,1870.0,1270.0,600.0,421571.0,401.0,225.0,1.78,2021,Crawford,21,0
,1069.0,1876.0,1277.0,599.0,431621.0,404.0,230.0,1.75,2021,Crawford,21,0
,1096.0,1946.0,1330.0,617.0,401218.0,366.0,206.0,1.78,2021,Crawford,21,0
,2277.0,3855.0,2634.0,1221.0,698674.0,307.0,181.0,1.69,2021,Delta,22,0
,2279.0,3909.0,2642.0,1267.0,708328.0,311.0,181.0,1.72,2021,Delta,22,0
,2301.0,3980.0,2678.0,1302.0,715351.0,311.0,180.0,1.73,2021,Delta,22,0
,2304.0,3998.0,2701.0,1297.0,828253.0,359.0,207.0,1.74,2021,Delta,22,0
,2325.0,4028.0,2735.0,1293.0,834314.0,359.0,207.0,1.73,2021,Delta,22,0
,2309.0,3952.0,2710.0,1242.0,828328.0,359.0,210.0,1.71,2021,Delta,22,0
,2232.0,3816.0,2624.0,1192.0,805236.0,361.0,211.0,1.71,2021,Delta,22,0
,2216.0,3794.0,2594.0,1200.0,860658.0,388.0,227.0,1.71,2021,Delta,22,0
,2199.0,3747.0,2579.0,1168.0,743008.0,338.0,198.0,1.7,2021,Delta,22,0
,2197.0,3755.0,2563.0,1192.0,861046.0,392.0,229.0,1.71,2021,Delta,22,0
,2193.0,3758.0,2557.0,1201.0,854246.0,390.0,227.0,1.71,2021,Delta,22,0
,2190.0,3796.0,2560.0,1236.0,866541.0,396.0,228.0,1.73,2021,Delta,22,0
,2252.0,3866.0,2631.0,1234.0,800332.0,356.0,207.0,1.72,2021,Delta,22,0
,1317.0,2266.0,1515.0,751.0,408683.0,310.0,180.0,1.72,2021,Dickinson,23,0
,1340.0,2334.0,1543.0,791.0,421782.0,315.0,181.0,1.74,2021,Dickinson,23,0
,1331.0,2327.0,1525.0,802.0,420871.0,316.0,181.0,1.75,2021,Dickinson,23,0
,1336.0,2343.0,1539.0,804.0,488181.0,365.0,208.0,1.75,2021,Dickinson,23,0
,1355.0,2396.0,1566.0,830.0,497583.0,367.0,208.0,1.77,2021,Dickinson,23,0
,1344.0,2377.0,1552.0,825.0,499720.0,372.0,210.0,1.77,2021,Dickinson,23,0
,1326.0,2361.0,1530.0,831.0,490052.0,370.0,208.0,1.78,2021,Dickinson,23,0
