year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2025,October '24,8388.0,15638.0,9566.0,6072.0,2802722.0,334.0,179.0,1.86,Monroe,59,0
2025,November '24,8383.0,15703.0,9620.0,6083.0,2796467.0,334.0,178.0,1.87,Monroe,59,0
2025,December '24,8407.0,15741.0,9636.0,6105.0,2811160.0,334.0,179.0,1.87,Monroe,59,0
2025,January '25,8393.0,15672.0,9636.0,6036.0,2741957.0,327.0,175.0,1.87,Monroe,59,0
2025,February '25,8478.0,15822.0,9752.0,6070.0,2782439.0,328.0,176.0,1.87,Monroe,59,0
2025,March '25,8584.0,16012.0,9883.0,6129.0,2785648.0,325.0,174.0,1.87,Monroe,59,0
2025,April '25,8587.0,16061.0,9889.0,6172.0,2857191.0,333.0,178.0,1.87,Monroe,59,0
2025,May '25,8530.0,15963.0,9811.0,6152.0,2775252.0,325.0,174.0,1.87,Monroe,59,0
2025,June '25,8548.0,16034.0,9805.0,6229.0,2817536.0,330.0,176.0,1.88,Monroe,59,0
2025,July '25,8503.0,15882.0,9751.0,6131.0,2832653.0,333.0,178.0,1.87,Monroe,59,0
2025,August '25,8548.0,16026.0,9812.0,6214.0,2866541.0,335.0,179.0,1.87,Monroe,59,0
2025,September '25,8625.0,16198.0,9904.0,6294.0,2904616.0,337.0,179.0,1.88,Monroe,59,0
2025,October '24,8388.0,15638.0,9566.0,6072.0,2802722.0,334.0,179.0,1.86,Monroe,59,1
2025,November '24,8383.0,15703.0,9620.0,6083.0,2796467.0,334.0,178.0,1.87,Monroe,59,1
2025,December '24,8407.0,15741.0,9636.0,6105.0,2811160.0,334.0,179.0,1.87,Monroe,59,1
2025,January '25,8393.0,15672.0,9636.0,6036.0,2741957.0,327.0,175.0,1.87,Monroe,59,1
2025,February '25,8478.0,15822.0,9752.0,6070.0,2782439.0,328.0,176.0,1.87,Monroe,59,1
2025,March '25,8584.0,16012.0,9883.0,6129.0,2785648.0,325.0,174.0,1.87,Monroe,59,1
2025,April '25,8587.0,16061.0,9889.0,6172.0,2857191.0,333.0,178.0,1.87,Monroe,59,1
2025,May '25,8530.0,15963.0,9811.0,6152.0,2775252.0,325.0,174.0,1.87,Monroe,59,1
2025,June '25,8548.0,16034.0,9805.0,6229.0,2817536.0,330.0,176.0,1.88,Monroe,59,1
2025,July '25,8503.0,15882.0,9751.0,6131.0,2832653.0,333.0,178.0,1.87,Monroe,59,1
2025,August '25,8548.0,16026.0,9812.0,6214.0,2866541.0,335.0,179.0,1.87,Monroe,59,1
2025,September '25,8625.0,16198.0,9904.0,6294.0,2904616.0,337.0,179.0,1.88,Monroe,59,1
