year,Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,county,page_no,table_index
2024,October '23,17961.0,32870.0,19976.0,12894.0,5717717.0,318.0,174.0,1.83,Muskegon,62,0
2024,November '23,17836.0,32542.0,19791.0,12751.0,5695010.0,319.0,175.0,1.82,Muskegon,62,0
2024,December '23,17897.0,32550.0,19852.0,12698.0,5720861.0,320.0,176.0,1.82,Muskegon,62,0
2024,January '24,17974.0,32745.0,19976.0,12769.0,5612519.0,312.0,171.0,1.82,Muskegon,62,0
2024,February '24,17942.0,32630.0,19972.0,12658.0,5626735.0,314.0,172.0,1.82,Muskegon,62,0
2024,March '24,17913.0,32426.0,19917.0,12509.0,5583866.0,312.0,172.0,1.81,Muskegon,62,0
2024,April '24,17770.0,32131.0,19763.0,12368.0,5549478.0,312.0,173.0,1.81,Muskegon,62,0
2024,May '24,17512.0,31676.0,19485.0,12191.0,5479617.0,313.0,173.0,1.81,Muskegon,62,0
2024,June '24,17636.0,31976.0,19579.0,12397.0,5567745.0,316.0,174.0,1.81,Muskegon,62,0
2024,July '24,17660.0,32090.0,19607.0,12483.0,5686602.0,322.0,177.0,1.82,Muskegon,62,0
2024,August '24,17632.0,31849.0,19530.0,12319.0,5561800.0,315.0,175.0,1.81,Muskegon,62,0
2024,September '24,17727.0,32087.0,19668.0,12419.0,5644110.0,318.0,176.0,1.81,Muskegon,62,0
2024,October '23,17961.0,32870.0,19976.0,12894.0,5717717.0,318.0,174.0,1.83,Muskegon,62,1
2024,November '23,17836.0,32542.0,19791.0,12751.0,5695010.0,319.0,175.0,1.82,Muskegon,62,1
2024,December '23,17897.0,32550.0,19852.0,12698.0,5720861.0,320.0,176.0,1.82,Muskegon,62,1
2024,January '24,17974.0,32745.0,19976.0,12769.0,5612519.0,312.0,171.0,1.82,Muskegon,62,1
2024,February '24,17942.0,32630.0,19972.0,12658.0,5626735.0,314.0,172.0,1.82,Muskegon,62,1
2024,March '24,17913.0,32426.0,19917.0,12509.0,5583866.0,312.0,172.0,1.81,Muskegon,62,1
2024,April '24,17770.0,32131.0,19763.0,12368.0,5549478.0,312.0,173.0,1.81,Muskegon,62,1
2024,May '24,17512.0,31676.0,19485.0,12191.0,5479617.0,313.0,173.0,1.81,Muskegon,62,1
2024,June '24,17636.0,31976.0,19579.0,12397.0,5567745.0,316.0,174.0,1.81,Muskegon,62,1
2024,July '24,17660.0,32090.0,19607.0,12483.0,5686602.0,322.0,177.0,1.82,Muskegon,62,1
2024,August '24,17632.0,31849.0,19530.0,12319.0,5561800.0,315.0,175.0,1.81,Muskegon,62,1
2024,September '24,17727.0,32087.0,19668.0,12419.0,5644110.0,318.0,176.0,1.81,Muskegon,62,1
