cid,pct_male_final,pct_age_65plus,median_age_final,pct_black_final,pct_asian_final,pct_hispanic_final,pct_bachelors_plus,pct_foreign_born,pct_non_english_home,pct_married_hh,pct_single_parent,lfpr,emp_rate,income_avg,pov_le_130fpl_share,homeownership_rate,vacancy_rate,median_home_value,median_rent_final,pct_rent_burdened_final,tau_i_deviation,tau_i_total,pct_change
26021,0.136363366107294,-27.0515605188552,-0.270701538064706,979.93636219391,3.40461727758502,-0.194336031883299,15.6257155711281,7.45750465411264,-70.1211841851101,-0.0990103740872554,-0.269901126440255,0.808435658190795,1.01897925837321,0.977420895365339,-0.0514679515231639,0.219026155929758,-0.561395920732397,1.49778896848902,1.00167275101085,0.236183929627503,0.0118104681770549,-0.383559634024799,-31.8568559662337
26023,-0.288384335261096,-27.043613897061,-0.40733630080648,41.8945945760803,0.61303182898805,-0.217570433041984,14.797283719505,4.39762398689474,-70.1083012219857,-0.382367088093411,-0.422794073221244,0.22877964566098,1.76948537783789,1.0328141153488,-0.23472170396611,0.412499253371827,-0.42510451975896,0.0863234343897764,0.966447385326967,-0.254019909696871,-0.0048336219970258,-0.400203724198879,-32.9816500469346
26025,0.0579416637783187,-27.0609603273773,-0.288592882986924,618.538763022998,1.53053441032365,-0.200587755306664,15.6234648998094,3.35279031313162,-70.7298159863231,-0.128939692521154,-0.303132987812285,0.583542867065115,0.855141012188284,0.724571928929073,-0.132098529906781,0.584282578897543,-0.963825462854282,0.110422158357324,1.12164825393417,0.0676813722895376,0.00264864315980827,-0.392721459042045,-32.4783203071361
26027,-0.262990783116489,-27.0174732620847,-0.403675797742901,111.728295436677,0.798538633536812,-0.214672132841105,15.9831245283662,10.5525520699773,-70.6824821408074,-0.365833474900416,-0.407294332940403,0.634931871247329,1.19590107208979,1.52256531617013,-1.11803630073709,0.830617320691042,-0.463544823558426,1.25494798081604,0.754397659229931,-0.262436074159913,-0.00136735639758565,-0.396737458599439,-32.7489435677265
26029,-0.366646966037213,-26.9695384879291,-0.436899585690474,5.38690729655211,-0.175933551617032,-0.21899034705187,15.5554333941509,2.96411677748713,-70.7130700472371,-0.455421480165382,-0.441317811964312,0.571516800606109,1.91487446344127,1.85414087301844,-1.62925567622333,-0.168093281841958,0.401624146302758,2.12250204364774,0.926339295686901,-0.351796493027032,-0.00865141725602822,-0.404021519457882,-33.2370245916031
26031,-0.36787826584097,-26.9345692308451,-0.440651205791203,8.42852803573202,-0.241063059267323,-0.214672569200666,15.9696292521414,2.11255481299662,-70.3519019754621,-0.436786595281311,-0.440983326100313,-0.431160790310677,0.299655068942047,0.650661759509984,-0.25305460110112,-0.492434793212521,0.757526675592873,0.791729069439837,0.383659404556987,-0.351343605253236,-0.00379952450823118,-0.399169626710085,-32.9123106938986
26033,-0.307657215313241,-26.9803571501097,-0.425536071180809,96.1115666360559,-0.0348944798777798,-0.199823253356658,14.378714311763,2.92937595825294,-70.5107086063687,-0.389097621650773,-0.433026304037356,-0.123516450589564,0.0500227101087531,0.594813168814457,0.13056566851511,-0.815924866544943,0.39512042342803,0.29034475811503,0.241014111837106,-0.236064796498252,-0.00159307467877681,-0.39696317688063,-32.7641216475432
26035,-0.347532870922518,-26.9774755587137,-0.430360699235757,9.02663655594993,-0.148384518495989,-0.217753704057396,16.2834080009255,2.10187957853534,-71.0503648368069,-0.411154925132275,-0.436752995765967,-1.02384871060157,-0.630970244184536,-0.492244292165312,1.47670726563289,-1.0270378179337,1.18419003520219,-0.584188120707275,-0.115075970967293,-0.365873754662524,0.00498743920192521,-0.390382662999928,-32.3202160551827
26037,-0.158600578129326,-27.0513470412963,-0.365110988322724,60.439254066584,0.481874475650912,-0.212977748667662,15.3847082826653,2.0868676838294,-70.8154413462514,-0.363720496449266,-0.377387562312407,1.13056239766653,2.27302160771834,3.42196909894995,-1.97789039553094,1.82135793365199,-1.28774959808058,2.32761380737153,1.9851928621846,-0.194955795864313,-0.0367198041019721,-0.432089906303825,-35.0848988706572
26039,-0.41529763905613,-26.8843859089217,-0.451551510258454,2.63692624904871,-0.18469234747345,-0.220596586594091,16.0515818624929,2.68555729210058,-70.525018246101,-0.476133134340581,-0.458074905995539,-0.729651842662728,0.466334955939116,0.614836344451513,0.0646708573251729,-0.992633424324551,1.0764361285477,-0.0271913694573583,0.812990346704111,-0.392867753013155,-0.0118658614837701,-0.407235963685623,-33.4512859025238
26041,-0.32431272343617,-26.9904816977751,-0.42374365800022,4.40818426346821,-0.23118134086521,-0.214438680476235,15.8732257284817,3.26087966584787,-70.9402751515847,-0.400885205847199,-0.42653022537179,-0.205924012861634,1.52241412567348,0.401341916092189,-0.599388438719021,0.5592895987392,-0.380251922188586,0.163199454286251,-0.85690124631005,-0.313791660675986,-0.00239870119732046,-0.397768803399174,-32.8182668408112
26043,-0.367223922858666,-26.9680727812295,-0.436177321142856,7.5437228694592,-0.191504744250665,-0.220253607979534,15.8140865719879,4.32450110988223,-70.8403633979192,-0.430562409555761,-0.441526918591851,0.17177634587013,1.88884775257722,0.887191815909226,-0.984130791561951,0.801978557895986,-0.50988856969861,-0.207550145214477,-0.00521468195320332,-0.327821746501708,-0.00898144771386213,-0.404351549915716,-33.2590547714284
26045,-0.0402372986466444,-27.0400220754803,-0.332929708902709,334.615165561858,2.09993100249389,-0.207927323114369,15.7395959439276,2.71788019985318,-70.4429159121749,-0.244195893790434,-0.330988878133951,1.10920179567648,1.72362996636911,2.73417542402759,-1.87790947439782,1.12272104375222,-1.29530455320512,1.54075230443116,2.1696900745289,0.0756163434929212,-0.0337458794127924,-0.429115981614646,-34.8915589019501
26047,-0.337494166167728,-26.990522425104,-0.428331534255713,9.86530662975414,-0.0100404608664044,-0.214114028963219,15.4599437629027,3.1049320248072,-70.7771133117173,-0.452287310911644,-0.430603986545354,1.00064827123937,1.88003850520332,1.75108259946292,-1.66694404620111,-0.573770116576968,0.394401408388923,2.8556048546605,1.85440561335831,-0.27259774358446,-0.000325762999938758,-0.395695865201792,-32.6788588177918
26049,1.10948574034165,-27.0701020713325,0.0670466347016,3575.9382432196,4.34630012440458,-0.145459833870619,15.8233375231816,2.33028687604495,-71.0321670104707,0.561679431630558,0.0730885415113258,0.349171505689215,-0.28539160107819,0.718030353507739,0.312425624647429,0.55724907500267,-0.954976216692654,0.315752010080815,1.2217440950359,1.14732808437133,0.030522158306635,-0.364847943895218,-30.5697784257649
26051,-0.368368091577613,-26.9561278526188,-0.437606028660511,3.28116986173525,-0.23889207567898,-0.220295062137782,16.2147643930887,1.36504947567532,-70.9112295304829,-0.428714463766236,-0.442572145267454,-1.31140238126772,0.875809185062161,0.161269600980859,0.29533154256067,-0.212294097411398,0.6330922612323,0.0873048303884545,-0.553126063036171,-0.381705956421475,-0.00395437025487837,-0.399324472456732,-32.9226981329939
26053,-0.407098432006301,-26.8609035432925,-0.451663405030017,20.0974110665403,-0.279167564317896,-0.220615786414753,14.8309528282338,7.15963547985856,-70.4845466958195,-0.468030454691705,-0.458102154768834,-0.755679069477317,1.33104109028727,-0.527443572494699,0.283650699589283,-0.503895672618273,0.554977827695693,-1.16833682792063,-1.70231002272323,-0.359137049027308,0.0110742153556292,-0.384295886846224,-31.9070080837049
26055,-0.101497616653056,-27.0248953291088,-0.356144919370035,37.3189820123195,0.395708885644607,-0.212180519750618,15.3461595465373,3.58969139611004,-70.8180012511585,-0.285143961309207,-0.355840325745747,1.27509418760475,2.0039710663049,2.62030647462517,-1.67255758932663,0.806969526114985,-0.737382113071227,3.44182539787107,3.25504985678873,-0.14822343870574,-0.00146854027921354,-0.396838642481067,-32.7557479464074
26057,-0.293233868007736,-27.00206813425,-0.418311710111883,104.923369297559,-0.0181255031954061,-0.21748883380417,13.6696265397418,1.72247334893529,-70.7405119912637,-0.40926583992344,-0.428221090330874,-0.561841642142954,1.34787516201227,0.591502974022939,-0.0141547527875338,1.20671214712543,-1.14978501756982,-0.300237545089659,0.192186872275288,-0.302865743133159,-0.00398076565118481,-0.399350867853038,-32.9244686415931
26059,-0.287248765004466,-27.0281698282129,-0.408406068196617,14.0240556794238,0.00380891719716339,-0.217799085451689,15.6152570761792,4.43722553172049,-70.9667117136639,-0.402790711134007,-0.418469739475327,0.0791180979146881,1.83439671672504,0.819529858087355,-0.101589437995285,0.741691379040672,-0.570813669735281,0.513994001813851,0.42132613221896,-0.255340832370443,-0.00186832284408463,-0.397238425045938,-32.782625652989
26061,-0.310876766220038,-27.0028559289262,-0.423448004183025,14.8001138420206,0.0142895276236471,-0.218259008428462,15.261769048399,4.32405330173446,-70.842751663905,-0.449287028991897,-0.435976101258677,0.0801965094144592,1.22841835334869,0.125960856537995,0.55556582865859,-0.550175356124709,-0.00141064460643334,0.00159624650387483,-0.00800480992816432,-0.28336326337407,-0.00110855418846627,-0.39647865639032,-32.7315365933717
26063,-0.34517087332411,-26.9709173584096,-0.430349071329343,5.52366489208403,-0.0472466278804213,-0.219924592870912,15.6938220379768,1.07581153462602,-70.7707909532154,-0.423011576654835,-0.433378218523197,0.0745237648704756,1.63774401485753,0.530255613250769,-0.709946934327006,-0.218732770510575,0.43134901810686,-0.112027601343113,-0.344912762904706,-0.296289435251163,-0.00392028466573288,-0.399290386867586,-32.9204117246749
26065,0.652476894976277,-27.0284828202553,-0.134696207240649,1487.76015413267,7.69994573787326,-0.171465554598076,15.4745571338312,4.44332968120171,-70.3282791714042,0.0904106275931526,-0.121341380674651,1.2223994877168,0.809781637781576,1.22243223127671,0.274359804732414,-0.20806815066678,-1.14553234526543,0.981465629184327,2.34442183896083,1.03184170205336,-0.0120338368512728,-0.407403939053126,-33.4624635084237
26067,-0.190161234062907,-27.0502101751417,-0.382089447280693,128.284202905409,0.557035424709409,-0.213580797580281,14.5178137316825,1.5900942551888,-70.8842948760072,-0.349395269307694,-0.400322951274391,0.552319015632945,1.58582877768363,1.89324145435211,-1.04600107681052,1.36406687967119,-1.16831487078804,0.858463997349968,1.03410798871977,-0.176340221328907,-0.0170219605343022,-0.412392062736156,-33.7935345718433
26069,-0.369718623392162,-26.9177006469598,-0.440745182149603,7.88808838109984,-0.218978915868661,-0.21993157462388,16.2608767167457,2.7684305872939,-70.4159443745955,-0.402438613448842,-0.440747505059936,-1.21612159770696,0.337801988677016,-0.232118151465153,-0.00247415987210693,-0.903380321526842,0.981837992856191,-0.452244880884958,-0.314221355180135,-0.318499806491074,0.00113881364322535,-0.394231288558628,-32.5801896101537
26071,-0.425397106277959,-26.8223526225035,-0.454781208920444,3.75570224141228,-0.277670334256969,-0.221719339743272,15.5264242361457,6.05409469342369,-70.4867716429348,-0.48554142798137,-0.462327425142534,-0.998891749327887,1.57805777953053,-0.196774378505976,-0.210716633426013,-0.793215366400091,0.973923834172792,-0.9600627882011,-1.36261194177173,-0.386612240637598,0.00187819957048454,-0.393491902631369,-32.5303219176698
