Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
989.0,1866.0,1209.0,657.0,309918.0,2020,Antrim,6,0
1168.0,2293.0,1458.0,835.0,346856.0,2020,Antrim,6,0
1184.0,2344.0,1489.0,855.0,400404.0,2020,Antrim,6,0
1104.0,2097.0,1359.0,738.0,360848.0,2020,Antrim,6,0
1051.0,1928.0,1280.0,648.0,333706.0,2020,Antrim,6,0
1030.0,1894.0,1245.0,649.0,325065.0,2020,Antrim,6,0
1028.0,1883.0,1236.0,647.0,318467.0,2020,Antrim,6,0
997.0,1876.0,1215.0,661.0,271087.0,2020,Antrim,6,0
1075.0,1855.0,1273.0,582.0,191287.0,2020,Arenac,7,0
1072.0,1886.0,1279.0,607.0,191011.0,2020,Arenac,7,0
1084.0,1940.0,1307.0,633.0,193152.0,2020,Arenac,7,0
1110.0,1992.0,1344.0,648.0,198226.0,2020,Arenac,7,0
1121.0,1999.0,1349.0,650.0,199677.0,2020,Arenac,7,0
1182.0,2136.0,1432.0,704.0,360283.0,2020,Arenac,7,0
1308.0,2420.0,1607.0,813.0,384221.0,2020,Arenac,7,0
1314.0,2411.0,1609.0,802.0,416733.0,2020,Arenac,7,0
1213.0,2102.0,1454.0,648.0,370331.0,2020,Arenac,7,0
1152.0,1959.0,1368.0,591.0,340445.0,2020,Arenac,7,0
1139.0,1935.0,1351.0,584.0,335677.0,2020,Arenac,7,0
1155.0,1986.0,1372.0,614.0,341421.0,2020,Arenac,7,0
1160.0,2052.0,1395.0,656.0,293539.0,2020,Arenac,7,0
472.0,845.0,544.0,301.0,95850.0,2020,Baraga,8,0
472.0,854.0,545.0,309.0,94762.0,2020,Baraga,8,0
495.0,905.0,574.0,331.0,100504.0,2020,Baraga,8,0
503.0,911.0,590.0,321.0,100062.0,2020,Baraga,8,0
502.0,915.0,586.0,329.0,102474.0,2020,Baraga,8,0
518.0,937.0,605.0,332.0,160848.0,2020,Baraga,8,0
570.0,1055.0,663.0,392.0,167273.0,2020,Baraga,8,0
582.0,1052.0,679.0,373.0,182556.0,2020,Baraga,8,0
532.0,903.0,614.0,289.0,158627.0,2020,Baraga,8,0
494.0,821.0,567.0,254.0,144887.0,2020,Baraga,8,0
471.0,790.0,539.0,251.0,138211.0,2020,Baraga,8,0
476.0,826.0,544.0,282.0,140364.0,2020,Baraga,8,0
507.0,901.0,588.0,314.0,132202.0,2020,Baraga,8,0
2057.0,4053.0,2439.0,1614.0,422534.0,2020,Barry,9,0
2048.0,4025.0,2426.0,1599.0,423801.0,2020,Barry,9,0
2088.0,4106.0,2465.0,1641.0,441651.0,2020,Barry,9,0
2146.0,4176.0,2536.0,1640.0,441948.0,2020,Barry,9,0
2155.0,4172.0,2554.0,1618.0,437557.0,2020,Barry,9,0
2247.0,4409.0,2697.0,1712.0,716611.0,2020,Barry,9,0
2570.0,5236.0,3143.0,2093.0,819616.0,2020,Barry,9,0
2613.0,5271.0,3198.0,2073.0,893344.0,2020,Barry,9,0
2420.0,4645.0,2885.0,1760.0,800564.0,2020,Barry,9,0
2338.0,4385.0,2758.0,1627.0,752742.0,2020,Barry,9,0
2316.0,4344.0,2722.0,1622.0,734628.0,2020,Barry,9,0
2326.0,4378.0,2730.0,1648.0,737635.0,2020,Barry,9,0
2277.0,4433.0,2713.0,1721.0,635219.0,2020,Barry,9,0
7225.0,12694.0,8093.0,4601.0,1413624.0,2020,Bay,10,0
7180.0,12665.0,8048.0,4617.0,1406812.0,2020,Bay,10,0
7312.0,12875.0,8196.0,4679.0,1429678.0,2020,Bay,10,0
7447.0,13121.0,8388.0,4733.0,1420755.0,2020,Bay,10,0
7506.0,13188.0,8459.0,4729.0,1444469.0,2020,Bay,10,0
7864.0,13883.0,8908.0,4975.0,2341856.0,2020,Bay,10,0
8876.0,16013.0,10203.0,5810.0,2579548.0,2020,Bay,10,0
8903.0,16053.0,10247.0,5806.0,2795673.0,2020,Bay,10,0
8164.0,14028.0,9196.0,4832.0,2458055.0,2020,Bay,10,0
7719.0,12911.0,8578.0,4333.0,2273854.0,2020,Bay,10,0
7502.0,12612.0,8311.0,4301.0,2174389.0,2020,Bay,10,0
7550.0,12904.0,8396.0,4508.0,2206611.0,2020,Bay,10,0
7771.0,13579.0,8752.0,4827.0,1995444.0,2020,Bay,10,0
639.0,1141.0,776.0,365.0,110897.0,2020,Benzie,11,0
650.0,1169.0,795.0,374.0,112596.0,2020,Benzie,11,0
657.0,1184.0,800.0,384.0,114616.0,2020,Benzie,11,0
679.0,1235.0,838.0,397.0,118085.0,2020,Benzie,11,0
693.0,1278.0,864.0,414.0,123503.0,2020,Benzie,11,0
749.0,1410.0,935.0,475.0,226947.0,2020,Benzie,11,0
863.0,1696.0,1097.0,599.0,260403.0,2020,Benzie,11,0
885.0,1742.0,1115.0,627.0,299123.0,2020,Benzie,11,0
794.0,1475.0,979.0,496.0,256596.0,2020,Benzie,11,0
747.0,1343.0,916.0,427.0,236649.0,2020,Benzie,11,0
743.0,1348.0,905.0,443.0,230194.0,2020,Benzie,11,0
725.0,1312.0,873.0,439.0,225157.0,2020,Benzie,11,0
735.0,1361.0,908.0,453.0,192897.0,2020,Benzie,11,0
9284.0,17886.0,9933.0,7953.0,2008786.0,2020,Berrien,12,0
9309.0,17930.0,10012.0,7918.0,2016678.0,2020,Berrien,12,0
9463.0,18197.0,10172.0,8025.0,2054248.0,2020,Berrien,12,0
9759.0,18726.0,10542.0,8184.0,2078470.0,2020,Berrien,12,0
9914.0,19010.0,10723.0,8287.0,2129730.0,2020,Berrien,12,0
10350.0,19803.0,11264.0,8539.0,3272811.0,2020,Berrien,12,0
11680.0,22584.0,12844.0,9740.0,3566187.0,2020,Berrien,12,0
11943.0,23095.0,13157.0,9938.0,3936609.0,2020,Berrien,12,0
11402.0,21524.0,12436.0,9088.0,3702938.0,2020,Berrien,12,0
10997.0,20440.0,11904.0,8536.0,3540333.0,2020,Berrien,12,0
10698.0,19677.0,11535.0,8142.0,3343672.0,2020,Berrien,12,0
10719.0,19877.0,11575.0,8302.0,3331078.0,2020,Berrien,12,0
10460.0,19896.0,11341.0,8554.0,2915128.0,2020,Berrien,12,0
2068.0,4157.0,2423.0,1734.0,433344.0,2020,Branch,13,0
2056.0,4113.0,2412.0,1701.0,430329.0,2020,Branch,13,0
2091.0,4209.0,2471.0,1738.0,432357.0,2020,Branch,13,0
2142.0,4311.0,2557.0,1754.0,438323.0,2020,Branch,13,0
2185.0,4307.0,2591.0,1716.0,443138.0,2020,Branch,13,0
2305.0,4635.0,2751.0,1884.0,737660.0,2020,Branch,13,0
2671.0,5854.0,3296.0,2558.0,884135.0,2020,Branch,13,0
2756.0,6016.0,3408.0,2608.0,1002935.0,2020,Branch,13,0
2520.0,5090.0,3029.0,2061.0,862786.0,2020,Branch,13,0
2404.0,4750.0,2871.0,1879.0,808975.0,2020,Branch,13,0
2354.0,4573.0,2799.0,1774.0,768332.0,2020,Branch,13,0
2359.0,4605.0,2806.0,1799.0,769608.0,2020,Branch,13,0
2326.0,4718.0,2785.0,1934.0,667660.0,2020,Branch,13,0
9852.0,18589.0,11110.0,7479.0,2080284.0,2020,Calhoun,14,0
9704.0,18310.0,10892.0,7418.0,2045857.0,2020,Calhoun,14,0
9864.0,18600.0,11087.0,7513.0,2069058.0,2020,Calhoun,14,0
10081.0,18945.0,11387.0,7558.0,2093872.0,2020,Calhoun,14,0
10193.0,19146.0,11540.0,7606.0,2130247.0,2020,Calhoun,14,0
10836.0,20373.0,12285.0,8088.0,3367277.0,2020,Calhoun,14,0
12520.0,23981.0,14379.0,9602.0,3758036.0,2020,Calhoun,14,0
12822.0,24534.0,14730.0,9804.0,4218406.0,2020,Calhoun,14,0
11871.0,21852.0,13413.0,8439.0,3776379.0,2020,Calhoun,14,0
11314.0,20281.0,12651.0,7630.0,3529108.0,2020,Calhoun,14,0
10990.0,19650.0,12273.0,7377.0,3351190.0,2020,Calhoun,14,0
11049.0,19983.0,12362.0,7621.0,3390763.0,2020,Calhoun,14,0
10925.0,20354.0,12342.0,8011.0,2984206.0,2020,Calhoun,14,0
2709.0,5228.0,3086.0,2142.0,595882.0,2020,Cass,15,0
2688.0,5203.0,3066.0,2137.0,592788.0,2020,Cass,15,0
2741.0,5312.0,3134.0,2178.0,609165.0,2020,Cass,15,0
2825.0,5487.0,3242.0,2245.0,614566.0,2020,Cass,15,0
2809.0,5456.0,3215.0,2241.0,623809.0,2020,Cass,15,0
2947.0,5756.0,3401.0,2355.0,950364.0,2020,Cass,15,0
3399.0,6839.0,4000.0,2839.0,1082555.0,2020,Cass,15,0
3480.0,6991.0,4111.0,2880.0,1197680.0,2020,Cass,15,0
3294.0,6399.0,3840.0,2559.0,1098291.0,2020,Cass,15,0
3181.0,6060.0,3673.0,2387.0,1042537.0,2020,Cass,15,0
3132.0,5951.0,3610.0,2341.0,1013855.0,2020,Cass,15,0
3132.0,5953.0,3589.0,2364.0,1003117.0,2020,Cass,15,0
3028.0,5886.0,3497.0,2389.0,868717.0,2020,Cass,15,0
776.0,1359.0,891.0,468.0,134677.0,2020,Charlevoix,16,0
796.0,1399.0,918.0,481.0,139344.0,2020,Charlevoix,16,0
813.0,1419.0,930.0,489.0,143061.0,2020,Charlevoix,16,0
837.0,1464.0,960.0,504.0,145860.0,2020,Charlevoix,16,0
849.0,1482.0,966.0,516.0,152760.0,2020,Charlevoix,16,0
906.0,1589.0,1039.0,550.0,262086.0,2020,Charlevoix,16,0
1083.0,2044.0,1286.0,758.0,307397.0,2020,Charlevoix,16,0
1138.0,2168.0,1365.0,803.0,377374.0,2020,Charlevoix,16,0
1003.0,1758.0,1156.0,602.0,304729.0,2020,Charlevoix,16,0
936.0,1591.0,1069.0,522.0,282979.0,2020,Charlevoix,16,0
917.0,1546.0,1043.0,503.0,267726.0,2020,Charlevoix,16,0
903.0,1507.0,1021.0,486.0,259090.0,2020,Charlevoix,16,0
913.0,1611.0,1054.0,557.0,231424.0,2020,Charlevoix,16,0
1435.0,2521.0,1680.0,841.0,251972.0,2020,Cheboygan,17,0
1393.0,2438.0,1628.0,810.0,247477.0,2020,Cheboygan,17,0
1452.0,2557.0,1711.0,846.0,262228.0,2020,Cheboygan,17,0
1513.0,2732.0,1805.0,927.0,274703.0,2020,Cheboygan,17,0
1544.0,2769.0,1836.0,933.0,278783.0,2020,Cheboygan,17,0
1612.0,2930.0,1936.0,994.0,481628.0,2020,Cheboygan,17,0
1870.0,3517.0,2295.0,1222.0,543630.0,2020,Cheboygan,17,0
1892.0,3598.0,2337.0,1261.0,621691.0,2020,Cheboygan,17,0
1647.0,2922.0,1974.0,948.0,508522.0,2020,Cheboygan,17,0
1540.0,2630.0,1820.0,810.0,461078.0,2020,Cheboygan,17,0
1495.0,2524.0,1757.0,767.0,438645.0,2020,Cheboygan,17,0
1481.0,2506.0,1746.0,760.0,433746.0,2020,Cheboygan,17,0
1573.0,2804.0,1877.0,927.0,400342.0,2020,Cheboygan,17,0
1651.0,3080.0,1898.0,1182.0,327046.0,2020,Chippewa,18,0
1596.0,2995.0,1828.0,1167.0,323292.0,2020,Chippewa,18,0
1614.0,3030.0,1847.0,1183.0,322779.0,2020,Chippewa,18,0
1661.0,3126.0,1905.0,1221.0,342008.0,2020,Chippewa,18,0
1692.0,3162.0,1936.0,1226.0,345911.0,2020,Chippewa,18,0
1815.0,3423.0,2091.0,1332.0,556927.0,2020,Chippewa,18,0
2066.0,3999.0,2430.0,1569.0,616710.0,2020,Chippewa,18,0
2111.0,4086.0,2482.0,1604.0,704283.0,2020,Chippewa,18,0
1967.0,3690.0,2287.0,1403.0,638942.0,2020,Chippewa,18,0
1834.0,3287.0,2090.0,1197.0,581381.0,2020,Chippewa,18,0
1832.0,3287.0,2070.0,1217.0,564273.0,2020,Chippewa,18,0
1858.0,3362.0,2102.0,1260.0,573722.0,2020,Chippewa,18,0
1808.0,3377.0,2081.0,1297.0,491440.0,2020,Chippewa,18,0
2952.0,5364.0,3589.0,1775.0,596289.0,2020,Clare,19,0
2946.0,5356.0,3566.0,1790.0,583633.0,2020,Clare,19,0
2966.0,5380.0,3592.0,1788.0,584004.0,2020,Clare,19,0
3032.0,5576.0,3711.0,1865.0,589707.0,2020,Clare,19,0
3071.0,5618.0,3766.0,1852.0,613123.0,2020,Clare,19,0
3225.0,5941.0,3964.0,1977.0,994275.0,2020,Clare,19,0
3539.0,6689.0,4420.0,2269.0,1090127.0,2020,Clare,19,0
3571.0,6724.0,4462.0,2262.0,1160354.0,2020,Clare,19,0
3327.0,5988.0,4064.0,1924.0,1038338.0,2020,Clare,19,0
3196.0,5591.0,3852.0,1739.0,979915.0,2020,Clare,19,0
3191.0,5568.0,3840.0,1728.0,958211.0,2020,Clare,19,0
3198.0,5612.0,3847.0,1765.0,964732.0,2020,Clare,19,0
3185.0,5784.0,3889.0,1895.0,846059.0,2020,Clare,19,0
1961.0,3929.0,2256.0,1673.0,452891.0,2020,Clinton,20,0
1975.0,3979.0,2268.0,1711.0,454674.0,2020,Clinton,20,0
2035.0,4104.0,2338.0,1766.0,462475.0,2020,Clinton,20,0
2102.0,4243.0,2427.0,1816.0,469599.0,2020,Clinton,20,0
2087.0,4146.0,2390.0,1756.0,467179.0,2020,Clinton,20,0
2174.0,4316.0,2489.0,1827.0,709362.0,2020,Clinton,20,0
2572.0,5154.0,3000.0,2154.0,806382.0,2020,Clinton,20,0
2654.0,5300.0,3091.0,2209.0,902423.0,2020,Clinton,20,0
2438.0,4678.0,2798.0,1880.0,802894.0,2020,Clinton,20,0
2265.0,4268.0,2569.0,1699.0,739245.0,2020,Clinton,20,0
2231.0,4191.0,2517.0,1674.0,709268.0,2020,Clinton,20,0
2288.0,4353.0,2606.0,1747.0,726360.0,2020,Clinton,20,0
2232.0,4388.0,2562.0,1826.0,641896.0,2020,Clinton,20,0
906.0,1483.0,1059.0,424.0,162218.0,2020,Crawford,21,0
933.0,1533.0,1092.0,441.0,164497.0,2020,Crawford,21,0
954.0,1578.0,1113.0,465.0,168940.0,2020,Crawford,21,0
976.0,1643.0,1145.0,498.0,172279.0,2020,Crawford,21,0
997.0,1714.0,1191.0,523.0,181965.0,2020,Crawford,21,0
1062.0,1861.0,1284.0,577.0,314712.0,2020,Crawford,21,0
1194.0,2197.0,1482.0,715.0,346066.0,2020,Crawford,21,0
1210.0,2211.0,1503.0,708.0,387126.0,2020,Crawford,21,0
1117.0,1948.0,1368.0,580.0,340783.0,2020,Crawford,21,0
1058.0,1791.0,1277.0,514.0,315059.0,2020,Crawford,21,0
1041.0,1767.0,1253.0,514.0,308710.0,2020,Crawford,21,0
1059.0,1809.0,1278.0,531.0,314095.0,2020,Crawford,21,0
1042.0,1795.0,1254.0,541.0,264704.0,2020,Crawford,21,0
2095.0,3605.0,2412.0,1193.0,380032.0,2020,Delta,22,0
2098.0,3609.0,2422.0,1187.0,371791.0,2020,Delta,22,0
2115.0,3655.0,2434.0,1221.0,382028.0,2020,Delta,22,0
2166.0,3799.0,2511.0,1288.0,390186.0,2020,Delta,22,0
2179.0,3836.0,2532.0,1304.0,399593.0,2020,Delta,22,0
2270.0,4005.0,2644.0,1361.0,672499.0,2020,Delta,22,0
2599.0,4745.0,3096.0,1649.0,748934.0,2020,Delta,22,0
2639.0,4792.0,3139.0,1653.0,834476.0,2020,Delta,22,0
2455.0,4241.0,2866.0,1375.0,740294.0,2020,Delta,22,0
2343.0,3908.0,2701.0,1207.0,694829.0,2020,Delta,22,0
2321.0,3876.0,2669.0,1207.0,670452.0,2020,Delta,22,0
2323.0,3891.0,2673.0,1218.0,672841.0,2020,Delta,22,0
2300.0,3997.0,2675.0,1322.0,579830.0,2020,Delta,22,0
1144.0,1987.0,1297.0,690.0,206491.0,2020,Dickinson,23,0
1168.0,2007.0,1334.0,673.0,208601.0,2020,Dickinson,23,0
1164.0,2016.0,1339.0,677.0,214481.0,2020,Dickinson,23,0
1203.0,2093.0,1384.0,709.0,218216.0,2020,Dickinson,23,0
1213.0,2109.0,1384.0,725.0,222740.0,2020,Dickinson,23,0
1262.0,2210.0,1446.0,764.0,376151.0,2020,Dickinson,23,0
1423.0,2514.0,1646.0,868.0,395506.0,2020,Dickinson,23,0
1446.0,2571.0,1684.0,887.0,449066.0,2020,Dickinson,23,0
1365.0,2343.0,1568.0,775.0,408767.0,2020,Dickinson,23,0
1328.0,2233.0,1517.0,716.0,397712.0,2020,Dickinson,23,0
1323.0,2234.0,1505.0,729.0,386392.0,2020,Dickinson,23,0
1320.0,2236.0,1506.0,730.0,388323.0,2020,Dickinson,23,0
1280.0,2213.0,1468.0,745.0,322704.0,2020,Dickinson,23,0
4028.0,7631.0,4529.0,3102.0,855351.0,2020,Eaton,24,0
4022.0,7620.0,4518.0,3102.0,861150.0,2020,Eaton,24,0
4092.0,7739.0,4598.0,3141.0,866033.0,2020,Eaton,24,0
4163.0,7869.0,4676.0,3193.0,875569.0,2020,Eaton,24,0
4221.0,7967.0,4738.0,3229.0,891258.0,2020,Eaton,24,0
4452.0,8461.0,5023.0,3438.0,1379414.0,2020,Eaton,24,0
5299.0,10386.0,6083.0,4303.0,1596858.0,2020,Eaton,24,0
5412.0,10572.0,6221.0,4351.0,1806189.0,2020,Eaton,24,0
5027.0,9423.0,5684.0,3739.0,1614562.0,2020,Eaton,24,0
4641.0,8403.0,5184.0,3219.0,1464087.0,2020,Eaton,24,0
4605.0,8276.0,5111.0,3165.0,1403602.0,2020,Eaton,24,0
4710.0,8547.0,5228.0,3319.0,1425862.0,2020,Eaton,24,0
4556.0,8575.0,5133.0,3442.0,1253328.0,2020,Eaton,24,0
886.0,1537.0,1022.0,515.0,151086.0,2020,Emmet,25,0
878.0,1505.0,1007.0,498.0,145426.0,2020,Emmet,25,0
924.0,1615.0,1059.0,556.0,154192.0,2020,Emmet,25,0
947.0,1663.0,1088.0,575.0,165808.0,2020,Emmet,25,0
975.0,1733.0,1125.0,608.0,170550.0,2020,Emmet,25,0
1076.0,1943.0,1252.0,691.0,319041.0,2020,Emmet,25,0
1371.0,2605.0,1655.0,950.0,385535.0,2020,Emmet,25,0
1407.0,2678.0,1701.0,977.0,462246.0,2020,Emmet,25,0
1199.0,2108.0,1391.0,717.0,364212.0,2020,Emmet,25,0
1117.0,1868.0,1278.0,590.0,331008.0,2020,Emmet,25,0
1077.0,1765.0,1215.0,550.0,307748.0,2020,Emmet,25,0
1064.0,1778.0,1201.0,577.0,301375.0,2020,Emmet,25,0
1077.0,1900.0,1250.0,650.0,271519.0,2020,Emmet,25,0
38039.0,70744.0,41766.0,28978.0,8713019.0,2020,Genesee,26,0
37549.0,70111.0,41198.0,28913.0,8607097.0,2020,Genesee,26,0
38092.0,71037.0,41832.0,29205.0,8707184.0,2020,Genesee,26,0
39088.0,72738.0,43071.0,29667.0,8836680.0,2020,Genesee,26,0
39358.0,72799.0,43338.0,29461.0,8898339.0,2020,Genesee,26,0
41328.0,76254.0,45678.0,30576.0,12694810.0,2020,Genesee,26,0
48606.0,90487.0,54336.0,36151.0,14340399.0,2020,Genesee,26,0
49351.0,91668.0,55214.0,36454.0,15829666.0,2020,Genesee,26,0
44725.0,80360.0,49326.0,31034.0,13975024.0,2020,Genesee,26,0
41663.0,73014.0,45592.0,27422.0,12764868.0,2020,Genesee,26,0
40094.0,70031.0,43763.0,26268.0,12052070.0,2020,Genesee,26,0
40301.0,71321.0,44005.0,27316.0,12120397.0,2020,Genesee,26,0
41516.0,75880.0,45760.0,30120.0,11461629.0,2020,Genesee,26,0
1844.0,3122.0,2171.0,951.0,341067.0,2020,Gladwin,27,0
1824.0,3090.0,2155.0,935.0,330271.0,2020,Gladwin,27,0
1870.0,3157.0,2194.0,963.0,336431.0,2020,Gladwin,27,0
1911.0,3258.0,2261.0,997.0,349602.0,2020,Gladwin,27,0
1921.0,3262.0,2270.0,992.0,354013.0,2020,Gladwin,27,0
1986.0,3372.0,2350.0,1022.0,566894.0,2020,Gladwin,27,0
2192.0,3868.0,2637.0,1231.0,627112.0,2020,Gladwin,27,0
2187.0,3879.0,2650.0,1229.0,673492.0,2020,Gladwin,27,0
2035.0,3432.0,2416.0,1016.0,604397.0,2020,Gladwin,27,0
1954.0,3241.0,2300.0,941.0,573183.0,2020,Gladwin,27,0
1910.0,3133.0,2228.0,905.0,550458.0,2020,Gladwin,27,0
1909.0,3157.0,2243.0,914.0,552954.0,2020,Gladwin,27,0
1962.0,3331.0,2323.0,1008.0,488323.0,2020,Gladwin,27,0
1203.0,2078.0,1413.0,665.0,222869.0,2020,Gogebic,28,0
1180.0,2041.0,1384.0,657.0,217915.0,2020,Gogebic,28,0
1179.0,2034.0,1377.0,657.0,215171.0,2020,Gogebic,28,0
1197.0,2050.0,1406.0,644.0,215177.0,2020,Gogebic,28,0
1191.0,2062.0,1401.0,661.0,216382.0,2020,Gogebic,28,0
1227.0,2120.0,1449.0,671.0,357085.0,2020,Gogebic,28,0
1361.0,2422.0,1617.0,805.0,391849.0,2020,Gogebic,28,0
1382.0,2463.0,1646.0,817.0,426869.0,2020,Gogebic,28,0
1316.0,2279.0,1548.0,731.0,397120.0,2020,Gogebic,28,0
1280.0,2179.0,1499.0,680.0,385327.0,2020,Gogebic,28,0
1244.0,2063.0,1435.0,628.0,361179.0,2020,Gogebic,28,0
1256.0,2115.0,1459.0,656.0,364286.0,2020,Gogebic,28,0
1251.0,2159.0,1470.0,689.0,314269.0,2020,Gogebic,28,0
2822.0,4875.0,3153.0,1722.0,501172.0,2020,Grand Traverse,29,0
2839.0,4920.0,3183.0,1737.0,505744.0,2020,Grand Traverse,29,0
2954.0,5153.0,3317.0,1836.0,534931.0,2020,Grand Traverse,29,0
3085.0,5385.0,3483.0,1902.0,546531.0,2020,Grand Traverse,29,0
3149.0,5466.0,3550.0,1916.0,567090.0,2020,Grand Traverse,29,0
3444.0,6066.0,3922.0,2144.0,979370.0,2020,Grand Traverse,29,0
4235.0,7782.0,4935.0,2847.0,1175092.0,2020,Grand Traverse,29,0
4253.0,7815.0,4964.0,2851.0,1348625.0,2020,Grand Traverse,29,0
3754.0,6547.0,4284.0,2263.0,1134031.0,2020,Grand Traverse,29,0
3423.0,5706.0,3825.0,1881.0,1007970.0,2020,Grand Traverse,29,0
3341.0,5543.0,3709.0,1834.0,959437.0,2020,Grand Traverse,29,0
3329.0,5580.0,3693.0,1887.0,952040.0,2020,Grand Traverse,29,0
3386.0,5903.0,3835.0,2068.0,851003.0,2020,Grand Traverse,29,0
2360.0,4520.0,2750.0,1770.0,504299.0,2020,Gratiot,30,0
2356.0,4504.0,2743.0,1761.0,502929.0,2020,Gratiot,30,0
2392.0,4586.0,2782.0,1804.0,514173.0,2020,Gratiot,30,0
2452.0,4737.0,2880.0,1857.0,520820.0,2020,Gratiot,30,0
2483.0,4804.0,2921.0,1883.0,527324.0,2020,Gratiot,30,0
2531.0,4932.0,2988.0,1944.0,831689.0,2020,Gratiot,30,0
2778.0,5498.0,3324.0,2174.0,883611.0,2020,Gratiot,30,0
2806.0,5581.0,3362.0,2219.0,954209.0,2020,Gratiot,30,0
2604.0,4949.0,3068.0,1881.0,850636.0,2020,Gratiot,30,0
2503.0,4678.0,2932.0,1746.0,809424.0,2020,Gratiot,30,0
2459.0,4554.0,2869.0,1685.0,775955.0,2020,Gratiot,30,0
2467.0,4642.0,2902.0,1740.0,780060.0,2020,Gratiot,30,0
2516.0,4832.0,2960.0,1872.0,704594.0,2020,Gratiot,30,0
2566.0,4936.0,3028.0,1908.0,550422.0,2020,Hillsdale,31,0
2565.0,4897.0,3001.0,1896.0,543393.0,2020,Hillsdale,31,0
2608.0,5003.0,3067.0,1936.0,550233.0,2020,Hillsdale,31,0
